Num,1. A/C Compressor Active (A/C Pressure)
360,-1.08
361,44.71
362,3.00
363,C/L
364,0.20
365,1.07
366,1.00
367,94.10
368,0
369,0
370,0
371,0
372,0
373,1
374,0
375,7.50
376,13.18
377,79.68
378,Off
379,0.97
380,0.13
381,99.60
382,2.91
383,1.06
384,19.22
385,1.24
386,17.65
387,3.79
388,17.25
389,0
390,86
391,Off
392,201.63
393,1.04
394,21.09
395,OK
396,0.96
397,980
398,-1.50
399,14.50
400,1080
401,Off
402,0
403,-0.22
404,-0.28
405,-0.33
406,4.55
407,On
408,Off
409,Off
410,Off
411,Off
412,87.00
413,7.84
414,1.36
415,2.28
416,42.35
417,400.30
418,400
419,On
420,47.06
421,16
422,-1010
423,34.50
424,6.59
425,-1.08
426,44.71
427,3.00
428,C/L
429,0.20
430,1.07
431,1.00
432,94.10
433,0
434,0
435,0
436,0
437,0
438,1
439,0
440,7.50
441,13.18
442,79.68
443,Off
444,0.97
445,0.13
446,99.60
447,2.91
448,1.06
449,19.22
450,1.24
451,17.65
452,3.79
453,17.25
454,0
455,86
456,Off
457,201.63
458,1.04
459,21.09
460,OK
461,0.96
462,980
463,-1.50
464,14.50
465,1080
466,Off
467,0
468,-0.22
469,-0.28
470,-0.33
471,4.55
472,On
473,Off
474,Off
475,Off
476,Off
477,87.00
478,7.84
479,1.36
480,2.28
481,42.35
482,400.30
483,400
484,On
485,47.06
486,16
487,-1010
488,34.50
489,6.59
490,-1.08
491,44.71
492,3.00
493,C/L
494,0.20
495,1.07
496,1.00
497,94.10
498,0
499,0
500,0
501,0
502,0
503,1
504,0
505,7.50
506,13.18
507,79.68
508,Off
509,0.97
510,0.13
511,99.60
512,2.91
513,1.06
514,19.22
515,1.24
516,17.65
517,3.79
518,17.25
519,0
520,86
521,Off
522,201.63
523,1.04
524,21.09
525,OK
526,0.96
527,980
528,-2.25
529,14.50
530,1080
531,Off
532,0
533,-0.22
534,-0.28
535,-0.33
536,4.55
537,On
538,Off
539,Off
540,Off
541,Off
542,87.00
543,7.84
544,1.36
545,2.28
546,42.35
547,400.30
548,400
549,On
550,47.06
551,16
552,-1010
553,34.50
554,6.59
555,-1.08
556,44.71
557,3.00
558,C/L
559,0.20
560,1.07
561,1.00
562,94.10
563,0
564,0
565,0
566,0
567,0
568,1
569,0
570,7.50
571,13.18
572,79.68
573,Off
574,0.97
575,0.13
576,99.60
577,2.91
578,1.06
579,19.22
580,1.24
581,17.65
582,3.79
583,17.25
584,0
585,86
586,Off
587,201.63
588,1.04
589,21.09
590,OK
591,0.96
592,980
593,-2.25
594,14.57
595,1080
596,Off
597,0
598,-0.22
599,-0.28
600,-0.33
601,4.55
602,On
603,Off
604,Off
605,Off
606,Off
607,87.00
608,7.84
609,1.36
610,2.28
611,42.35
612,400.30
613,400
614,On
615,47.06
616,16
617,-1010
618,34.50
619,6.59
620,-1.08
621,44.71
622,3.00
623,C/L
624,0.20
625,1.07
626,1.00
627,94.10
628,0
629,0
630,0
631,0
632,0
633,1
634,0
635,7.50
636,13.18
637,79.68
638,Off
639,0.97
640,0.13
641,99.60
642,2.91
643,1.06
644,19.22
645,1.24
646,17.65
647,3.79
648,17.25
649,0
650,86
651,Off
652,201.63
653,1.04
654,21.09
655,OK
656,0.96
657,980
658,-2.25
659,14.57
660,1190
661,Off
662,0
663,-0.22
664,-0.28
665,-0.33
666,4.55
667,On
668,Off
669,Off
670,Off
671,Off
672,87.00
673,7.84
674,1.36
675,2.28
676,42.35
677,400.30
678,400
679,On
680,47.06
681,16
682,-1010
683,34.50
684,6.59
685,-1.08
686,44.71
687,3.00
688,C/L
689,0.20
690,1.07
691,1.00
692,94.10
693,0
694,0
695,0
696,0
697,0
698,1
699,0
700,7.50
701,13.18
702,79.68
703,Off
704,0.97
705,0.13
706,99.60
707,2.91
708,1.06
709,19.22
710,1.24
711,17.65
712,3.79
713,17.25
714,0
715,86
716,Off
717,201.63
718,1.04
719,21.09
720,OK
721,0.96
722,980
723,-2.25
724,14.57
725,1190
726,Off
727,0
728,-0.22
729,-0.28
730,-0.33
731,4.55
732,On
733,Off
734,Off
735,Off
736,Off
737,87.00
738,7.84
739,1.36
740,2.28
741,42.35
742,400.30
743,400
744,On
745,47.06
746,16
747,-1010
748,34.50
749,6.59
750,-1.08
751,44.71
752,3.00
753,C/L
754,0.20
755,1.07
756,1.00
757,94.10
758,0
759,0
760,0
761,0
762,0
763,1
764,0
765,7.50
766,13.18
767,79.68
768,Off
769,0.97
770,0.13
771,99.60
772,2.91
773,1.06
774,19.22
775,1.24
776,17.65
777,3.79
778,17.25
779,0
780,86
781,Off
782,201.63
783,1.04
784,21.09
785,OK
786,0.96
787,980
788,-2.25
789,14.57
790,1190
791,Off
792,0
793,-0.22
794,-0.28
795,-0.33
796,4.55
797,On
798,Off
799,Off
800,Off
801,Off
802,87.00
803,7.84
804,1.36
805,2.28
806,42.35
807,400.30
808,400
809,On
810,47.06
811,16
812,-1010
813,34.50
814,6.59
815,-1.08
816,44.71
817,3.00
818,C/L
819,0.20
820,1.07
821,1.00
822,94.10
823,0
824,0
825,0
826,0
827,0
828,1
829,0
830,7.50
831,13.18
832,79.68
833,Off
834,0.97
835,0.13
836,99.60
837,2.91
838,1.06
839,19.22
840,1.24
841,17.65
842,3.79
843,17.25
844,0
845,86
846,Off
847,201.63
848,1.04
849,21.09
850,OK
851,0.96
852,980
853,-2.25
854,14.57
855,1190
856,Off
857,0
858,-0.85
859,-0.28
860,-0.33
861,4.55
862,On
863,Off
864,Off
865,Off
866,Off
867,87.00
868,7.84
869,1.36
870,2.28
871,42.35
872,400.30
873,400
874,On
875,47.06
876,16
877,-1010
878,34.50
879,6.59
880,-1.08
881,44.71
882,3.00
883,C/L
884,0.20
885,1.07
886,1.00
887,94.10
888,0
889,0
890,0
891,0
892,0
893,1
894,0
895,7.50
896,13.18
897,79.68
898,Off
899,0.97
900,0.13
901,99.60
902,2.91
903,1.06
904,19.22
905,1.24
906,17.65
907,3.79
908,17.25
909,0
910,86
911,Off
912,201.63
913,1.04
914,21.09
915,OK
916,0.96
917,980
918,-2.25
919,14.57
920,1190
921,Off
922,0
923,-0.85
924,-0.50
925,-0.33
926,4.55
927,On
928,Off
929,Off
930,Off
931,Off
932,87.00
933,7.84
934,1.36
935,2.28
936,42.35
937,400.30
938,400
939,On
940,47.06
941,16
942,-1010
943,34.50
944,6.59
945,-1.08
946,44.71
947,3.00
948,C/L
949,0.20
950,1.07
951,1.00
952,94.10
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,7.50
961,13.18
962,79.68
963,Off
964,0.97
965,0.13
966,99.60
967,2.91
968,1.06
969,19.22
970,1.24
971,17.65
972,3.79
973,17.25
974,0
975,86
976,Off
977,201.63
978,1.04
979,21.09
980,OK
981,0.96
982,980
983,-2.25
984,14.57
985,1190
986,Off
987,0
988,-0.85
989,-0.50
990,15.27
991,4.55
992,On
993,Off
994,Off
995,Off
996,Off
997,87.00
998,7.84
999,1.36
1000,2.28
1001,42.35
1002,400.30
1003,400
1004,On
1005,47.06
1006,16
1007,-1010
1008,34.50
1009,6.59
1010,-1.08
1011,44.71
1012,3.00
1013,C/L
1014,0.20
1015,1.07
1016,1.00
1017,94.10
1018,0
1019,0
1020,0
1021,0
1022,0
1023,1
1024,0
1025,7.50
1026,13.18
1027,79.68
1028,Off
1029,0.97
1030,0.13
1031,99.60
1032,2.91
1033,1.06
1034,19.22
1035,1.24
1036,17.65
1037,3.79
1038,17.25
1039,0
1040,86
1041,Off
1042,201.63
1043,1.04
1044,21.09
1045,OK
1046,0.96
1047,980
1048,-2.25
1049,14.57
1050,1190
1051,Off
1052,0
1053,-0.85
1054,-0.50
1055,15.27
1056,33.24
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,87.00
1063,7.84
1064,1.36
1065,2.28
1066,42.35
1067,400.30
1068,400
1069,On
1070,47.06
1071,16
1072,-1010
1073,34.50
1074,6.59
1075,-1.08
1076,44.71
1077,3.00
1078,C/L
1079,0.20
1080,1.07
1081,1.00
1082,94.10
1083,0
1084,0
1085,0
1086,0
1087,0
1088,1
1089,0
1090,7.50
1091,13.18
1092,79.68
1093,Off
1094,0.97
1095,0.13
1096,99.60
1097,2.91
1098,1.06
1099,19.22
1100,1.24
1101,17.65
1102,3.79
1103,17.25
1104,0
1105,86
1106,Off
1107,201.63
1108,1.04
1109,21.09
1110,OK
1111,0.96
1112,980
1113,-2.25
1114,14.57
1115,1190
1116,Off
1117,0
1118,-0.85
1119,-0.50
1120,15.27
1121,33.24
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,87.00
1128,7.84
1129,1.36
1130,2.28
1131,42.35
1132,400.30
1133,400
1134,On
1135,47.06
1136,16
1137,-1010
1138,34.50
1139,6.59
1140,-1.08
1141,44.71
1142,3.00
1143,C/L
1144,0.20
1145,1.07
1146,1.00
1147,94.10
1148,0
1149,0
1150,0
1151,0
1152,0
1153,1
1154,0
1155,7.50
1156,13.18
1157,79.68
1158,Off
1159,0.97
1160,0.13
1161,99.60
1162,2.91
1163,1.06
1164,19.22
1165,1.24
1166,17.65
1167,3.79
1168,17.25
1169,0
1170,86
1171,Off
1172,201.63
1173,1.04
1174,21.09
1175,OK
1176,0.96
1177,980
1178,-2.25
1179,14.57
1180,1190
1181,Off
1182,0
1183,-0.85
1184,-0.50
1185,15.27
1186,33.24
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,87.00
1193,7.84
1194,1.36
1195,2.28
1196,42.35
1197,400.30
1198,400
1199,On
1200,47.06
1201,16
1202,-1010
1203,34.50
1204,6.59
1205,-1.08
1206,44.71
1207,3.00
1208,C/L
1209,0.20
1210,1.07
1211,1.00
1212,94.10
1213,0
1214,0
1215,0
1216,0
1217,0
1218,1
1219,0
1220,7.50
1221,13.18
1222,79.68
1223,Off
1224,0.97
1225,0.13
1226,99.60
1227,2.91
1228,1.06
1229,19.22
1230,1.24
1231,17.65
1232,3.79
1233,17.25
1234,0
1235,86
1236,Off
1237,201.63
1238,1.04
1239,21.09
1240,OK
1241,0.96
1242,980
1243,-2.25
1244,14.57
1245,1190
1246,Off
1247,0
1248,-0.85
1249,-0.50
1250,15.27
1251,33.24
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,87.00
1258,7.84
1259,1.36
1260,2.28
1261,42.35
1262,400.30
1263,400
1264,On
1265,47.06
1266,16
1267,-1010
1268,34.50
1269,6.59
1270,-1.08
1271,44.71
1272,3.00
1273,C/L
1274,0.20
1275,1.07
1276,1.00
1277,94.10
1278,0
1279,0
1280,0
1281,0
1282,0
1283,1
1284,0
1285,7.50
1286,13.18
1287,79.68
1288,Off
1289,0.97
1290,0.13
1291,99.60
1292,2.91
1293,1.06
1294,19.22
1295,1.24
1296,17.65
1297,3.79
1298,17.25
1299,0
1300,86
1301,Off
1302,201.63
1303,1.04
1304,21.09
1305,OK
1306,0.96
1307,980
1308,-2.25
1309,14.57
1310,1190
1311,Off
1312,0
1313,-0.85
1314,-0.50
1315,15.27
1316,33.24
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,87.00
1323,7.84
1324,1.36
1325,2.28
1326,42.35
1327,400.30
1328,400
1329,On
1330,47.06
1331,16
1332,-1010
1333,34.50
1334,6.59
1335,-1.08
1336,44.71
1337,3.00
1338,C/L
1339,0.20
1340,1.07
1341,1.00
1342,94.10
1343,0
1344,0
1345,0
1346,0
1347,0
1348,1
1349,0
1350,7.50
1351,13.18
1352,79.68
1353,Off
1354,0.97
1355,0.13
1356,99.60
1357,2.91
1358,1.06
1359,19.22
1360,1.24
1361,17.65
1362,3.79
1363,17.25
1364,0
1365,86
1366,Off
1367,201.63
1368,1.04
1369,21.09
1370,OK
1371,0.96
1372,980
1373,-2.25
1374,14.57
1375,1190
1376,Off
1377,0
1378,-0.85
1379,-0.50
1380,15.27
1381,33.24
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,87.00
1388,7.84
1389,1.36
1390,2.28
1391,42.35
1392,400.30
1393,400
1394,On
1395,47.06
1396,16
1397,-1010
1398,34.50
1399,6.59
1400,-1.08
1401,44.71
1402,3.00
1403,C/L
1404,0.20
1405,1.07
1406,1.00
1407,94.10
1408,0
1409,0
1410,0
1411,0
1412,0
1413,1
1414,0
1415,7.50
1416,13.18
1417,79.68
1418,Off
1419,0.97
1420,0.13
1421,99.60
1422,2.91
1423,1.06
1424,19.22
1425,1.24
1426,17.65
1427,3.79
1428,17.25
1429,0
1430,86
1431,Off
1432,201.63
1433,1.04
1434,21.09
1435,OK
1436,0.96
1437,980
1438,-2.25
1439,14.57
1440,1190
1441,Off
1442,0
1443,-0.85
1444,-0.50
1445,15.27
1446,33.24
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,87.75
1453,7.84
1454,1.36
1455,2.28
1456,42.35
1457,400.30
1458,400
1459,On
1460,47.06
1461,16
1462,-1010
1463,34.50
1464,6.59
1465,-1.08
1466,44.71
1467,3.00
1468,C/L
1469,0.20
1470,1.07
1471,1.00
1472,94.10
1473,0
1474,0
1475,0
1476,0
1477,0
1478,1
1479,0
1480,7.50
1481,13.18
1482,79.68
1483,Off
1484,0.97
1485,0.13
1486,99.60
1487,2.91
1488,1.06
1489,19.22
1490,1.24
1491,17.65
1492,3.79
1493,17.25
1494,0
1495,86
1496,Off
1497,201.63
1498,1.04
1499,21.09
1500,OK
1501,0.96
1502,980
1503,-2.25
1504,14.57
1505,1190
1506,Off
1507,0
1508,-0.85
1509,-0.50
1510,15.27
1511,33.24
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,87.75
1518,7.84
1519,1.36
1520,2.28
1521,42.35
1522,400.30
1523,400
1524,On
1525,47.06
1526,16
1527,-1010
1528,34.50
1529,6.59
1530,-1.08
1531,44.71
1532,3.00
1533,C/L
1534,0.20
1535,1.07
1536,1.00
1537,94.10
1538,0
1539,0
1540,0
1541,0
1542,0
1543,1
1544,0
1545,7.50
1546,13.18
1547,79.68
1548,Off
1549,0.97
1550,0.13
1551,99.60
1552,2.91
1553,1.06
1554,19.22
1555,1.24
1556,17.65
1557,3.79
1558,17.25
1559,0
1560,86
1561,Off
1562,201.63
1563,1.04
1564,21.09
1565,OK
1566,0.96
1567,980
1568,-2.25
1569,14.57
1570,1190
1571,Off
1572,0
1573,-0.85
1574,-0.50
1575,15.27
1576,33.24
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,87.75
1583,7.84
1584,0
1585,2.28
1586,42.35
1587,400.30
1588,400
1589,On
1590,47.06
1591,16
1592,-1010
1593,34.50
1594,6.59
1595,-1.08
1596,44.71
1597,3.00
1598,C/L
1599,0.20
1600,1.07
1601,1.00
1602,94.10
1603,0
1604,0
1605,0
1606,0
1607,0
1608,1
1609,0
1610,7.50
1611,13.18
1612,79.68
1613,Off
1614,0.97
1615,0.13
1616,99.60
1617,2.91
1618,1.06
1619,19.22
1620,1.24
1621,17.65
1622,3.79
1623,17.25
1624,0
1625,86
1626,Off
1627,201.63
1628,1.04
1629,21.09
1630,OK
1631,0.96
1632,980
1633,-2.25
1634,14.57
1635,1190
1636,Off
1637,0
1638,-0.85
1639,-0.50
1640,15.27
1641,33.24
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,87.75
1648,7.84
1649,0
1650,2.28
1651,42.35
1652,400.30
1653,400
1654,On
1655,47.06
1656,16
1657,-1010
1658,34.50
1659,6.59
1660,-1.08
1661,44.71
1662,3.00
1663,C/L
1664,0.20
1665,1.07
1666,1.00
1667,94.10
1668,0
1669,0
1670,0
1671,0
1672,0
1673,1
1674,0
1675,7.50
1676,13.18
1677,79.68
1678,Off
1679,0.97
1680,0.13
1681,99.60
1682,2.91
1683,1.06
1684,19.22
1685,1.24
1686,17.65
1687,3.79
1688,17.25
1689,0
1690,86
1691,Off
1692,201.63
1693,1.04
1694,21.09
1695,OK
1696,0.96
1697,980
1698,-2.25
1699,14.57
1700,1190
1701,Off
1702,0
1703,-0.85
1704,-0.50
1705,15.27
1706,33.24
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,87.75
1713,7.84
1714,0
1715,2.28
1716,38.82
1717,400.30
1718,400
1719,On
1720,47.06
1721,16
1722,-1010
1723,34.50
1724,6.59
1725,-1.08
1726,44.71
1727,3.00
1728,C/L
1729,0.20
1730,1.07
1731,1.00
1732,94.10
1733,0
1734,0
1735,0
1736,0
1737,0
1738,1
1739,0
1740,7.50
1741,13.18
1742,79.68
1743,Off
1744,0.97
1745,0.13
1746,99.60
1747,2.91
1748,1.06
1749,19.22
1750,1.24
1751,17.65
1752,3.79
1753,17.25
1754,0
1755,86
1756,Off
1757,201.63
1758,1.04
1759,21.09
1760,OK
1761,0.96
1762,980
1763,-2.25
1764,14.57
1765,1190
1766,Off
1767,0
1768,-0.85
1769,-0.50
1770,15.27
1771,33.24
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,87.75
1778,7.84
1779,0
1780,2.28
1781,38.82
1782,391.39
1783,400
1784,On
1785,47.06
1786,16
1787,-1010
1788,34.50
1789,6.59
1790,-1.08
1791,44.71
1792,3.00
1793,C/L
1794,0.20
1795,1.07
1796,1.00
1797,94.10
1798,0
1799,0
1800,0
1801,0
1802,0
1803,1
1804,0
1805,7.50
1806,13.18
1807,79.68
1808,Off
1809,0.97
1810,0.13
1811,99.60
1812,2.91
1813,1.06
1814,19.22
1815,1.24
1816,17.65
1817,3.79
1818,17.25
1819,0
1820,86
1821,Off
1822,201.63
1823,1.04
1824,21.09
1825,OK
1826,0.96
1827,980
1828,-2.25
1829,14.57
1830,1190
1831,Off
1832,0
1833,-0.85
1834,-0.50
1835,15.27
1836,33.24
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,87.75
1843,7.84
1844,0
1845,2.28
1846,38.82
1847,391.39
1848,400
1849,On
1850,47.06
1851,16
1852,-1010
1853,34.50
1854,6.59
1855,-1.08
1856,44.71
1857,3.00
1858,C/L
1859,0.20
1860,1.07
1861,1.00
1862,94.10
1863,0
1864,0
1865,0
1866,0
1867,0
1868,1
1869,0
1870,7.50
1871,13.18
1872,79.68
1873,Off
1874,0.97
1875,0.13
1876,99.60
1877,2.91
1878,1.06
1879,19.22
1880,1.24
1881,17.65
1882,3.79
1883,17.25
1884,0
1885,86
1886,Off
1887,201.63
1888,1.04
1889,21.09
1890,OK
1891,0.96
1892,980
1893,-2.25
1894,14.57
1895,1190
1896,Off
1897,0
1898,-0.85
1899,-0.50
1900,15.27
1901,33.24
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,87.75
1908,7.84
1909,0
1910,2.28
1911,38.82
1912,391.39
1913,400
1914,On
1915,47.06
1916,16
1917,-1010
1918,34.50
1919,6.59
1920,-1.08
1921,44.71
1922,3.00
1923,C/L
1924,0.20
1925,1.07
1926,1.00
1927,94.10
1928,0
1929,0
1930,0
1931,0
1932,0
1933,1
1934,0
1935,7.50
1936,13.18
1937,79.68
1938,Off
1939,0.97
1940,0.13
1941,99.60
1942,2.91
1943,1.06
1944,19.22
1945,1.24
1946,17.65
1947,3.79
1948,17.25
1949,0
1950,86
1951,Off
1952,201.63
1953,1.04
1954,21.09
1955,OK
1956,0.96
1957,980
1958,-2.25
1959,14.57
1960,1190
1961,Off
1962,0
1963,-0.85
1964,-0.50
1965,15.27
1966,33.24
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,87.75
1973,7.84
1974,0
1975,2.28
1976,38.82
1977,391.39
1978,400
1979,On
1980,50.60
1981,16
1982,-1010
1983,34.50
1984,6.59
1985,-1.08
1986,44.71
1987,3.00
1988,C/L
1989,0.20
1990,1.07
1991,1.00
1992,94.10
1993,0
1994,0
1995,0
1996,0
1997,0
1998,1
1999,0
2000,7.50
2001,13.18
2002,79.68
2003,Off
2004,0.97
2005,0.13
2006,99.60
2007,2.91
2008,1.06
2009,19.22
2010,1.24
2011,17.65
2012,3.79
2013,17.25
2014,0
2015,86
2016,Off
2017,201.63
2018,1.04
2019,21.09
2020,OK
2021,0.96
2022,980
2023,-2.25
2024,14.57
2025,1190
2026,Off
2027,0
2028,-0.85
2029,-0.50
2030,15.27
2031,33.24
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,87.75
2038,7.84
2039,0
2040,2.28
2041,38.82
2042,391.39
2043,400
2044,On
2045,50.60
2046,17
2047,-1010
2048,34.50
2049,6.59
2050,-1.08
2051,44.71
2052,3.00
2053,C/L
2054,0.20
2055,1.07
2056,1.00
2057,94.10
2058,0
2059,0
2060,0
2061,0
2062,0
2063,1
2064,0
2065,7.50
2066,13.18
2067,79.68
2068,Off
2069,0.97
2070,0.13
2071,99.60
2072,2.91
2073,1.06
2074,19.22
2075,1.24
2076,17.65
2077,3.79
2078,17.25
2079,0
2080,86
2081,Off
2082,201.63
2083,1.04
2084,21.09
2085,OK
2086,0.96
2087,980
2088,-2.25
2089,14.57
2090,1190
2091,Off
2092,0
2093,-0.85
2094,-0.50
2095,15.27
2096,33.24
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,87.75
2103,7.84
2104,0
2105,2.28
2106,38.82
2107,391.39
2108,400
2109,On
2110,50.60
2111,17
2112,-1200
2113,34.50
2114,6.59
2115,-1.08
2116,44.71
2117,3.00
2118,C/L
2119,0.20
2120,1.07
2121,1.00
2122,94.10
2123,0
2124,0
2125,0
2126,0
2127,0
2128,1
2129,0
2130,7.50
2131,13.18
2132,79.68
2133,Off
2134,0.97
2135,0.13
2136,99.60
2137,2.91
2138,1.06
2139,19.22
2140,1.24
2141,17.65
2142,3.79
2143,17.25
2144,0
2145,86
2146,Off
2147,201.63
2148,1.04
2149,21.09
2150,OK
2151,0.96
2152,980
2153,-2.25
2154,14.57
2155,1190
2156,Off
2157,0
2158,-0.85
2159,-0.50
2160,15.27
2161,33.24
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,87.75
2168,7.84
2169,0
2170,2.28
2171,38.82
2172,391.39
2173,400
2174,On
2175,50.60
2176,17
2177,-1200
2178,14.25
2179,6.59
2180,-1.08
2181,44.71
2182,3.00
2183,C/L
2184,0.20
2185,1.07
2186,1.00
2187,94.10
2188,0
2189,0
2190,0
2191,0
2192,0
2193,1
2194,0
2195,7.50
2196,13.18
2197,79.68
2198,Off
2199,0.97
2200,0.13
2201,99.60
2202,2.91
2203,1.06
2204,19.22
2205,1.24
2206,17.65
2207,3.79
2208,17.25
2209,0
2210,86
2211,Off
2212,201.63
2213,1.04
2214,21.09
2215,OK
2216,0.96
2217,980
2218,-2.25
2219,14.57
2220,1190
2221,Off
2222,0
2223,-0.85
2224,-0.50
2225,15.27
2226,33.24
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,87.75
2233,7.84
2234,0
2235,2.28
2236,38.82
2237,391.39
2238,400
2239,On
2240,50.60
2241,17
2242,-1200
2243,14.25
2244,10.09
2245,-1.08
2246,44.71
2247,3.00
2248,C/L
2249,0.20
2250,1.07
2251,1.00
2252,94.10
2253,0
2254,0
2255,0
2256,0
2257,0
2258,1
2259,0
2260,7.50
2261,13.18
2262,79.68
2263,Off
2264,0.97
2265,0.13
2266,99.60
2267,2.91
2268,1.06
2269,19.22
2270,1.24
2271,17.65
2272,3.79
2273,17.25
2274,0
2275,86
2276,Off
2277,201.63
2278,1.04
2279,21.09
2280,OK
2281,0.96
2282,980
2283,-2.25
2284,14.57
2285,1190
2286,Off
2287,0
2288,-0.85
2289,-0.50
2290,15.27
2291,33.24
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,87.75
2298,7.84
2299,0
2300,2.28
2301,38.82
2302,391.39
2303,400
2304,On
2305,50.60
2306,17
2307,-1200
2308,14.25
2309,10.09
2310,-1.08
2311,44.71
2312,3.00
2313,C/L
2314,0.20
