Num,1. A/C Compressor Active (A/C Pressure)
364,1.20
365,1.06
366,1.00
367,11.80
368,0
369,0
370,0
371,0
372,0
373,2
374,3.50
375,0
376,1.71
377,79.68
378,Off
379,10.14
380,0.00
381,0
382,2.91
383,1.00
384,1.57
385,0.64
386,1.57
387,4.36
388,1.57
389,0
390,60
391,Off
392,201.63
393,0.94
394,18.76
395,OK
396,0.94
397,975
398,-1.50
399,14.57
400,1040
401,Off
402,0
403,-0.21
404,-0.03
405,0.61
406,-0.04
407,On
408,Off
409,Off
410,Off
411,Off
412,86.25
413,7.84
414,0
415,2.28
416,41.96
417,407.70
418,400
419,On
420,10.00
421,28
422,-710
423,-6.75
424,0.84
425,-1.08
426,7.84
427,1.50
428,O/L
429,1.20
430,1.06
431,1.00
432,11.80
433,0
434,0
435,0
436,0
437,0
438,2
439,3.50
440,0
441,1.71
442,79.68
443,Off
444,10.14
445,0.00
446,0
447,2.91
448,1.00
449,1.57
450,0.64
451,1.57
452,4.36
453,1.57
454,0
455,60
456,Off
457,201.63
458,0.94
459,18.76
460,OK
461,0.94
462,975
463,-1.50
464,14.57
465,1040
466,Off
467,0
468,-0.21
469,-0.03
470,0.61
471,-0.04
472,On
473,Off
474,Off
475,Off
476,Off
477,86.25
478,7.84
479,0
480,2.28
481,41.96
482,407.70
483,400
484,On
485,10.00
486,28
487,-710
488,-6.75
489,0.84
490,-1.08
491,7.84
492,1.50
493,O/L
494,1.20
495,1.06
496,1.00
497,11.80
498,0
499,0
500,0
501,0
502,0
503,2
504,3.50
505,0
506,1.71
507,79.68
508,Off
509,10.14
510,0.00
511,0
512,2.91
513,1.00
514,1.57
515,0.64
516,1.57
517,4.36
518,1.57
519,0
520,60
521,Off
522,201.63
523,0.94
524,18.76
525,OK
526,0.94
527,975
528,-1.50
529,14.57
530,1040
531,Off
532,0
533,-0.21
534,-0.03
535,0.61
536,-0.04
537,On
538,Off
539,Off
540,Off
541,Off
542,86.25
543,7.84
544,0
545,2.28
546,41.96
547,407.70
548,400
549,On
550,10.00
551,28
552,-710
553,-6.75
554,0.84
555,-1.08
556,7.84
557,1.50
558,O/L
559,1.20
560,1.06
561,1.00
562,11.80
563,0
564,0
565,0
566,0
567,0
568,2
569,3.50
570,0
571,1.71
572,79.68
573,Off
574,10.14
575,0.00
576,0
577,2.91
578,1.00
579,1.57
580,0.64
581,1.57
582,4.36
583,1.57
584,0
585,60
586,Off
587,201.63
588,0.94
589,18.76
590,OK
591,0.94
592,975
593,-1.50
594,14.57
595,1040
596,Off
597,0
598,-0.21
599,-0.03
600,0.61
601,-0.04
602,On
603,Off
604,Off
605,Off
606,Off
607,86.25
608,7.84
609,0
610,2.28
611,41.96
612,407.70
613,400
614,On
615,10.00
616,28
617,-710
618,-6.75
619,0.84
620,-1.08
621,7.84
622,1.50
623,O/L
624,1.20
625,1.06
626,1.00
627,11.80
628,0
629,0
630,0
631,0
632,0
633,2
634,3.50
635,0
636,1.71
637,79.68
638,Off
639,10.14
640,0.00
641,0
642,2.91
643,1.00
644,1.57
645,0.64
646,1.57
647,4.36
648,1.57
649,0
650,60
651,Off
652,201.63
653,0.94
654,18.76
655,OK
656,0.94
657,975
658,-1.50
659,14.57
660,1050
661,Off
662,0
663,-0.21
664,-0.03
665,0.61
666,-0.04
667,On
668,Off
669,Off
670,Off
671,Off
672,86.25
673,7.84
674,0
675,2.28
676,41.96
677,407.70
678,400
679,On
680,10.00
681,28
682,-710
683,-6.75
684,0.84
685,-1.08
686,7.84
687,1.50
688,O/L
689,1.20
690,1.06
691,1.00
692,11.80
693,0
694,0
695,0
696,0
697,0
698,2
699,3.50
700,0
701,1.71
702,79.68
703,Off
704,10.14
705,0.00
706,0
707,2.91
708,1.00
709,1.57
710,0.64
711,1.57
712,4.36
713,1.57
714,0
715,60
716,Off
717,201.63
718,0.94
719,18.76
720,OK
721,0.94
722,975
723,-1.50
724,14.57
725,1050
726,Off
727,0
728,-0.21
729,-0.03
730,0.61
731,-0.04
732,On
733,Off
734,Off
735,Off
736,Off
737,86.25
738,7.84
739,0
740,2.28
741,41.96
742,407.70
743,400
744,On
745,10.00
746,28
747,-710
748,-6.75
749,0.84
750,-1.08
751,7.84
752,1.50
753,O/L
754,1.20
755,1.06
756,1.00
757,11.80
758,0
759,0
760,0
761,0
762,0
763,2
764,3.50
765,0
766,1.71
767,79.68
768,Off
769,10.14
770,0.00
771,0
772,2.91
773,1.00
774,1.57
775,0.64
776,1.57
777,4.36
778,1.57
779,0
780,60
781,Off
782,201.63
783,0.94
784,18.76
785,OK
786,0.94
787,975
788,-1.50
789,14.57
790,1050
791,Off
792,0
793,-0.21
794,-0.03
795,0.61
796,-0.04
797,On
798,Off
799,Off
800,Off
801,Off
802,86.25
803,7.84
804,0
805,2.28
806,41.96
807,407.70
808,400
809,On
810,10.00
811,28
812,-710
813,-6.75
814,0.84
815,-1.08
816,7.84
817,1.50
818,O/L
819,1.20
820,1.06
821,1.00
822,11.80
823,0
824,0
825,0
826,0
827,0
828,2
829,3.50
830,0
831,1.71
832,79.68
833,Off
834,10.14
835,0.00
836,0
837,2.91
838,1.00
839,1.57
840,0.64
841,1.57
842,4.36
843,1.57
844,0
845,60
846,Off
847,201.63
848,0.94
849,18.76
850,OK
851,0.94
852,975
853,-1.50
854,14.57
855,1050
856,Off
857,0
858,-0.63
859,-0.03
860,0.61
861,-0.04
862,On
863,Off
864,Off
865,Off
866,Off
867,86.25
868,7.84
869,0
870,2.28
871,41.96
872,407.70
873,400
874,On
875,10.00
876,28
877,-710
878,-6.75
879,0.84
880,-1.08
881,7.84
882,1.50
883,O/L
884,1.20
885,1.06
886,1.00
887,11.80
888,0
889,0
890,0
891,0
892,0
893,2
894,3.50
895,0
896,1.71
897,79.68
898,Off
899,10.14
900,0.00
901,0
902,2.91
903,1.00
904,1.57
905,0.64
906,1.57
907,4.36
908,1.57
909,0
910,60
911,Off
912,201.63
913,0.94
914,18.76
915,OK
916,0.94
917,975
918,-1.50
919,14.57
920,1050
921,Off
922,0
923,-0.63
924,0.10
925,0.61
926,-0.04
927,On
928,Off
929,Off
930,Off
931,Off
932,86.25
933,7.84
934,0
935,2.28
936,41.96
937,407.70
938,400
939,On
940,10.00
941,28
942,-710
943,-6.75
944,0.84
945,-1.08
946,7.84
947,1.50
948,O/L
949,1.20
950,1.06
951,1.00
952,11.80
953,0
954,0
955,0
956,0
957,0
958,2
959,3.50
960,0
961,1.71
962,79.68
963,Off
964,10.14
965,0.00
966,0
967,2.91
968,1.00
969,1.57
970,0.64
971,1.57
972,4.36
973,1.57
974,0
975,60
976,Off
977,201.63
978,0.94
979,18.76
980,OK
981,0.94
982,975
983,-1.50
984,14.57
985,1050
986,Off
987,0
988,-0.63
989,0.10
990,-0.58
991,-0.04
992,On
993,Off
994,Off
995,Off
996,Off
997,86.25
998,7.84
999,0
1000,2.28
1001,41.96
1002,407.70
1003,400
1004,On
1005,10.00
1006,28
1007,-710
1008,-6.75
1009,0.84
1010,-1.08
1011,7.84
1012,1.50
1013,O/L
1014,1.20
1015,1.06
1016,1.00
1017,11.80
1018,0
1019,0
1020,0
1021,0
1022,0
1023,2
1024,3.50
1025,0
1026,1.71
1027,79.68
1028,Off
1029,10.14
1030,0.00
1031,0
1032,2.91
1033,1.00
1034,1.57
1035,0.64
1036,1.57
1037,4.36
1038,1.57
1039,0
1040,60
1041,Off
1042,201.63
1043,0.94
1044,18.76
1045,OK
1046,0.94
1047,975
1048,-1.50
1049,14.57
1050,1050
1051,Off
1052,0
1053,-0.63
1054,0.10
1055,-0.58
1056,7.88
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,86.25
1063,7.84
1064,0
1065,2.28
1066,41.96
1067,407.70
1068,400
1069,On
1070,10.00
1071,28
1072,-710
1073,-6.75
1074,0.84
1075,-1.08
1076,7.84
1077,1.50
1078,O/L
1079,1.20
1080,1.06
1081,1.00
1082,11.80
1083,0
1084,0
1085,0
1086,0
1087,0
1088,2
1089,3.50
1090,0
1091,1.71
1092,79.68
1093,Off
1094,10.14
1095,0.00
1096,0
1097,2.91
1098,1.00
1099,1.57
1100,0.64
1101,1.57
1102,4.36
1103,1.57
1104,0
1105,60
1106,Off
1107,201.63
1108,0.94
1109,18.76
1110,OK
1111,0.94
1112,975
1113,-1.50
1114,14.57
1115,1050
1116,Off
1117,0
1118,-0.63
1119,0.10
1120,-0.58
1121,7.88
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,86.25
1128,7.84
1129,0
1130,2.28
1131,41.96
1132,407.70
1133,400
1134,On
1135,10.00
1136,28
1137,-710
1138,-6.75
1139,0.84
1140,-1.08
1141,7.84
1142,1.50
1143,O/L
1144,1.20
1145,1.06
1146,1.00
1147,11.80
1148,0
1149,0
1150,0
1151,0
1152,0
1153,2
1154,3.50
1155,0
1156,1.71
1157,79.68
1158,Off
1159,10.14
1160,0.00
1161,0
1162,2.91
1163,1.00
1164,1.57
1165,0.64
1166,1.57
1167,4.36
1168,1.57
1169,0
1170,60
1171,Off
1172,201.63
1173,0.94
1174,18.76
1175,OK
1176,0.94
1177,975
1178,-1.50
1179,14.57
1180,1050
1181,Off
1182,0
1183,-0.63
1184,0.10
1185,-0.58
1186,7.88
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,86.25
1193,7.84
1194,0
1195,2.28
1196,41.96
1197,407.70
1198,400
1199,On
1200,10.00
1201,28
1202,-710
1203,-6.75
1204,0.84
1205,-1.08
1206,7.84
1207,1.50
1208,O/L
1209,1.20
1210,1.06
1211,1.00
1212,11.80
1213,0
1214,0
1215,0
1216,0
1217,0
1218,2
1219,3.50
1220,0
1221,1.71
1222,79.68
1223,Off
1224,10.14
1225,0.00
1226,0
1227,2.91
1228,1.00
1229,1.57
1230,0.64
1231,1.57
1232,4.36
1233,1.57
1234,0
1235,60
1236,Off
1237,201.63
1238,0.94
1239,18.76
1240,OK
1241,0.94
1242,975
1243,-1.50
1244,14.57
1245,1050
1246,Off
1247,0
1248,-0.63
1249,0.10
1250,-0.58
1251,7.88
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,86.25
1258,7.84
1259,0
1260,2.28
1261,41.96
1262,407.70
1263,400
1264,On
1265,10.00
1266,28
1267,-710
1268,-6.75
1269,0.84
1270,-1.08
1271,7.84
1272,1.50
1273,O/L
1274,1.20
1275,1.06
1276,1.00
1277,11.80
1278,0
1279,0
1280,0
1281,0
1282,0
1283,2
1284,3.50
1285,0
1286,1.71
1287,79.68
1288,Off
1289,10.14
1290,0.00
1291,0
1292,2.91
1293,1.00
1294,1.57
1295,0.64
1296,1.57
1297,4.36
1298,1.57
1299,0
1300,60
1301,Off
1302,201.63
1303,0.94
1304,18.76
1305,OK
1306,0.94
1307,975
1308,-1.50
1309,14.57
1310,1050
1311,Off
1312,0
1313,-0.63
1314,0.10
1315,-0.58
1316,7.88
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,86.25
1323,7.84
1324,0
1325,2.28
1326,41.96
1327,407.70
1328,400
1329,On
1330,10.00
1331,28
1332,-710
1333,-6.75
1334,0.84
1335,-1.08
1336,7.84
1337,1.50
1338,O/L
1339,1.20
1340,1.06
1341,1.00
1342,11.80
1343,0
1344,0
1345,0
1346,0
1347,0
1348,2
1349,3.50
1350,0
1351,1.71
1352,79.68
1353,Off
1354,10.14
1355,0.00
1356,0
1357,2.91
1358,1.00
1359,1.57
1360,0.64
1361,1.57
1362,4.36
1363,1.57
1364,0
1365,60
1366,Off
1367,201.63
1368,0.94
1369,18.76
1370,OK
1371,0.94
1372,975
1373,-1.50
1374,14.57
1375,1050
1376,Off
1377,0
1378,-0.63
1379,0.10
1380,-0.58
1381,7.88
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,86.25
1388,7.84
1389,0
1390,2.28
1391,41.96
1392,407.70
1393,400
1394,On
1395,10.00
1396,28
1397,-710
1398,-6.75
1399,0.84
1400,-1.08
1401,7.84
1402,1.50
1403,O/L
1404,1.20
1405,1.06
1406,1.00
1407,11.80
1408,0
1409,0
1410,0
1411,0
1412,0
1413,2
1414,3.50
1415,0
1416,1.71
1417,79.68
1418,Off
1419,10.14
1420,0.00
1421,0
1422,2.91
1423,1.00
1424,1.57
1425,0.64
1426,1.57
1427,4.36
1428,1.57
1429,0
1430,60
1431,Off
1432,201.63
1433,0.94
1434,18.76
1435,OK
1436,0.94
1437,975
1438,-1.50
1439,14.57
1440,1050
1441,Off
1442,0
1443,-0.63
1444,0.10
1445,-0.58
1446,7.88
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,87.00
1453,7.84
1454,0
1455,2.28
1456,41.96
1457,407.70
1458,400
1459,On
1460,10.00
1461,28
1462,-710
1463,-6.75
1464,0.84
1465,-1.08
1466,7.84
1467,1.50
1468,O/L
1469,1.20
1470,1.06
1471,1.00
1472,11.80
1473,0
1474,0
1475,0
1476,0
1477,0
1478,2
1479,3.50
1480,0
1481,1.71
1482,79.68
1483,Off
1484,10.14
1485,0.00
1486,0
1487,2.91
1488,1.00
1489,1.57
1490,0.64
1491,1.57
1492,4.36
1493,1.57
1494,0
1495,60
1496,Off
1497,201.63
1498,0.94
1499,18.76
1500,OK
1501,0.94
1502,975
1503,-1.50
1504,14.57
1505,1050
1506,Off
1507,0
1508,-0.63
1509,0.10
1510,-0.58
1511,7.88
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,87.00
1518,7.84
1519,0
1520,2.28
1521,41.96
1522,407.70
1523,400
1524,On
1525,10.00
1526,28
1527,-710
1528,-6.75
1529,0.84
1530,-1.08
1531,7.84
1532,1.50
1533,O/L
1534,1.20
1535,1.06
1536,1.00
1537,11.80
1538,0
1539,0
1540,0
1541,0
1542,0
1543,2
1544,3.50
1545,0
1546,1.71
1547,79.68
1548,Off
1549,10.14
1550,0.00
1551,0
1552,2.91
1553,1.00
1554,1.57
1555,0.64
1556,1.57
1557,4.36
1558,1.57
1559,0
1560,60
1561,Off
1562,201.63
1563,0.94
1564,18.76
1565,OK
1566,0.94
1567,975
1568,-1.50
1569,14.57
1570,1050
1571,Off
1572,0
1573,-0.63
1574,0.10
1575,-0.58
1576,7.88
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,87.00
1583,7.84
1584,2.10
1585,2.28
1586,41.96
1587,407.70
1588,400
1589,On
1590,10.00
1591,28
1592,-710
1593,-6.75
1594,0.84
1595,-1.08
1596,7.84
1597,1.50
1598,O/L
1599,1.20
1600,1.06
1601,1.00
1602,11.80
1603,0
1604,0
1605,0
1606,0
1607,0
1608,2
1609,3.50
1610,0
1611,1.71
1612,79.68
1613,Off
1614,10.14
1615,0.00
1616,0
1617,2.91
1618,1.00
1619,1.57
1620,0.64
1621,1.57
1622,4.36
1623,1.57
1624,0
1625,60
1626,Off
1627,201.63
1628,0.94
1629,18.76
1630,OK
1631,0.94
1632,975
1633,-1.50
1634,14.57
1635,1050
1636,Off
1637,0
1638,-0.63
1639,0.10
1640,-0.58
1641,7.88
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,87.00
1648,7.84
1649,2.10
1650,2.28
1651,41.96
1652,407.70
1653,400
1654,On
1655,10.00
1656,28
1657,-710
1658,-6.75
1659,0.84
1660,-1.08
1661,7.84
1662,1.50
1663,O/L
1664,1.20
1665,1.06
1666,1.00
1667,11.80
1668,0
1669,0
1670,0
1671,0
1672,0
1673,2
1674,3.50
1675,0
1676,1.71
1677,79.68
1678,Off
1679,10.14
1680,0.00
1681,0
1682,2.91
1683,1.00
1684,1.57
1685,0.64
1686,1.57
1687,4.36
1688,1.57
1689,0
1690,60
1691,Off
1692,201.63
1693,0.94
1694,18.76
1695,OK
1696,0.94
1697,975
1698,-1.50
1699,14.57
1700,1050
1701,Off
1702,0
1703,-0.63
1704,0.10
1705,-0.58
1706,7.88
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,87.00
1713,7.84
1714,2.10
1715,2.28
1716,7.84
1717,407.70
1718,400
1719,On
1720,10.00
1721,28
1722,-710
1723,-6.75
1724,0.84
1725,-1.08
1726,7.84
1727,1.50
1728,O/L
1729,1.20
1730,1.06
1731,1.00
1732,11.80
1733,0
1734,0
1735,0
1736,0
1737,0
1738,2
1739,3.50
1740,0
1741,1.71
1742,79.68
1743,Off
1744,10.14
1745,0.00
1746,0
1747,2.91
1748,1.00
1749,1.57
1750,0.64
1751,1.57
1752,4.36
1753,1.57
1754,0
1755,60
1756,Off
1757,201.63
1758,0.94
1759,18.76
1760,OK
1761,0.94
1762,975
1763,-1.50
1764,14.57
1765,1050
1766,Off
1767,0
1768,-0.63
1769,0.10
1770,-0.58
1771,7.88
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,87.00
1778,7.84
1779,2.10
1780,2.28
1781,7.84
1782,399.94
1783,400
1784,On
1785,10.00
1786,28
1787,-710
1788,-6.75
1789,0.84
1790,-1.08
1791,7.84
1792,1.50
1793,O/L
1794,1.20
1795,1.06
1796,1.00
1797,11.80
1798,0
1799,0
1800,0
1801,0
1802,0
1803,2
1804,3.50
1805,0
1806,1.71
1807,79.68
1808,Off
1809,10.14
1810,0.00
1811,0
1812,2.91
1813,1.00
1814,1.57
1815,0.64
1816,1.57
1817,4.36
1818,1.57
1819,0
1820,60
1821,Off
1822,201.63
1823,0.94
1824,18.76
1825,OK
1826,0.94
1827,975
1828,-1.50
1829,14.57
1830,1050
1831,Off
1832,0
1833,-0.63
1834,0.10
1835,-0.58
1836,7.88
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,87.00
1843,7.84
1844,2.10
1845,2.28
1846,7.84
1847,399.94
1848,400
1849,On
1850,10.00
1851,28
1852,-710
1853,-6.75
1854,0.84
1855,-1.08
1856,7.84
1857,1.50
1858,O/L
1859,1.20
1860,1.06
1861,1.00
1862,11.80
1863,0
1864,0
1865,0
1866,0
1867,0
1868,2
1869,3.50
1870,0
1871,1.71
1872,79.68
1873,Off
1874,10.14
1875,0.00
1876,0
1877,2.91
1878,1.00
1879,1.57
1880,0.64
1881,1.57
1882,4.36
1883,1.57
1884,0
1885,60
1886,Off
1887,201.63
1888,0.94
1889,18.76
1890,OK
1891,0.94
1892,975
1893,-1.50
1894,14.57
1895,1050
1896,Off
1897,0
1898,-0.63
1899,0.10
1900,-0.58
1901,7.88
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,87.00
1908,7.84
1909,2.10
1910,2.28
1911,7.84
1912,399.94
1913,400
1914,On
1915,10.00
1916,28
1917,-710
1918,-6.75
1919,0.84
1920,-1.08
1921,7.84
1922,1.50
1923,O/L
1924,1.20
1925,1.06
1926,1.00
1927,11.80
1928,0
1929,0
1930,0
1931,0
1932,0
1933,2
1934,3.50
1935,0
1936,1.71
1937,79.68
1938,Off
1939,10.14
1940,0.00
1941,0
1942,2.91
1943,1.00
1944,1.57
1945,0.64
1946,1.57
1947,4.36
1948,1.57
1949,0
1950,60
1951,Off
1952,201.63
1953,0.94
1954,18.76
1955,OK
1956,0.94
1957,975
1958,-1.50
1959,14.57
1960,1050
1961,Off
1962,0
1963,-0.63
1964,0.10
1965,-0.58
1966,7.88
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,87.00
1973,7.84
1974,2.10
1975,2.28
1976,7.84
1977,399.94
1978,400
1979,On
1980,48.17
1981,28
1982,-710
1983,-6.75
1984,0.84
1985,-1.08
1986,7.84
1987,1.50
1988,O/L
1989,1.20
1990,1.06
1991,1.00
1992,11.80
1993,0
1994,0
1995,0
1996,0
1997,0
1998,2
1999,3.50
2000,0
2001,1.71
2002,79.68
2003,Off
2004,10.14
2005,0.00
2006,0
2007,2.91
2008,1.00
2009,1.57
2010,0.64
2011,1.57
2012,4.36
2013,1.57
2014,0
2015,60
2016,Off
2017,201.63
2018,0.94
2019,18.76
2020,OK
2021,0.94
2022,975
2023,-1.50
2024,14.57
2025,1050
2026,Off
2027,0
2028,-0.63
2029,0.10
2030,-0.58
2031,7.88
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,87.00
2038,7.84
2039,2.10
2040,2.28
2041,7.84
2042,399.94
2043,400
2044,On
2045,48.17
2046,28
2047,-710
2048,-6.75
2049,0.84
2050,-1.08
2051,7.84
2052,1.50
2053,O/L
2054,1.20
2055,1.06
2056,1.00
2057,11.80
2058,0
2059,0
2060,0
2061,0
2062,0
2063,2
2064,3.50
2065,0
2066,1.71
2067,79.68
2068,Off
2069,10.14
2070,0.00
2071,0
2072,2.91
2073,1.00
2074,1.57
2075,0.64
2076,1.57
2077,4.36
2078,1.57
2079,0
2080,60
2081,Off
2082,201.63
2083,0.94
2084,18.76
2085,OK
2086,0.94
2087,975
2088,-1.50
2089,14.57
2090,1050
2091,Off
2092,0
2093,-0.63
2094,0.10
2095,-0.58
2096,7.88
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,87.00
2103,7.84
2104,2.10
2105,2.28
2106,7.84
2107,399.94
2108,400
2109,On
2110,48.17
2111,28
2112,-1280
2113,-6.75
2114,0.84
2115,-1.08
2116,7.84
2117,1.50
2118,O/L
2119,1.20
2120,1.06
2121,1.00
2122,11.80
2123,0
2124,0
2125,0
2126,0
2127,0
2128,2
2129,3.50
2130,0
2131,1.71
2132,79.68
2133,Off
2134,10.14
2135,0.00
2136,0
2137,2.91
2138,1.00
2139,1.57
2140,0.64
2141,1.57
2142,4.36
2143,1.57
2144,0
2145,60
2146,Off
2147,201.63
2148,0.94
2149,18.76
2150,OK
2151,0.94
2152,975
2153,-1.50
2154,14.57
2155,1050
2156,Off
2157,0
2158,-0.63
2159,0.10
2160,-0.58
2161,7.88
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,87.00
2168,7.84
2169,2.10
2170,2.28
2171,7.84
2172,399.94
2173,400
2174,On
2175,48.17
2176,28
2177,-1280
2178,36.00
2179,0.84
2180,-1.08
2181,7.84
2182,1.50
2183,O/L
2184,1.20
2185,1.06
2186,1.00
2187,11.80
2188,0
2189,0
2190,0
2191,0
2192,0
2193,2
2194,3.50
2195,0
2196,1.71
2197,79.68
2198,Off
2199,10.14
2200,0.00
2201,0
2202,2.91
2203,1.00
2204,1.57
2205,0.64
2206,1.57
2207,4.36
2208,1.57
2209,0
2210,60
2211,Off
2212,201.63
2213,0.94
2214,18.76
2215,OK
2216,0.94
2217,975
2218,-1.50
2219,14.57
2220,1050
2221,Off
2222,0
2223,-0.63
2224,0.10
2225,-0.58
2226,7.88
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,87.00
2233,7.84
2234,2.10
2235,2.28
2236,7.84
2237,399.94
2238,400
2239,On
2240,48.17
2241,28
2242,-1280
2243,36.00
2244,5.18
2245,-1.08
2246,7.84
2247,1.50
2248,O/L
2249,1.20
2250,1.06
2251,1.00
2252,11.80
2253,0
2254,0
2255,0
2256,0
2257,0
2258,2
2259,3.50
2260,0
2261,1.71
2262,79.68
2263,Off
2264,10.14
2265,0.00
2266,0
2267,2.91
2268,1.00
2269,1.57
2270,0.64
2271,1.57
2272,4.36
2273,1.57
2274,0
2275,60
2276,Off
2277,201.63
2278,0.94
2279,18.76
2280,OK
2281,0.94
2282,975
2283,-1.50
2284,14.57
2285,1050
2286,Off
2287,0
2288,-0.63
2289,0.10
2290,-0.58
2291,7.88
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,87.00
2298,7.84
2299,2.10
2300,2.28
2301,7.84
2302,399.94
2303,400
2304,On
2305,48.17
2306,28
2307,-1280
2308,36.00
2309,5.18
2310,-1.08
2311,7.84
2312,1.50
2313,O/L
2314,1.20
2315,1.06
2316,1.00
2317,11.80
2318,0
2319,0
2320,0
2321,0
2322,0
2323,2
2324,3.50
2325,0
2326,1.71
2327,79.68
2328,Off
2329,10.14
