Num,1. A/C Compressor Active (A/C Pressure)
185,0.41
186,0
187,3.33
188,1.01
189,12.94
190,1.09
191,13.33
192,3.90
193,14.12
194,0
195,98
196,Off
197,417.42
198,0.79
199,15.66
200,OK
201,0.95
202,975
203,13.50
204,14.50
205,1010
206,Off
207,0
208,-0.29
209,0.08
210,0.89
211,0.11
212,On
213,Off
214,Off
215,Off
216,Off
217,87.75
218,7.84
219,0
220,1.48
221,7.84
222,397.84
223,400
224,On
225,45.43
226,49
227,-1280
228,34.50
229,5.43
230,-1.47
231,31.37
232,18.00
233,C/L
234,1.50
235,1.02
236,1.00
237,75.30
238,0
239,1
240,1
241,0
242,0
243,0
244,0
245,0
246,12.94
247,79.68
248,Off
249,0.97
250,0.41
251,0
252,3.33
253,1.01
254,12.94
255,1.09
256,13.33
257,3.90
258,14.12
259,0
260,98
261,Off
262,417.42
263,0.79
264,15.74
265,OK
266,0.95
267,975
268,13.50
269,14.50
270,1010
271,Off
272,0
273,-0.29
274,0.08
275,0.89
276,0.11
277,On
278,Off
279,Off
280,Off
281,Off
282,87.75
283,7.84
284,0
285,1.48
286,7.84
287,397.84
288,400
289,On
290,45.43
291,49
292,-1280
293,34.50
294,5.43
295,-1.47
296,31.37
297,18.00
298,C/L
299,1.50
300,1.02
301,1.00
302,75.30
303,0
304,1
305,1
306,0
307,0
308,0
309,0
310,0
311,12.94
312,79.68
313,Off
314,0.97
315,0.41
316,0
317,3.33
318,1.01
319,12.94
320,1.09
321,13.33
322,3.90
323,14.12
324,0
325,98
326,Off
327,417.42
328,0.79
329,15.74
330,OK
331,0.95
332,975
333,13.50
334,14.50
335,1010
336,Off
337,0
338,-0.29
339,0.08
340,0.89
341,0.11
342,On
343,Off
344,Off
345,Off
346,Off
347,87.75
348,7.84
349,0
350,1.48
351,7.84
352,397.84
353,400
354,On
355,45.43
356,49
357,-1280
358,34.50
359,5.43
360,-1.47
361,31.37
362,18.00
363,C/L
364,1.50
365,1.02
366,1.00
367,75.30
368,0
369,1
370,1
371,0
372,0
373,0
374,0
375,0
376,12.94
377,79.68
378,Off
379,0.97
380,0.41
381,0
382,3.33
383,1.01
384,12.94
385,1.09
386,13.33
387,3.90
388,14.12
389,0
390,98
391,Off
392,417.42
393,0.79
394,15.74
395,OK
396,0.95
397,975
398,13.50
399,14.50
400,1010
401,Off
402,0
403,-0.29
404,0.08
405,0.89
406,0.11
407,On
408,Off
409,Off
410,Off
411,Off
412,87.75
413,7.84
414,0
415,1.48
416,7.84
417,397.84
418,400
419,On
420,45.43
421,49
422,-1280
423,34.50
424,5.43
425,-1.47
426,31.37
427,18.00
428,C/L
429,1.50
430,1.02
431,1.00
432,75.30
433,0
434,1
435,1
436,0
437,0
438,0
439,0
440,0
441,12.94
442,79.68
443,Off
444,0.97
445,0.41
446,0
447,3.33
448,1.01
449,12.94
450,1.09
451,13.33
452,3.90
453,14.12
454,0
455,98
456,Off
457,417.42
458,0.79
459,15.74
460,OK
461,0.95
462,975
463,13.50
464,14.50
465,1010
466,Off
467,0
468,-0.29
469,0.08
470,0.89
471,0.11
472,On
473,Off
474,Off
475,Off
476,Off
477,87.75
478,7.84
479,0
480,1.48
481,7.84
482,397.84
483,400
484,On
485,45.43
486,49
487,-1280
488,34.50
489,5.43
490,-1.47
491,31.37
492,18.00
493,C/L
494,1.50
495,1.02
496,1.00
497,75.30
498,0
499,1
500,1
501,0
502,0
503,0
504,0
505,0
506,12.94
507,79.68
508,Off
509,0.97
510,0.41
511,0
512,3.33
513,1.01
514,12.94
515,1.09
516,13.33
517,3.90
518,14.12
519,0
520,98
521,Off
522,417.42
523,0.79
524,15.74
525,OK
526,0.95
527,975
528,13.50
529,14.50
530,1010
531,Off
532,0
533,-0.29
534,0.08
535,0.89
536,0.11
537,On
538,Off
539,Off
540,Off
541,Off
542,87.75
543,7.84
544,0
545,1.48
546,7.84
547,397.84
548,400
549,On
550,45.43
551,49
552,-1280
553,34.50
554,5.43
555,-1.47
556,31.37
557,18.00
558,C/L
559,1.50
560,1.02
561,1.00
562,75.30
563,0
564,1
565,1
566,0
567,0
568,0
569,0
570,0
571,12.94
572,79.68
573,Off
574,0.97
575,0.41
576,0
577,3.33
578,1.01
579,12.94
580,1.09
581,13.33
582,3.90
583,14.12
584,0
585,98
586,Off
587,417.42
588,0.79
589,15.74
590,OK
591,0.95
592,975
593,13.50
594,14.29
595,1010
596,Off
597,0
598,-0.29
599,0.08
600,0.89
601,0.11
602,On
603,Off
604,Off
605,Off
606,Off
607,87.75
608,7.84
609,0
610,1.48
611,7.84
612,397.84
613,400
614,On
615,45.43
616,49
617,-1280
618,34.50
619,5.43
620,-1.47
621,31.37
622,18.00
623,C/L
624,1.50
625,1.02
626,1.00
627,75.30
628,0
629,1
630,1
631,0
632,0
633,0
634,0
635,0
636,12.94
637,79.68
638,Off
639,0.97
640,0.41
641,0
642,3.33
643,1.01
644,12.94
645,1.09
646,13.33
647,3.90
648,14.12
649,0
650,98
651,Off
652,417.42
653,0.79
654,15.74
655,OK
656,0.95
657,975
658,13.50
659,14.29
660,1000
661,Off
662,0
663,-0.29
664,0.08
665,0.89
666,0.11
667,On
668,Off
669,Off
670,Off
671,Off
672,87.75
673,7.84
674,0
675,1.48
676,7.84
677,397.84
678,400
679,On
680,45.43
681,49
682,-1280
683,34.50
684,5.43
685,-1.47
686,31.37
687,18.00
688,C/L
689,1.50
690,1.02
691,1.00
692,75.30
693,0
694,1
695,1
696,0
697,0
698,0
699,0
700,0
701,12.94
702,79.68
703,Off
704,0.97
705,0.41
706,0
707,3.33
708,1.01
709,12.94
710,1.09
711,13.33
712,3.90
713,14.12
714,0
715,98
716,Off
717,417.42
718,0.79
719,15.74
720,OK
721,0.95
722,975
723,13.50
724,14.29
725,1000
726,Off
727,0
728,-0.29
729,0.08
730,0.89
731,0.11
732,On
733,Off
734,Off
735,Off
736,Off
737,87.75
738,7.84
739,0
740,1.48
741,7.84
742,397.84
743,400
744,On
745,45.43
746,49
747,-1280
748,34.50
749,5.43
750,-1.47
751,31.37
752,18.00
753,C/L
754,1.50
755,1.02
756,1.00
757,75.30
758,0
759,1
760,1
761,0
762,0
763,0
764,0
765,0
766,12.94
767,79.68
768,Off
769,0.97
770,0.41
771,0
772,3.33
773,1.01
774,12.94
775,1.09
776,13.33
777,3.90
778,14.12
779,0
780,98
781,Off
782,417.42
783,0.79
784,15.74
785,OK
786,0.95
787,975
788,13.50
789,14.29
790,1000
791,Off
792,0
793,-0.29
794,0.08
795,0.89
796,0.11
797,On
798,Off
799,Off
800,Off
801,Off
802,87.75
803,7.84
804,0
805,1.48
806,7.84
807,397.84
808,400
809,On
810,45.43
811,49
812,-1280
813,34.50
814,5.43
815,-1.47
816,31.37
817,18.00
818,C/L
819,1.50
820,1.02
821,1.00
822,75.30
823,0
824,1
825,1
826,0
827,0
828,0
829,0
830,0
831,12.94
832,79.68
833,Off
834,0.97
835,0.41
836,0
837,3.33
838,1.01
839,12.94
840,1.09
841,13.33
842,3.90
843,14.12
844,0
845,98
846,Off
847,417.42
848,0.79
849,15.74
850,OK
851,0.95
852,975
853,13.50
854,14.29
855,1000
856,Off
857,0
858,-1.85
859,0.08
860,0.89
861,0.11
862,On
863,Off
864,Off
865,Off
866,Off
867,87.75
868,7.84
869,0
870,1.48
871,7.84
872,397.84
873,400
874,On
875,45.43
876,49
877,-1280
878,34.50
879,5.43
880,-1.47
881,31.37
882,18.00
883,C/L
884,1.50
885,1.02
886,1.00
887,75.30
888,0
889,1
890,1
891,0
892,0
893,0
894,0
895,0
896,12.94
897,79.68
898,Off
899,0.97
900,0.41
901,0
902,3.33
903,1.01
904,12.94
905,1.09
906,13.33
907,3.90
908,14.12
909,0
910,98
911,Off
912,417.42
913,0.79
914,15.74
915,OK
916,0.95
917,975
918,13.50
919,14.29
920,1000
921,Off
922,0
923,-1.85
924,0.02
925,0.89
926,0.11
927,On
928,Off
929,Off
930,Off
931,Off
932,87.75
933,7.84
934,0
935,1.48
936,7.84
937,397.84
938,400
939,On
940,45.43
941,49
942,-1280
943,34.50
944,5.43
945,-1.47
946,31.37
947,18.00
948,C/L
949,1.50
950,1.02
951,1.00
952,75.30
953,0
954,1
955,1
956,0
957,0
958,0
959,0
960,0
961,12.94
962,79.68
963,Off
964,0.97
965,0.41
966,0
967,3.33
968,1.01
969,12.94
970,1.09
971,13.33
972,3.90
973,14.12
974,0
975,98
976,Off
977,417.42
978,0.79
979,15.74
980,OK
981,0.95
982,975
983,13.50
984,14.29
985,1000
986,Off
987,0
988,-1.85
989,0.02
990,4.80
991,0.11
992,On
993,Off
994,Off
995,Off
996,Off
997,87.75
998,7.84
999,0
1000,1.48
1001,7.84
1002,397.84
1003,400
1004,On
1005,45.43
1006,49
1007,-1280
1008,34.50
1009,5.43
1010,-1.47
1011,31.37
1012,18.00
1013,C/L
1014,1.50
1015,1.02
1016,1.00
1017,75.30
1018,0
1019,1
1020,1
1021,0
1022,0
1023,0
1024,0
1025,0
1026,12.94
1027,79.68
1028,Off
1029,0.97
1030,0.41
1031,0
1032,3.33
1033,1.01
1034,12.94
1035,1.09
1036,13.33
1037,3.90
1038,14.12
1039,0
1040,98
1041,Off
1042,417.42
1043,0.79
1044,15.74
1045,OK
1046,0.95
1047,975
1048,13.50
1049,14.29
1050,1000
1051,Off
1052,0
1053,-1.85
1054,0.02
1055,4.80
1056,0.02
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,87.75
1063,7.84
1064,0
1065,1.48
1066,7.84
1067,397.84
1068,400
1069,On
1070,45.43
1071,49
1072,-1280
1073,34.50
1074,5.43
1075,-1.47
1076,31.37
1077,18.00
1078,C/L
1079,1.50
1080,1.02
1081,1.00
1082,75.30
1083,0
1084,1
1085,1
1086,0
1087,0
1088,0
1089,0
1090,0
1091,12.94
1092,79.68
1093,Off
1094,0.97
1095,0.41
1096,0
1097,3.33
1098,1.01
1099,12.94
1100,1.09
1101,13.33
1102,3.90
1103,14.12
1104,0
1105,98
1106,Off
1107,417.42
1108,0.79
1109,15.74
1110,OK
1111,0.95
1112,975
1113,13.50
1114,14.29
1115,1000
1116,Off
1117,0
1118,-1.85
1119,0.02
1120,4.80
1121,0.02
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,87.75
1128,7.84
1129,0
1130,1.48
1131,7.84
1132,397.84
1133,400
1134,On
1135,45.43
1136,49
1137,-1280
1138,34.50
1139,5.43
1140,-1.47
1141,31.37
1142,18.00
1143,C/L
1144,1.50
1145,1.02
1146,1.00
1147,75.30
1148,0
1149,1
1150,1
1151,0
1152,0
1153,0
1154,0
1155,0
1156,12.94
1157,79.68
1158,Off
1159,0.97
1160,0.41
1161,0
1162,3.33
1163,1.01
1164,12.94
1165,1.09
1166,13.33
1167,3.90
1168,14.12
1169,0
1170,98
1171,Off
1172,417.42
1173,0.79
1174,15.74
1175,OK
1176,0.95
1177,975
1178,13.50
1179,14.29
1180,1000
1181,Off
1182,0
1183,-1.85
1184,0.02
1185,4.80
1186,0.02
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,87.75
1193,7.84
1194,0
1195,1.48
1196,7.84
1197,397.84
1198,400
1199,On
1200,45.43
1201,49
1202,-1280
1203,34.50
1204,5.43
1205,-1.47
1206,31.37
1207,18.00
1208,C/L
1209,1.50
1210,1.02
1211,1.00
1212,75.30
1213,0
1214,1
1215,1
1216,0
1217,0
1218,0
1219,0
1220,0
1221,12.94
1222,79.68
1223,Off
1224,0.97
1225,0.41
1226,0
1227,3.33
1228,1.01
1229,12.94
1230,1.09
1231,13.33
1232,3.90
1233,14.12
1234,0
1235,98
1236,Off
1237,417.42
1238,0.79
1239,15.74
1240,OK
1241,0.95
1242,975
1243,13.50
1244,14.29
1245,1000
1246,Off
1247,0
1248,-1.85
1249,0.02
1250,4.80
1251,0.02
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,87.75
1258,7.84
1259,0
1260,1.48
1261,7.84
1262,397.84
1263,400
1264,On
1265,45.43
1266,49
1267,-1280
1268,34.50
1269,5.43
1270,-1.47
1271,31.37
1272,18.00
1273,C/L
1274,1.50
1275,1.02
1276,1.00
1277,75.30
1278,0
1279,1
1280,1
1281,0
1282,0
1283,0
1284,0
1285,0
1286,12.94
1287,79.68
1288,Off
1289,0.97
1290,0.41
1291,0
1292,3.33
1293,1.01
1294,12.94
1295,1.09
1296,13.33
1297,3.90
1298,14.12
1299,0
1300,98
1301,Off
1302,417.42
1303,0.79
1304,15.74
1305,OK
1306,0.95
1307,975
1308,13.50
1309,14.29
1310,1000
1311,Off
1312,0
1313,-1.85
1314,0.02
1315,4.80
1316,0.02
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,87.75
1323,7.84
1324,0
1325,1.48
1326,7.84
1327,397.84
1328,400
1329,On
1330,45.43
1331,49
1332,-1280
1333,34.50
1334,5.43
1335,-1.47
1336,31.37
1337,18.00
1338,C/L
1339,1.50
1340,1.02
1341,1.00
1342,75.30
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,0
1351,12.94
1352,79.68
1353,Off
1354,0.97
1355,0.41
1356,0
1357,3.33
1358,1.01
1359,12.94
1360,1.09
1361,13.33
1362,3.90
1363,14.12
1364,0
1365,98
1366,Off
1367,417.42
1368,0.79
1369,15.74
1370,OK
1371,0.95
1372,975
1373,13.50
1374,14.29
1375,1000
1376,Off
1377,0
1378,-1.85
1379,0.02
1380,4.80
1381,0.02
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,87.75
1388,7.84
1389,0
1390,1.48
1391,7.84
1392,397.84
1393,400
1394,On
1395,45.43
1396,49
1397,-1280
1398,34.50
1399,5.43
1400,-1.47
1401,31.37
1402,18.00
1403,C/L
1404,1.50
1405,1.02
1406,1.00
1407,75.30
1408,0
1409,1
1410,1
1411,0
1412,0
1413,0
1414,0
1415,0
1416,12.94
1417,79.68
1418,Off
1419,0.97
1420,0.41
1421,0
1422,3.33
1423,1.01
1424,12.94
1425,1.09
1426,13.33
1427,3.90
1428,14.12
1429,0
1430,98
1431,Off
1432,417.42
1433,0.79
1434,15.74
1435,OK
1436,0.95
1437,975
1438,13.50
1439,14.29
1440,1000
1441,Off
1442,0
1443,-1.85
1444,0.02
1445,4.80
1446,0.02
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,87.75
1453,7.84
1454,0
1455,1.48
1456,7.84
1457,397.84
1458,400
1459,On
1460,45.43
1461,49
1462,-1280
1463,34.50
1464,5.43
1465,-1.47
1466,31.37
1467,18.00
1468,C/L
1469,1.50
1470,1.02
1471,1.00
1472,75.30
1473,0
1474,1
1475,1
1476,0
1477,0
1478,0
1479,0
1480,0
1481,12.94
1482,79.68
1483,Off
1484,0.97
1485,0.41
1486,0
1487,3.33
1488,1.01
1489,12.94
1490,1.09
1491,13.33
1492,3.90
1493,14.12
1494,0
1495,98
1496,Off
1497,417.42
1498,0.79
1499,15.74
1500,OK
1501,0.95
1502,975
1503,13.50
1504,14.29
1505,1000
1506,Off
1507,0
1508,-1.85
1509,0.02
1510,4.80
1511,0.02
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,87.75
1518,7.84
1519,0
1520,1.48
1521,7.84
1522,397.84
1523,400
1524,On
1525,45.43
1526,49
1527,-1280
1528,34.50
1529,5.43
1530,-1.47
1531,31.37
1532,18.00
1533,C/L
1534,1.50
1535,1.02
1536,1.00
1537,75.30
1538,0
1539,1
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,12.94
1547,79.68
1548,Off
1549,0.97
1550,0.41
1551,0
1552,3.33
1553,1.01
1554,12.94
1555,1.09
1556,13.33
1557,3.90
1558,14.12
1559,0
1560,98
1561,Off
1562,417.42
1563,0.79
1564,15.74
1565,OK
1566,0.95
1567,975
1568,13.50
1569,14.29
1570,1000
1571,Off
1572,0
1573,-1.85
1574,0.02
1575,4.80
1576,0.02
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,87.75
1583,7.84
1584,1.71
1585,1.48
1586,7.84
1587,397.84
1588,400
1589,On
1590,45.43
1591,49
1592,-1280
1593,34.50
1594,5.43
1595,-1.47
1596,31.37
1597,18.00
1598,C/L
1599,1.50
1600,1.02
1601,1.00
1602,75.30
1603,0
1604,1
1605,1
1606,0
1607,0
1608,0
1609,0
1610,0
1611,12.94
1612,79.68
1613,Off
1614,0.97
1615,0.41
1616,0
1617,3.33
1618,1.01
1619,12.94
1620,1.09
1621,13.33
1622,3.90
1623,14.12
1624,0
1625,98
1626,Off
1627,417.42
1628,0.79
1629,15.74
1630,OK
1631,0.95
1632,975
1633,13.50
1634,14.29
1635,1000
1636,Off
1637,0
1638,-1.85
1639,0.02
1640,4.80
1641,0.02
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,87.75
1648,7.84
1649,1.71
1650,1.48
1651,7.84
1652,397.84
1653,400
1654,On
1655,45.43
1656,49
1657,-1280
1658,34.50
1659,5.43
1660,-1.47
1661,31.37
1662,18.00
1663,C/L
1664,1.50
1665,1.02
1666,1.00
1667,75.30
1668,0
1669,1
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,12.94
1677,79.68
1678,Off
1679,0.97
1680,0.41
1681,0
1682,3.33
1683,1.01
1684,12.94
1685,1.09
1686,13.33
1687,3.90
1688,14.12
1689,0
1690,98
1691,Off
1692,417.42
1693,0.79
1694,15.74
1695,OK
1696,0.95
1697,975
1698,13.50
1699,14.29
1700,1000
1701,Off
1702,0
1703,-1.85
1704,0.02
1705,4.80
1706,0.02
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,87.75
1713,7.84
1714,1.71
1715,1.48
1716,42.35
1717,397.84
1718,400
1719,On
1720,45.43
1721,49
1722,-1280
1723,34.50
1724,5.43
1725,-1.47
1726,31.37
1727,18.00
1728,C/L
1729,1.50
1730,1.02
1731,1.00
1732,75.30
1733,0
1734,1
1735,1
1736,0
1737,0
1738,0
1739,0
1740,0
1741,12.94
1742,79.68
1743,Off
1744,0.97
1745,0.41
1746,0
1747,3.33
1748,1.01
1749,12.94
1750,1.09
1751,13.33
1752,3.90
1753,14.12
1754,0
1755,98
1756,Off
1757,417.42
1758,0.79
1759,15.74
1760,OK
1761,0.95
1762,975
1763,13.50
1764,14.29
1765,1000
1766,Off
1767,0
1768,-1.85
1769,0.02
1770,4.80
1771,0.02
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,87.75
1778,7.84
1779,1.71
1780,1.48
1781,42.35
1782,400.30
1783,400
1784,On
1785,45.43
1786,49
1787,-1280
1788,34.50
1789,5.43
1790,-1.47
1791,31.37
1792,18.00
1793,C/L
1794,1.50
1795,1.02
1796,1.00
1797,75.30
1798,0
1799,1
1800,1
1801,0
1802,0
1803,0
1804,0
1805,0
1806,12.94
1807,79.68
1808,Off
1809,0.97
1810,0.41
1811,0
1812,3.33
1813,1.01
1814,12.94
1815,1.09
1816,13.33
1817,3.90
1818,14.12
1819,0
1820,98
1821,Off
1822,417.42
1823,0.79
1824,15.74
1825,OK
1826,0.95
1827,975
1828,13.50
1829,14.29
1830,1000
1831,Off
1832,0
1833,-1.85
1834,0.02
1835,4.80
1836,0.02
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,87.75
1843,7.84
1844,1.71
1845,1.48
1846,42.35
1847,400.30
1848,400
1849,On
1850,45.43
1851,49
1852,-1280
1853,34.50
1854,5.43
1855,-1.47
1856,31.37
1857,18.00
1858,C/L
1859,1.50
1860,1.02
1861,1.00
1862,75.30
1863,0
1864,1
1865,1
1866,0
1867,0
1868,0
1869,0
1870,0
1871,12.94
1872,79.68
1873,Off
1874,0.97
1875,0.41
1876,0
1877,3.33
1878,1.01
1879,12.94
1880,1.09
1881,13.33
1882,3.90
1883,14.12
1884,0
1885,98
1886,Off
1887,417.42
1888,0.79
1889,15.74
1890,OK
1891,0.95
1892,975
1893,13.50
1894,14.29
1895,1000
1896,Off
1897,0
1898,-1.85
1899,0.02
1900,4.80
1901,0.02
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,87.75
1908,7.84
1909,1.71
1910,1.48
1911,42.35
1912,400.30
1913,400
1914,On
1915,45.43
1916,49
1917,-1280
1918,34.50
1919,5.43
1920,-1.47
1921,31.37
1922,18.00
1923,C/L
1924,1.50
1925,1.02
1926,1.00
1927,75.30
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,12.94
1937,79.68
1938,Off
1939,0.97
1940,0.41
1941,0
1942,3.33
1943,1.01
1944,12.94
1945,1.09
1946,13.33
1947,3.90
1948,14.12
1949,0
1950,98
1951,Off
1952,417.42
1953,0.79
1954,15.74
1955,OK
1956,0.95
1957,975
1958,13.50
1959,14.29
1960,1000
1961,Off
1962,0
1963,-1.85
1964,0.02
1965,4.80
1966,0.02
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,87.75
1973,7.84
1974,1.71
1975,1.48
1976,42.35
1977,400.30
1978,400
1979,On
1980,44.15
1981,49
1982,-1280
1983,34.50
1984,5.43
1985,-1.47
1986,31.37
1987,18.00
1988,C/L
1989,1.50
1990,1.02
1991,1.00
1992,75.30
1993,0
1994,1
1995,1
1996,0
1997,0
1998,0
1999,0
2000,0
2001,12.94
2002,79.68
2003,Off
2004,0.97
2005,0.41
2006,0
2007,3.33
2008,1.01
2009,12.94
2010,1.09
2011,13.33
2012,3.90
2013,14.12
2014,0
2015,98
2016,Off
2017,417.42
2018,0.79
2019,15.74
2020,OK
2021,0.95
2022,975
2023,13.50
2024,14.29
2025,1000
2026,Off
2027,0
2028,-1.85
2029,0.02
2030,4.80
2031,0.02
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,87.75
2038,7.84
2039,1.71
2040,1.48
2041,42.35
2042,400.30
2043,400
2044,On
2045,44.15
2046,48
2047,-1280
2048,34.50
2049,5.43
2050,-1.47
2051,31.37
2052,18.00
2053,C/L
2054,1.50
2055,1.02
2056,1.00
2057,75.30
2058,0
2059,1
2060,1
2061,0
2062,0
2063,0
2064,0
2065,0
2066,12.94
2067,79.68
2068,Off
2069,0.97
2070,0.41
2071,0
2072,3.33
2073,1.01
2074,12.94
2075,1.09
2076,13.33
2077,3.90
2078,14.12
2079,0
2080,98
2081,Off
2082,417.42
2083,0.79
2084,15.74
2085,OK
2086,0.95
2087,975
2088,13.50
2089,14.29
2090,1000
2091,Off
2092,0
2093,-1.85
2094,0.02
2095,4.80
2096,0.02
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,87.75
2103,7.84
2104,1.71
2105,1.48
2106,42.35
2107,400.30
2108,400
2109,On
2110,44.15
2111,48
2112,-1230
2113,34.50
2114,5.43
2115,-1.47
2116,31.37
2117,18.00
2118,C/L
2119,1.50
2120,1.02
2121,1.00
2122,75.30
2123,0
2124,1
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,12.94
2132,79.68
2133,Off
2134,0.97
2135,0.41
2136,0
2137,3.33
2138,1.01
2139,12.94
2140,1.09
2141,13.33
2142,3.90
2143,14.12
2144,0
2145,98
2146,Off
2147,417.42
2148,0.79
2149,15.74
2150,OK
2151,0.95
2152,975
2153,13.50
2154,14.29
2155,1000
2156,Off
2157,0
2158,-1.85
2159,0.02
2160,4.80
2161,0.02
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,87.75
2168,7.84
2169,1.71
2170,1.48
2171,42.35
2172,400.30
2173,400
2174,On
2175,44.15
2176,48
2177,-1230
2178,42.00
2179,5.43
2180,-1.47
2181,31.37
2182,18.00
2183,C/L
2184,1.50
2185,1.02
2186,1.00
2187,75.30
2188,0
2189,1
2190,1
2191,0
2192,0
2193,0
2194,0
2195,0
2196,12.94
2197,79.68
2198,Off
2199,0.97
2200,0.41
2201,0
2202,3.33
2203,1.01
2204,12.94
2205,1.09
2206,13.33
2207,3.90
2208,14.12
2209,0
2210,98
2211,Off
2212,417.42
2213,0.79
2214,15.74
2215,OK
2216,0.95
2217,975
2218,13.50
2219,14.29
2220,1000
2221,Off
2222,0
2223,-1.85
2224,0.02
2225,4.80
2226,0.02
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,87.75
2233,7.84
2234,1.71
2235,1.48
2236,42.35
2237,400.30
2238,400
2239,On
2240,44.15
2241,48
2242,-1230
2243,42.00
2244,2.00
2245,-1.47
2246,31.37
2247,18.00
2248,C/L
2249,1.50
2250,1.02
2251,1.00
2252,75.30
2253,0
2254,1
2255,1
2256,0
2257,0
2258,0
2259,0
2260,0
2261,12.94
2262,79.68
2263,Off
2264,0.97
2265,0.41
2266,0
2267,3.33
2268,1.01
2269,12.94
2270,1.09
2271,13.33
2272,3.90
2273,14.12
2274,0
2275,98
2276,Off
2277,417.42
2278,0.79
2279,15.74
2280,OK
2281,0.95
2282,975
2283,13.50
2284,14.29
2285,1000
2286,Off
2287,0
2288,-1.85
2289,0.02
2290,4.80
2291,0.02
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,87.75
2298,7.84
2299,1.71
2300,1.48
2301,42.35
2302,400.30
2303,400
2304,On
2305,44.15
2306,48
2307,-1230
2308,42.00
2309,2.00
2310,-1.47
2311,31.37
2312,18.00
2313,C/L
2314,1.50
2315,1.02
2316,1.00
2317,75.30
2318,0
2319,1
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,12.94
2327,79.68
2328,Off
2329,0.97
2330,0.41
2331,0
2332,3.33
2333,1.01
2334,12.94
2335,1.09
2336,13.33
2337,3.90
2338,14.12
2339,0
2340,98
2341,Off
2342,417.42
2343,0.79
2344,15.74
2345,OK
2346,0.95
2347,975
2348,13.50
2349,14.29
2350,1000
2351,Off
2352,0
2353,-1.85
2354,0.02
