Num,1. A/C Compressor Active (A/C Pressure)
363,C/L
364,0.40
365,1.09
366,1.00
367,124.60
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,16.50
376,18.53
377,79.68
378,Off
379,1.00
380,0.26
381,6.64
382,3.37
383,1.06
384,18.82
385,1.29
386,18.82
387,3.73
388,18.43
389,0
390,107
391,Off
392,201.63
393,0.41
394,8.02
395,OK
396,0.97
397,975
398,-0.75
399,14.29
400,970
401,On
402,12.16
403,-0.24
404,0.02
405,-0.45
406,4.35
407,On
408,Off
409,Off
410,Off
411,Off
412,86.25
413,7.84
414,0
415,2.19
416,43.14
417,397.84
418,400
419,On
420,47.42
421,19
422,-1280
423,42.00
424,3.31
425,-1.00
426,7.84
427,2.25
428,C/L
429,0.40
430,1.09
431,1.00
432,124.60
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,16.50
441,18.53
442,79.68
443,Off
444,1.00
445,0.26
446,6.64
447,3.37
448,1.06
449,18.82
450,1.29
451,18.82
452,3.73
453,18.43
454,0
455,107
456,Off
457,201.63
458,0.41
459,8.02
460,OK
461,0.97
462,975
463,-0.75
464,14.29
465,970
466,On
467,12.16
468,-0.24
469,0.02
470,-0.45
471,4.35
472,On
473,Off
474,Off
475,Off
476,Off
477,86.25
478,7.84
479,0
480,2.19
481,43.14
482,397.84
483,400
484,On
485,47.42
486,19
487,-1280
488,42.00
489,3.31
490,-1.00
491,7.84
492,2.25
493,C/L
494,0.40
495,1.09
496,1.00
497,124.60
498,0
499,0
500,0
501,0
502,0
503,0
504,0
505,16.50
506,18.53
507,79.68
508,Off
509,1.00
510,0.26
511,6.64
512,3.37
513,1.06
514,18.82
515,1.29
516,18.82
517,3.73
518,18.43
519,0
520,107
521,Off
522,201.63
523,0.41
524,8.02
525,OK
526,0.97
527,975
528,-0.75
529,14.29
530,970
531,On
532,12.16
533,-0.24
534,0.02
535,-0.45
536,4.35
537,On
538,Off
539,Off
540,Off
541,Off
542,86.25
543,7.84
544,0
545,2.19
546,43.14
547,397.84
548,400
549,On
550,47.42
551,19
552,-1280
553,42.00
554,3.31
555,-1.00
556,7.84
557,2.25
558,C/L
559,0.40
560,1.09
561,1.00
562,124.60
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,16.50
571,18.53
572,79.68
573,Off
574,1.00
575,0.26
576,6.64
577,3.37
578,1.06
579,18.82
580,1.29
581,18.82
582,3.73
583,18.43
584,0
585,107
586,Off
587,201.63
588,0.41
589,8.02
590,OK
591,0.97
592,975
593,-0.75
594,14.64
595,970
596,On
597,12.16
598,-0.24
599,0.02
600,-0.45
601,4.35
602,On
603,Off
604,Off
605,Off
606,Off
607,86.25
608,7.84
609,0
610,2.19
611,43.14
612,397.84
613,400
614,On
615,47.42
616,19
617,-1280
618,42.00
619,3.31
620,-1.00
621,7.84
622,2.25
623,C/L
624,0.40
625,1.09
626,1.00
627,124.60
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,16.50
636,18.53
637,79.68
638,Off
639,1.00
640,0.26
641,6.64
642,3.37
643,1.06
644,18.82
645,1.29
646,18.82
647,3.73
648,18.43
649,0
650,107
651,Off
652,201.63
653,0.41
654,8.02
655,OK
656,0.97
657,975
658,-0.75
659,14.64
660,970
661,On
662,12.16
663,-0.24
664,0.02
665,-0.45
666,4.35
667,On
668,Off
669,Off
670,Off
671,Off
672,86.25
673,7.84
674,0
675,2.19
676,43.14
677,397.84
678,400
679,On
680,47.42
681,19
682,-1280
683,42.00
684,3.31
685,-1.00
686,7.84
687,2.25
688,C/L
689,0.40
690,1.09
691,1.00
692,124.60
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,16.50
701,18.53
702,79.68
703,Off
704,1.00
705,0.26
706,6.64
707,3.37
708,1.06
709,18.82
710,1.29
711,18.82
712,3.73
713,18.43
714,0
715,107
716,Off
717,201.63
718,0.41
719,8.02
720,OK
721,0.97
722,975
723,-0.75
724,14.64
725,970
726,On
727,12.16
728,-0.24
729,0.02
730,-0.45
731,4.35
732,On
733,Off
734,Off
735,Off
736,Off
737,86.25
738,7.84
739,0
740,2.19
741,43.14
742,397.84
743,400
744,On
745,47.42
746,19
747,-1280
748,42.00
749,3.31
750,-1.00
751,7.84
752,2.25
753,C/L
754,0.40
755,1.09
756,1.00
757,124.60
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,16.50
766,18.53
767,79.68
768,Off
769,1.00
770,0.26
771,6.64
772,3.37
773,1.06
774,18.82
775,1.29
776,18.82
777,3.73
778,18.43
779,0
780,107
781,Off
782,201.63
783,0.41
784,8.02
785,OK
786,0.97
787,975
788,-0.75
789,14.64
790,970
791,On
792,6.27
793,-0.24
794,0.02
795,-0.45
796,4.35
797,On
798,Off
799,Off
800,Off
801,Off
802,86.25
803,7.84
804,0
805,2.19
806,43.14
807,397.84
808,400
809,On
810,47.42
811,19
812,-1280
813,42.00
814,3.31
815,-1.00
816,7.84
817,2.25
818,C/L
819,0.40
820,1.09
821,1.00
822,124.60
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,16.50
831,18.53
832,79.68
833,Off
834,1.00
835,0.26
836,6.64
837,3.37
838,1.06
839,18.82
840,1.29
841,18.82
842,3.73
843,18.43
844,0
845,107
846,Off
847,201.63
848,0.41
849,8.02
850,OK
851,0.97
852,975
853,-0.75
854,14.64
855,970
856,On
857,6.27
858,0.30
859,0.02
860,-0.45
861,4.35
862,On
863,Off
864,Off
865,Off
866,Off
867,86.25
868,7.84
869,0
870,2.19
871,43.14
872,397.84
873,400
874,On
875,47.42
876,19
877,-1280
878,42.00
879,3.31
880,-1.00
881,7.84
882,2.25
883,C/L
884,0.40
885,1.09
886,1.00
887,124.60
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,16.50
896,18.53
897,79.68
898,Off
899,1.00
900,0.26
901,6.64
902,3.37
903,1.06
904,18.82
905,1.29
906,18.82
907,3.73
908,18.43
909,0
910,107
911,Off
912,201.63
913,0.41
914,8.02
915,OK
916,0.97
917,975
918,-0.75
919,14.64
920,970
921,On
922,6.27
923,0.30
924,-0.02
925,-0.45
926,4.35
927,On
928,Off
929,Off
930,Off
931,Off
932,86.25
933,7.84
934,0
935,2.19
936,43.14
937,397.84
938,400
939,On
940,47.42
941,19
942,-1280
943,42.00
944,3.31
945,-1.00
946,7.84
947,2.25
948,C/L
949,0.40
950,1.09
951,1.00
952,124.60
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,16.50
961,18.53
962,79.68
963,Off
964,1.00
965,0.26
966,6.64
967,3.37
968,1.06
969,18.82
970,1.29
971,18.82
972,3.73
973,18.43
974,0
975,107
976,Off
977,201.63
978,0.41
979,8.02
980,OK
981,0.97
982,975
983,-0.75
984,14.64
985,970
986,On
987,6.27
988,0.30
989,-0.02
990,9.66
991,4.35
992,On
993,Off
994,Off
995,Off
996,Off
997,86.25
998,7.84
999,0
1000,2.19
1001,43.14
1002,397.84
1003,400
1004,On
1005,47.42
1006,19
1007,-1280
1008,42.00
1009,3.31
1010,-1.00
1011,7.84
1012,2.25
1013,C/L
1014,0.40
1015,1.09
1016,1.00
1017,124.60
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,16.50
1026,18.53
1027,79.68
1028,Off
1029,1.00
1030,0.26
1031,6.64
1032,3.37
1033,1.06
1034,18.82
1035,1.29
1036,18.82
1037,3.73
1038,18.43
1039,0
1040,107
1041,Off
1042,201.63
1043,0.41
1044,8.02
1045,OK
1046,0.97
1047,975
1048,-0.75
1049,14.64
1050,970
1051,On
1052,6.27
1053,0.30
1054,-0.02
1055,9.66
1056,0.05
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,86.25
1063,7.84
1064,0
1065,2.19
1066,43.14
1067,397.84
1068,400
1069,On
1070,47.42
1071,19
1072,-1280
1073,42.00
1074,3.31
1075,-1.00
1076,7.84
1077,2.25
1078,C/L
1079,0.40
1080,1.09
1081,1.00
1082,124.60
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,16.50
1091,18.53
1092,79.68
1093,Off
1094,1.00
1095,0.26
1096,6.64
1097,3.37
1098,1.06
1099,18.82
1100,1.29
1101,18.82
1102,3.73
1103,18.43
1104,0
1105,107
1106,Off
1107,201.63
1108,0.41
1109,8.02
1110,OK
1111,0.97
1112,975
1113,-0.75
1114,14.64
1115,970
1116,On
1117,6.27
1118,0.30
1119,-0.02
1120,9.66
1121,0.05
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,86.25
1128,7.84
1129,0
1130,2.19
1131,43.14
1132,397.84
1133,400
1134,On
1135,47.42
1136,19
1137,-1280
1138,42.00
1139,3.31
1140,-1.00
1141,7.84
1142,2.25
1143,C/L
1144,0.40
1145,1.09
1146,1.00
1147,124.60
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,16.50
1156,18.53
1157,79.68
1158,Off
1159,1.00
1160,0.26
1161,6.64
1162,3.37
1163,1.06
1164,18.82
1165,1.29
1166,18.82
1167,3.73
1168,18.43
1169,0
1170,107
1171,Off
1172,201.63
1173,0.41
1174,8.02
1175,OK
1176,0.97
1177,975
1178,-0.75
1179,14.64
1180,970
1181,On
1182,6.27
1183,0.30
1184,-0.02
1185,9.66
1186,0.05
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,86.25
1193,7.84
1194,0
1195,2.19
1196,43.14
1197,397.84
1198,400
1199,On
1200,47.42
1201,19
1202,-1280
1203,42.00
1204,3.31
1205,-1.00
1206,7.84
1207,2.25
1208,C/L
1209,0.40
1210,1.09
1211,1.00
1212,124.60
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,16.50
1221,18.53
1222,79.68
1223,Off
1224,1.00
1225,0.26
1226,6.64
1227,3.37
1228,1.06
1229,18.82
1230,1.29
1231,18.82
1232,3.73
1233,18.43
1234,0
1235,107
1236,Off
1237,201.63
1238,0.41
1239,8.02
1240,OK
1241,0.97
1242,975
1243,-0.75
1244,14.64
1245,970
1246,On
1247,6.27
1248,0.30
1249,-0.02
1250,9.66
1251,0.05
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,86.25
1258,7.84
1259,0
1260,2.19
1261,43.14
1262,397.84
1263,400
1264,On
1265,47.42
1266,19
1267,-1280
1268,42.00
1269,3.31
1270,-1.00
1271,7.84
1272,2.25
1273,C/L
1274,0.40
1275,1.09
1276,1.00
1277,124.60
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,16.50
1286,18.53
1287,79.68
1288,Off
1289,1.00
1290,0.26
1291,6.64
1292,3.37
1293,1.06
1294,18.82
1295,1.29
1296,18.82
1297,3.73
1298,18.43
1299,0
1300,107
1301,Off
1302,201.63
1303,0.41
1304,8.02
1305,OK
1306,0.97
1307,975
1308,-0.75
1309,14.64
1310,970
1311,On
1312,6.27
1313,0.30
1314,-0.02
1315,9.66
1316,0.05
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,86.25
1323,7.84
1324,0
1325,2.19
1326,43.14
1327,397.84
1328,400
1329,On
1330,47.42
1331,19
1332,-1280
1333,42.00
1334,3.31
1335,-1.00
1336,7.84
1337,2.25
1338,C/L
1339,0.40
1340,1.09
1341,1.00
1342,124.60
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,16.50
1351,18.53
1352,79.68
1353,Off
1354,1.00
1355,0.26
1356,6.64
1357,3.37
1358,1.06
1359,18.82
1360,1.29
1361,18.82
1362,3.73
1363,18.43
1364,0
1365,107
1366,Off
1367,201.63
1368,0.41
1369,8.02
1370,OK
1371,0.97
1372,975
1373,-0.75
1374,14.64
1375,970
1376,On
1377,6.27
1378,0.30
1379,-0.02
1380,9.66
1381,0.05
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,86.25
1388,7.84
1389,0
1390,2.19
1391,43.14
1392,397.84
1393,400
1394,On
1395,47.42
1396,19
1397,-1280
1398,42.00
1399,3.31
1400,-1.00
1401,7.84
1402,2.25
1403,C/L
1404,0.40
1405,1.09
1406,1.00
1407,124.60
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,16.50
1416,18.53
1417,79.68
1418,Off
1419,1.00
1420,0.26
1421,6.64
1422,3.37
1423,1.06
1424,18.82
1425,1.29
1426,18.82
1427,3.73
1428,18.43
1429,0
1430,107
1431,Off
1432,201.63
1433,0.41
1434,8.02
1435,OK
1436,0.97
1437,975
1438,-0.75
1439,14.64
1440,970
1441,On
1442,6.27
1443,0.30
1444,-0.02
1445,9.66
1446,0.05
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,87.00
1453,7.84
1454,0
1455,2.19
1456,43.14
1457,397.84
1458,400
1459,On
1460,47.42
1461,19
1462,-1280
1463,42.00
1464,3.31
1465,-1.00
1466,7.84
1467,2.25
1468,C/L
1469,0.40
1470,1.09
1471,1.00
1472,124.60
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,16.50
1481,18.53
1482,79.68
1483,Off
1484,1.00
1485,0.26
1486,6.64
1487,3.37
1488,1.06
1489,18.82
1490,1.29
1491,18.82
1492,3.73
1493,18.43
1494,0
1495,107
1496,Off
1497,201.63
1498,0.41
1499,8.02
1500,OK
1501,0.97
1502,975
1503,-0.75
1504,14.64
1505,970
1506,On
1507,6.27
1508,0.30
1509,-0.02
1510,9.66
1511,0.05
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,87.00
1518,7.84
1519,0
1520,2.19
1521,43.14
1522,397.84
1523,400
1524,On
1525,47.42
1526,19
1527,-1280
1528,42.00
1529,3.31
1530,-1.00
1531,7.84
1532,2.25
1533,C/L
1534,0.40
1535,1.09
1536,1.00
1537,124.60
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,16.50
1546,18.53
1547,79.68
1548,Off
1549,1.00
1550,0.26
1551,6.64
1552,3.37
1553,1.06
1554,18.82
1555,1.29
1556,18.82
1557,3.73
1558,18.43
1559,0
1560,107
1561,Off
1562,201.63
1563,0.41
1564,8.02
1565,OK
1566,0.97
1567,975
1568,-0.75
1569,14.64
1570,970
1571,On
1572,6.27
1573,0.30
1574,-0.02
1575,9.66
1576,0.05
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,87.00
1583,7.84
1584,0.24
1585,2.19
1586,43.14
1587,397.84
1588,400
1589,On
1590,47.42
1591,19
1592,-1280
1593,42.00
1594,3.31
1595,-1.00
1596,7.84
1597,2.25
1598,C/L
1599,0.40
1600,1.09
1601,1.00
1602,124.60
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,16.50
1611,18.53
1612,79.68
1613,Off
1614,1.00
1615,0.26
1616,6.64
1617,3.37
1618,1.06
1619,18.82
1620,1.29
1621,18.82
1622,3.73
1623,18.43
1624,0
1625,107
1626,Off
1627,201.63
1628,0.41
1629,8.02
1630,OK
1631,0.97
1632,975
1633,-0.75
1634,14.64
1635,970
1636,On
1637,6.27
1638,0.30
1639,-0.02
1640,9.66
1641,0.05
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,87.00
1648,7.84
1649,0.24
1650,2.19
1651,43.14
1652,397.84
1653,400
1654,On
1655,47.42
1656,19
1657,-1280
1658,42.00
1659,3.31
1660,-1.00
1661,7.84
1662,2.25
1663,C/L
1664,0.40
1665,1.09
1666,1.00
1667,124.60
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,16.50
1676,18.53
1677,79.68
1678,Off
1679,1.00
1680,0.26
1681,6.64
1682,3.37
1683,1.06
1684,18.82
1685,1.29
1686,18.82
1687,3.73
1688,18.43
1689,0
1690,107
1691,Off
1692,201.63
1693,0.41
1694,8.02
1695,OK
1696,0.97
1697,975
1698,-0.75
1699,14.64
1700,970
1701,On
1702,6.27
1703,0.30
1704,-0.02
1705,9.66
1706,0.05
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,87.00
1713,7.84
1714,0.24
1715,2.19
1716,43.92
1717,397.84
1718,400
1719,On
1720,47.42
1721,19
1722,-1280
1723,42.00
1724,3.31
1725,-1.00
1726,7.84
1727,2.25
1728,C/L
1729,0.40
1730,1.09
1731,1.00
1732,124.60
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,16.50
1741,18.53
1742,79.68
1743,Off
1744,1.00
1745,0.26
1746,6.64
1747,3.37
1748,1.06
1749,18.82
1750,1.29
1751,18.82
1752,3.73
1753,18.43
1754,0
1755,107
1756,Off
1757,201.63
1758,0.41
1759,8.02
1760,OK
1761,0.97
1762,975
1763,-0.75
1764,14.64
1765,970
1766,On
1767,6.27
1768,0.30
1769,-0.02
1770,9.66
1771,0.05
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,87.00
1778,7.84
1779,0.24
1780,2.19
1781,43.92
1782,396.24
1783,400
1784,On
1785,47.42
1786,19
1787,-1280
1788,42.00
1789,3.31
1790,-1.00
1791,7.84
1792,2.25
1793,C/L
1794,0.40
1795,1.09
1796,1.00
1797,124.60
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,16.50
1806,18.53
1807,79.68
1808,Off
1809,1.00
1810,0.26
1811,6.64
1812,3.37
1813,1.06
1814,18.82
1815,1.29
1816,18.82
1817,3.73
1818,18.43
1819,0
1820,107
1821,Off
1822,201.63
1823,0.41
1824,8.02
1825,OK
1826,0.97
1827,975
1828,-0.75
1829,14.64
1830,970
1831,On
1832,6.27
1833,0.30
1834,-0.02
1835,9.66
1836,0.05
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,87.00
1843,7.84
1844,0.24
1845,2.19
1846,43.92
1847,396.24
1848,400
1849,On
1850,47.42
1851,19
1852,-1280
1853,42.00
1854,3.31
1855,-1.00
1856,7.84
1857,2.25
1858,C/L
1859,0.40
1860,1.09
1861,1.00
1862,124.60
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,16.50
1871,18.53
1872,79.68
1873,Off
1874,1.00
1875,0.26
1876,6.64
1877,3.37
1878,1.06
1879,18.82
1880,1.29
1881,18.82
1882,3.73
1883,18.43
1884,0
1885,107
1886,Off
1887,201.63
1888,0.41
1889,8.02
1890,OK
1891,0.97
1892,975
1893,-0.75
1894,14.64
1895,970
1896,On
1897,6.27
1898,0.30
1899,-0.02
1900,9.66
1901,0.05
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,87.00
1908,7.84
1909,0.24
1910,2.19
1911,43.92
1912,396.24
1913,400
1914,On
1915,47.42
1916,19
1917,-1280
1918,42.00
1919,3.31
1920,-1.00
1921,7.84
1922,2.25
1923,C/L
1924,0.40
1925,1.09
1926,1.00
1927,124.60
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,16.50
1936,18.53
1937,79.68
1938,Off
1939,1.00
1940,0.26
1941,6.64
1942,3.37
1943,1.06
1944,18.82
1945,1.29
1946,18.82
1947,3.73
1948,18.43
1949,0
1950,107
1951,Off
1952,201.63
1953,0.41
1954,8.02
1955,OK
1956,0.97
1957,975
1958,-0.75
1959,14.64
1960,970
1961,On
1962,6.27
1963,0.30
1964,-0.02
1965,9.66
1966,0.05
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,87.00
1973,7.84
1974,0.24
1975,2.19
1976,43.92
1977,396.24
1978,400
1979,On
1980,44.96
1981,19
1982,-1280
1983,42.00
1984,3.31
1985,-1.00
1986,7.84
1987,2.25
1988,C/L
1989,0.40
1990,1.09
1991,1.00
1992,124.60
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,16.50
2001,18.53
2002,79.68
2003,Off
2004,1.00
2005,0.26
2006,6.64
2007,3.37
2008,1.06
2009,18.82
2010,1.29
2011,18.82
2012,3.73
2013,18.43
2014,0
2015,107
2016,Off
2017,201.63
2018,0.41
2019,8.02
2020,OK
2021,0.97
2022,975
2023,-0.75
2024,14.64
2025,970
2026,On
2027,6.27
2028,0.30
2029,-0.02
2030,9.66
2031,0.05
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,87.00
2038,7.84
2039,0.24
2040,2.19
2041,43.92
2042,396.24
2043,400
2044,On
2045,44.96
2046,20
2047,-1280
2048,42.00
2049,3.31
2050,-1.00
2051,7.84
2052,2.25
2053,C/L
2054,0.40
2055,1.09
2056,1.00
2057,124.60
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,16.50
2066,18.53
2067,79.68
2068,Off
2069,1.00
2070,0.26
2071,6.64
2072,3.37
2073,1.06
2074,18.82
2075,1.29
2076,18.82
2077,3.73
2078,18.43
2079,0
2080,107
2081,Off
2082,201.63
2083,0.41
2084,8.02
2085,OK
2086,0.97
2087,975
2088,-0.75
2089,14.64
2090,970
2091,On
2092,6.27
2093,0.30
2094,-0.02
2095,9.66
2096,0.05
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,87.00
2103,7.84
2104,0.24
2105,2.19
2106,43.92
2107,396.24
2108,400
2109,On
2110,44.96
2111,20
2112,-70
2113,42.00
2114,3.31
2115,-1.00
2116,7.84
2117,2.25
2118,C/L
2119,0.40
2120,1.09
2121,1.00
2122,124.60
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,16.50
2131,18.53
2132,79.68
2133,Off
2134,1.00
2135,0.26
2136,6.64
2137,3.37
2138,1.06
2139,18.82
2140,1.29
2141,18.82
2142,3.73
2143,18.43
2144,0
2145,107
2146,Off
2147,201.63
2148,0.41
2149,8.02
2150,OK
2151,0.97
2152,975
2153,-0.75
2154,14.64
2155,970
2156,On
2157,6.27
2158,0.30
2159,-0.02
2160,9.66
2161,0.05
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,87.00
2168,7.84
2169,0.24
2170,2.19
2171,43.92
2172,396.24
2173,400
2174,On
2175,44.96
2176,20
2177,-70
2178,32.25
2179,3.31
2180,-1.00
2181,7.84
2182,2.25
2183,C/L
2184,0.40
2185,1.09
2186,1.00
2187,124.60
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,16.50
2196,18.53
2197,79.68
2198,Off
2199,1.00
2200,0.26
2201,6.64
2202,3.37
2203,1.06
2204,18.82
2205,1.29
2206,18.82
2207,3.73
2208,18.43
2209,0
2210,107
2211,Off
2212,201.63
2213,0.41
2214,8.02
2215,OK
2216,0.97
2217,975
2218,-0.75
2219,14.64
2220,970
2221,On
2222,6.27
2223,0.30
2224,-0.02
2225,9.66
2226,0.05
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,87.00
2233,7.84
2234,0.24
2235,2.19
2236,43.92
2237,396.24
2238,400
2239,On
2240,44.96
2241,20
2242,-70
2243,32.25
2244,4.00
2245,-1.00
2246,7.84
2247,2.25
2248,C/L
2249,0.40
2250,1.09
2251,1.00
2252,124.60
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,16.50
2261,18.53
2262,79.68
2263,Off
2264,1.00
2265,0.26
2266,6.64
2267,3.37
2268,1.06
2269,18.82
2270,1.29
2271,18.82
2272,3.73
2273,18.43
2274,0
2275,107
2276,Off
2277,201.63
2278,0.41
2279,8.02
2280,OK
2281,0.97
2282,975
2283,-0.75
2284,14.64
2285,970
2286,On
2287,6.27
2288,0.30
2289,-0.02
2290,9.66
2291,0.05
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,87.00
2298,7.84
2299,0.24
2300,2.19
2301,43.92
2302,396.24
2303,400
2304,On
2305,44.96
2306,20
2307,-70
2308,32.25
2309,4.00
2310,-1.00
2311,7.84
2312,2.25
2313,C/L
2314,0.40
2315,1.09
2316,1.00
2317,124.60
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,16.50
