Num,1. A/C Compressor Active (A/C Pressure)
311,2.22
312,79.68
313,Off
314,1.01
315,0.66
316,0
317,3.42
318,0.99
319,2.75
320,0.71
321,3.53
322,4.27
323,4.31
324,0
325,3
326,Off
327,323.02
328,0.68
329,13.66
330,OK
331,0.94
332,970
333,-1.50
334,14.57
335,980
336,Off
337,0
338,0.09
339,-0.06
340,8.99
341,0.28
342,On
343,Off
344,Off
345,Off
346,Off
347,69.00
348,7.84
349,0.22
350,1.97
351,41.57
352,396.10
353,400
354,On
355,45.16
356,23
357,10
358,11.25
359,2.18
360,-1.11
361,7.84
362,11.25
363,C/L
364,0.10
365,1.03
366,1.00
367,12.40
368,0
369,0
370,0
371,0
372,0
373,0
374,9
375,0
376,2.22
377,79.68
378,Off
379,1.01
380,0.66
381,0
382,3.42
383,0.99
384,2.75
385,0.71
386,3.53
387,4.27
388,4.31
389,0
390,3
391,Off
392,323.02
393,0.68
394,13.66
395,OK
396,0.94
397,970
398,-1.50
399,14.57
400,980
401,Off
402,0
403,0.09
404,-0.06
405,8.99
406,0.28
407,On
408,Off
409,Off
410,Off
411,Off
412,69.00
413,7.84
414,0.22
415,1.97
416,41.57
417,396.10
418,400
419,On
420,45.16
421,23
422,10
423,11.25
424,2.18
425,-1.11
426,7.84
427,11.25
428,C/L
429,0.10
430,1.03
431,1.00
432,12.40
433,0
434,0
435,0
436,0
437,0
438,0
439,9
440,0
441,2.22
442,79.68
443,Off
444,1.01
445,0.66
446,0
447,3.42
448,0.99
449,2.75
450,0.71
451,3.53
452,4.27
453,4.31
454,0
455,3
456,Off
457,323.02
458,0.68
459,13.66
460,OK
461,0.94
462,970
463,-1.50
464,14.57
465,980
466,Off
467,0
468,0.09
469,-0.06
470,8.99
471,0.28
472,On
473,Off
474,Off
475,Off
476,Off
477,69.00
478,7.84
479,0.22
480,1.97
481,41.57
482,396.10
483,400
484,On
485,45.16
486,23
487,10
488,11.25
489,2.18
490,-1.11
491,7.84
492,11.25
493,C/L
494,0.10
495,1.03
496,1.00
497,12.40
498,0
499,0
500,0
501,0
502,0
503,0
504,9
505,0
506,2.22
507,79.68
508,Off
509,1.01
510,0.66
511,0
512,3.42
513,0.99
514,2.75
515,0.71
516,3.53
517,4.27
518,4.31
519,0
520,3
521,Off
522,323.02
523,0.68
524,13.66
525,OK
526,0.94
527,970
528,-1.50
529,14.57
530,980
531,Off
532,0
533,0.09
534,-0.06
535,8.99
536,0.28
537,On
538,Off
539,Off
540,Off
541,Off
542,69.00
543,7.84
544,0.22
545,1.97
546,41.57
547,396.10
548,400
549,On
550,45.16
551,23
552,10
553,11.25
554,2.18
555,-1.11
556,7.84
557,11.25
558,C/L
559,0.10
560,1.03
561,1.00
562,12.40
563,0
564,0
565,0
566,0
567,0
568,0
569,9
570,0
571,2.22
572,79.68
573,Off
574,1.01
575,0.66
576,0
577,3.42
578,0.99
579,2.75
580,0.71
581,3.53
582,4.27
583,4.31
584,0
585,3
586,Off
587,323.02
588,0.68
589,13.66
590,OK
591,0.94
592,970
593,-1.50
594,14.64
595,980
596,Off
597,0
598,0.09
599,-0.06
600,8.99
601,0.28
602,On
603,Off
604,Off
605,Off
606,Off
607,69.00
608,7.84
609,0.22
610,1.97
611,41.57
612,396.10
613,400
614,On
615,45.16
616,23
617,10
618,11.25
619,2.18
620,-1.11
621,7.84
622,11.25
623,C/L
624,0.10
625,1.03
626,1.00
627,12.40
628,0
629,0
630,0
631,0
632,0
633,0
634,9
635,0
636,2.22
637,79.68
638,Off
639,1.01
640,0.66
641,0
642,3.42
643,0.99
644,2.75
645,0.71
646,3.53
647,4.27
648,4.31
649,0
650,3
651,Off
652,323.02
653,0.68
654,13.66
655,OK
656,0.94
657,970
658,-1.50
659,14.64
660,980
661,Off
662,0
663,0.09
664,-0.06
665,8.99
666,0.28
667,On
668,Off
669,Off
670,Off
671,Off
672,69.00
673,7.84
674,0.22
675,1.97
676,41.57
677,396.10
678,400
679,On
680,45.16
681,23
682,10
683,11.25
684,2.18
685,-1.11
686,7.84
687,11.25
688,C/L
689,0.10
690,1.03
691,1.00
692,12.40
693,0
694,0
695,0
696,0
697,0
698,0
699,9
700,0
701,2.22
702,79.68
703,Off
704,1.01
705,0.66
706,0
707,3.42
708,0.99
709,2.75
710,0.71
711,3.53
712,4.27
713,4.31
714,0
715,3
716,Off
717,323.02
718,0.68
719,13.66
720,OK
721,0.94
722,970
723,-1.50
724,14.64
725,980
726,Off
727,0
728,0.09
729,-0.06
730,8.99
731,0.28
732,On
733,Off
734,Off
735,Off
736,Off
737,69.00
738,7.84
739,0.22
740,1.97
741,41.57
742,396.10
743,400
744,On
745,45.16
746,23
747,10
748,11.25
749,2.18
750,-1.11
751,7.84
752,11.25
753,C/L
754,0.10
755,1.03
756,1.00
757,12.40
758,0
759,0
760,0
761,0
762,0
763,0
764,9
765,0
766,2.22
767,79.68
768,Off
769,1.01
770,0.66
771,0
772,3.42
773,0.99
774,2.75
775,0.71
776,3.53
777,4.27
778,4.31
779,0
780,3
781,Off
782,323.02
783,0.68
784,13.66
785,OK
786,0.94
787,970
788,-1.50
789,14.64
790,980
791,Off
792,0
793,0.09
794,-0.06
795,8.99
796,0.28
797,On
798,Off
799,Off
800,Off
801,Off
802,69.00
803,7.84
804,0.22
805,1.97
806,41.57
807,396.10
808,400
809,On
810,45.16
811,23
812,10
813,11.25
814,2.18
815,-1.11
816,7.84
817,11.25
818,C/L
819,0.10
820,1.03
821,1.00
822,12.40
823,0
824,0
825,0
826,0
827,0
828,0
829,9
830,0
831,2.22
832,79.68
833,Off
834,1.01
835,0.66
836,0
837,3.42
838,0.99
839,2.75
840,0.71
841,3.53
842,4.27
843,4.31
844,0
845,3
846,Off
847,323.02
848,0.68
849,13.66
850,OK
851,0.94
852,970
853,-1.50
854,14.64
855,980
856,Off
857,0
858,0.49
859,-0.06
860,8.99
861,0.28
862,On
863,Off
864,Off
865,Off
866,Off
867,69.00
868,7.84
869,0.22
870,1.97
871,41.57
872,396.10
873,400
874,On
875,45.16
876,23
877,10
878,11.25
879,2.18
880,-1.11
881,7.84
882,11.25
883,C/L
884,0.10
885,1.03
886,1.00
887,12.40
888,0
889,0
890,0
891,0
892,0
893,0
894,9
895,0
896,2.22
897,79.68
898,Off
899,1.01
900,0.66
901,0
902,3.42
903,0.99
904,2.75
905,0.71
906,3.53
907,4.27
908,4.31
909,0
910,3
911,Off
912,323.02
913,0.68
914,13.66
915,OK
916,0.94
917,970
918,-1.50
919,14.64
920,980
921,Off
922,0
923,0.49
924,0.31
925,8.99
926,0.28
927,On
928,Off
929,Off
930,Off
931,Off
932,69.00
933,7.84
934,0.22
935,1.97
936,41.57
937,396.10
938,400
939,On
940,45.16
941,23
942,10
943,11.25
944,2.18
945,-1.11
946,7.84
947,11.25
948,C/L
949,0.10
950,1.03
951,1.00
952,12.40
953,0
954,0
955,0
956,0
957,0
958,0
959,9
960,0
961,2.22
962,79.68
963,Off
964,1.01
965,0.66
966,0
967,3.42
968,0.99
969,2.75
970,0.71
971,3.53
972,4.27
973,4.31
974,0
975,3
976,Off
977,323.02
978,0.68
979,13.66
980,OK
981,0.94
982,970
983,-1.50
984,14.64
985,980
986,Off
987,0
988,0.49
989,0.31
990,7.47
991,0.28
992,On
993,Off
994,Off
995,Off
996,Off
997,69.00
998,7.84
999,0.22
1000,1.97
1001,41.57
1002,396.10
1003,400
1004,On
1005,45.16
1006,23
1007,10
1008,11.25
1009,2.18
1010,-1.11
1011,7.84
1012,11.25
1013,C/L
1014,0.10
1015,1.03
1016,1.00
1017,12.40
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,9
1025,0
1026,2.22
1027,79.68
1028,Off
1029,1.01
1030,0.66
1031,0
1032,3.42
1033,0.99
1034,2.75
1035,0.71
1036,3.53
1037,4.27
1038,4.31
1039,0
1040,3
1041,Off
1042,323.02
1043,0.68
1044,13.66
1045,OK
1046,0.94
1047,970
1048,-1.50
1049,14.64
1050,980
1051,Off
1052,0
1053,0.49
1054,0.31
1055,7.47
1056,0.41
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,69.00
1063,7.84
1064,0.22
1065,1.97
1066,41.57
1067,396.10
1068,400
1069,On
1070,45.16
1071,23
1072,10
1073,11.25
1074,2.18
1075,-1.11
1076,7.84
1077,11.25
1078,C/L
1079,0.10
1080,1.03
1081,1.00
1082,12.40
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,9
1090,0
1091,2.22
1092,79.68
1093,Off
1094,1.01
1095,0.66
1096,0
1097,3.42
1098,0.99
1099,2.75
1100,0.71
1101,3.53
1102,4.27
1103,4.31
1104,0
1105,3
1106,Off
1107,323.02
1108,0.68
1109,13.66
1110,OK
1111,0.94
1112,970
1113,-1.50
1114,14.64
1115,980
1116,Off
1117,0
1118,0.49
1119,0.31
1120,7.47
1121,0.41
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,69.00
1128,7.84
1129,0.22
1130,1.97
1131,41.57
1132,396.10
1133,400
1134,On
1135,45.16
1136,23
1137,10
1138,11.25
1139,2.18
1140,-1.11
1141,7.84
1142,11.25
1143,C/L
1144,0.10
1145,1.03
1146,1.00
1147,12.40
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,9
1155,0
1156,2.22
1157,79.68
1158,Off
1159,1.01
1160,0.66
1161,0
1162,3.42
1163,0.99
1164,2.75
1165,0.71
1166,3.53
1167,4.27
1168,4.31
1169,0
1170,3
1171,Off
1172,323.02
1173,0.68
1174,13.66
1175,OK
1176,0.94
1177,970
1178,-1.50
1179,14.64
1180,980
1181,Off
1182,0
1183,0.49
1184,0.31
1185,7.47
1186,0.41
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,69.00
1193,7.84
1194,0.22
1195,1.97
1196,41.57
1197,396.10
1198,400
1199,On
1200,45.16
1201,23
1202,10
1203,11.25
1204,2.18
1205,-1.11
1206,7.84
1207,11.25
1208,C/L
1209,0.10
1210,1.03
1211,1.00
1212,12.40
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,9
1220,0
1221,2.22
1222,79.68
1223,Off
1224,1.01
1225,0.66
1226,0
1227,3.42
1228,0.99
1229,2.75
1230,0.71
1231,3.53
1232,4.27
1233,4.31
1234,0
1235,3
1236,Off
1237,323.02
1238,0.68
1239,13.66
1240,OK
1241,0.94
1242,970
1243,-1.50
1244,14.64
1245,980
1246,Off
1247,0
1248,0.49
1249,0.31
1250,7.47
1251,0.41
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,69.00
1258,7.84
1259,0.22
1260,1.97
1261,41.57
1262,396.10
1263,400
1264,On
1265,45.16
1266,23
1267,10
1268,11.25
1269,2.18
1270,-1.11
1271,7.84
1272,11.25
1273,C/L
1274,0.10
1275,1.03
1276,1.00
1277,12.40
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,9
1285,0
1286,2.22
1287,79.68
1288,Off
1289,1.01
1290,0.66
1291,0
1292,3.42
1293,0.99
1294,2.75
1295,0.71
1296,3.53
1297,4.27
1298,4.31
1299,0
1300,3
1301,Off
1302,323.02
1303,0.68
1304,13.66
1305,OK
1306,0.94
1307,970
1308,-1.50
1309,14.64
1310,980
1311,Off
1312,0
1313,0.49
1314,0.31
1315,7.47
1316,0.41
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,69.00
1323,7.84
1324,0.22
1325,1.97
1326,41.57
1327,396.10
1328,400
1329,On
1330,45.16
1331,23
1332,10
1333,11.25
1334,2.18
1335,-1.11
1336,7.84
1337,11.25
1338,C/L
1339,0.10
1340,1.03
1341,1.00
1342,12.40
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,9
1350,0
1351,2.22
1352,79.68
1353,Off
1354,1.01
1355,0.66
1356,0
1357,3.42
1358,0.99
1359,2.75
1360,0.71
1361,3.53
1362,4.27
1363,4.31
1364,0
1365,3
1366,Off
1367,323.02
1368,0.68
1369,13.66
1370,OK
1371,0.94
1372,970
1373,-1.50
1374,14.64
1375,980
1376,Off
1377,0
1378,0.49
1379,0.31
1380,7.47
1381,0.41
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,69.00
1388,7.84
1389,0.22
1390,1.97
1391,41.57
1392,396.10
1393,400
1394,On
1395,45.16
1396,23
1397,10
1398,11.25
1399,2.18
1400,-1.11
1401,7.84
1402,11.25
1403,C/L
1404,0.10
1405,1.03
1406,1.00
1407,12.40
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,9
1415,0
1416,2.22
1417,79.68
1418,Off
1419,1.01
1420,0.66
1421,0
1422,3.42
1423,0.99
1424,2.75
1425,0.71
1426,3.53
1427,4.27
1428,4.31
1429,0
1430,3
1431,Off
1432,323.02
1433,0.68
1434,13.66
1435,OK
1436,0.94
1437,970
1438,-1.50
1439,14.64
1440,980
1441,Off
1442,0
1443,0.49
1444,0.31
1445,7.47
1446,0.41
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,69.00
1453,7.84
1454,0.22
1455,1.97
1456,41.57
1457,396.10
1458,400
1459,On
1460,45.16
1461,23
1462,10
1463,11.25
1464,2.18
1465,-1.11
1466,7.84
1467,11.25
1468,C/L
1469,0.10
1470,1.03
1471,1.00
1472,12.40
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,9
1480,0
1481,2.22
1482,79.68
1483,Off
1484,1.01
1485,0.66
1486,0
1487,3.42
1488,0.99
1489,2.75
1490,0.71
1491,3.53
1492,4.27
1493,4.31
1494,0
1495,3
1496,Off
1497,323.02
1498,0.68
1499,13.66
1500,OK
1501,0.94
1502,970
1503,-1.50
1504,14.64
1505,980
1506,Off
1507,0
1508,0.49
1509,0.31
1510,7.47
1511,0.41
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,69.00
1518,7.84
1519,0.22
1520,1.97
1521,41.57
1522,396.10
1523,400
1524,On
1525,45.16
1526,23
1527,10
1528,11.25
1529,2.18
1530,-1.11
1531,7.84
1532,11.25
1533,C/L
1534,0.10
1535,1.03
1536,1.00
1537,12.40
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,9
1545,0
1546,2.22
1547,79.68
1548,Off
1549,1.01
1550,0.66
1551,0
1552,3.42
1553,0.99
1554,2.75
1555,0.71
1556,3.53
1557,4.27
1558,4.31
1559,0
1560,3
1561,Off
1562,323.02
1563,0.68
1564,13.66
1565,OK
1566,0.94
1567,970
1568,-1.50
1569,14.64
1570,980
1571,Off
1572,0
1573,0.49
1574,0.31
1575,7.47
1576,0.41
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,69.00
1583,7.84
1584,0
1585,1.97
1586,41.57
1587,396.10
1588,400
1589,On
1590,45.16
1591,23
1592,10
1593,11.25
1594,2.18
1595,-1.11
1596,7.84
1597,11.25
1598,C/L
1599,0.10
1600,1.03
1601,1.00
1602,12.40
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,9
1610,0
1611,2.22
1612,79.68
1613,Off
1614,1.01
1615,0.66
1616,0
1617,3.42
1618,0.99
1619,2.75
1620,0.71
1621,3.53
1622,4.27
1623,4.31
1624,0
1625,3
1626,Off
1627,323.02
1628,0.68
1629,13.66
1630,OK
1631,0.94
1632,970
1633,-1.50
1634,14.64
1635,980
1636,Off
1637,0
1638,0.49
1639,0.31
1640,7.47
1641,0.41
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,69.00
1648,7.84
1649,0
1650,1.97
1651,41.57
1652,396.10
1653,400
1654,On
1655,45.16
1656,23
1657,10
1658,11.25
1659,2.18
1660,-1.11
1661,7.84
1662,11.25
1663,C/L
1664,0.10
1665,1.03
1666,1.00
1667,12.40
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,9
1675,0
1676,2.22
1677,79.68
1678,Off
1679,1.01
1680,0.66
1681,0
1682,3.42
1683,0.99
1684,2.75
1685,0.71
1686,3.53
1687,4.27
1688,4.31
1689,0
1690,3
1691,Off
1692,323.02
1693,0.68
1694,13.66
1695,OK
1696,0.94
1697,970
1698,-1.50
1699,14.64
1700,980
1701,Off
1702,0
1703,0.49
1704,0.31
1705,7.47
1706,0.41
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,69.00
1713,7.84
1714,0
1715,1.97
1716,40.78
1717,396.10
1718,400
1719,On
1720,45.16
1721,23
1722,10
1723,11.25
1724,2.18
1725,-1.11
1726,7.84
1727,11.25
1728,C/L
1729,0.10
1730,1.03
1731,1.00
1732,12.40
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,9
1740,0
1741,2.22
1742,79.68
1743,Off
1744,1.01
1745,0.66
1746,0
1747,3.42
1748,0.99
1749,2.75
1750,0.71
1751,3.53
1752,4.27
1753,4.31
1754,0
1755,3
1756,Off
1757,323.02
1758,0.68
1759,13.66
1760,OK
1761,0.94
1762,970
1763,-1.50
1764,14.64
1765,980
1766,Off
1767,0
1768,0.49
1769,0.31
1770,7.47
1771,0.41
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,69.00
1778,7.84
1779,0
1780,1.97
1781,40.78
1782,398.35
1783,400
1784,On
1785,45.16
1786,23
1787,10
1788,11.25
1789,2.18
1790,-1.11
1791,7.84
1792,11.25
1793,C/L
1794,0.10
1795,1.03
1796,1.00
1797,12.40
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,9
1805,0
1806,2.22
1807,79.68
1808,Off
1809,1.01
1810,0.66
1811,0
1812,3.42
1813,0.99
1814,2.75
1815,0.71
1816,3.53
1817,4.27
1818,4.31
1819,0
1820,3
1821,Off
1822,323.02
1823,0.68
1824,13.66
1825,OK
1826,0.94
1827,970
1828,-1.50
1829,14.64
1830,980
1831,Off
1832,0
1833,0.49
1834,0.31
1835,7.47
1836,0.41
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,69.00
1843,7.84
1844,0
1845,1.97
1846,40.78
1847,398.35
1848,400
1849,On
1850,45.16
1851,23
1852,10
1853,11.25
1854,2.18
1855,-1.11
1856,7.84
1857,11.25
1858,C/L
1859,0.10
1860,1.03
1861,1.00
1862,12.40
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,9
1870,0
1871,2.22
1872,79.68
1873,Off
1874,1.01
1875,0.66
1876,0
1877,3.42
1878,0.99
1879,2.75
1880,0.71
1881,3.53
1882,4.27
1883,4.31
1884,0
1885,3
1886,Off
1887,323.02
1888,0.68
1889,13.66
1890,OK
1891,0.94
1892,970
1893,-1.50
1894,14.64
1895,980
1896,Off
1897,0
1898,0.49
1899,0.31
1900,7.47
1901,0.41
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,69.00
1908,7.84
1909,0
1910,1.97
1911,40.78
1912,398.35
1913,400
1914,On
1915,45.16
1916,23
1917,10
1918,11.25
1919,2.18
1920,-1.11
1921,7.84
1922,11.25
1923,C/L
1924,0.10
1925,1.03
1926,1.00
1927,12.40
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,9
1935,0
1936,2.22
1937,79.68
1938,Off
1939,1.01
1940,0.66
1941,0
1942,3.42
1943,0.99
1944,2.75
1945,0.71
1946,3.53
1947,4.27
1948,4.31
1949,0
1950,3
1951,Off
1952,323.02
1953,0.68
1954,13.66
1955,OK
1956,0.94
1957,970
1958,-1.50
1959,14.64
1960,980
1961,Off
1962,0
1963,0.49
1964,0.31
1965,7.47
1966,0.41
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,69.00
1973,7.84
1974,0
1975,1.97
1976,40.78
1977,398.35
1978,400
1979,On
1980,45.91
1981,23
1982,10
1983,11.25
1984,2.18
1985,-1.11
1986,7.84
1987,11.25
1988,C/L
1989,0.10
1990,1.03
1991,1.00
1992,12.40
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,9
2000,0
2001,2.22
2002,79.68
2003,Off
2004,1.01
2005,0.66
2006,0
2007,3.42
2008,0.99
2009,2.75
2010,0.71
2011,3.53
2012,4.27
2013,4.31
2014,0
2015,3
2016,Off
2017,323.02
2018,0.68
2019,13.66
2020,OK
2021,0.94
2022,970
2023,-1.50
2024,14.64
2025,980
2026,Off
2027,0
2028,0.49
2029,0.31
2030,7.47
2031,0.41
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,69.00
2038,7.84
2039,0
2040,1.97
2041,40.78
2042,398.35
2043,400
2044,On
2045,45.91
2046,24
2047,10
2048,11.25
2049,2.18
2050,-1.11
2051,7.84
2052,11.25
2053,C/L
2054,0.10
2055,1.03
2056,1.00
2057,12.40
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,9
2065,0
2066,2.22
2067,79.68
2068,Off
2069,1.01
2070,0.66
2071,0
2072,3.42
2073,0.99
2074,2.75
2075,0.71
2076,3.53
2077,4.27
2078,4.31
2079,0
2080,3
2081,Off
2082,323.02
2083,0.68
2084,13.66
2085,OK
2086,0.94
2087,970
2088,-1.50
2089,14.64
2090,980
2091,Off
2092,0
2093,0.49
2094,0.31
2095,7.47
2096,0.41
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,69.00
2103,7.84
2104,0
2105,1.97
2106,40.78
2107,398.35
2108,400
2109,On
2110,45.91
2111,24
2112,-580
2113,11.25
2114,2.18
2115,-1.11
2116,7.84
2117,11.25
2118,C/L
2119,0.10
2120,1.03
2121,1.00
2122,12.40
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,9
2130,0
2131,2.22
2132,79.68
2133,Off
2134,1.01
2135,0.66
2136,0
2137,3.42
2138,0.99
2139,2.75
2140,0.71
2141,3.53
2142,4.27
2143,4.31
2144,0
2145,3
2146,Off
2147,323.02
2148,0.68
2149,13.66
2150,OK
2151,0.94
2152,970
2153,-1.50
2154,14.64
2155,980
2156,Off
2157,0
2158,0.49
2159,0.31
2160,7.47
2161,0.41
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,69.00
2168,7.84
2169,0
2170,1.97
2171,40.78
2172,398.35
2173,400
2174,On
2175,45.91
2176,24
2177,-580
2178,37.50
2179,2.18
2180,-1.11
2181,7.84
2182,11.25
2183,C/L
2184,0.10
2185,1.03
2186,1.00
2187,12.40
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,9
2195,0
2196,2.22
2197,79.68
2198,Off
2199,1.01
2200,0.66
2201,0
2202,3.42
2203,0.99
2204,2.75
2205,0.71
2206,3.53
2207,4.27
2208,4.31
2209,0
2210,3
2211,Off
2212,323.02
2213,0.68
2214,13.66
2215,OK
2216,0.94
2217,970
2218,-1.50
2219,14.64
2220,980
2221,Off
2222,0
2223,0.49
2224,0.31
2225,7.47
2226,0.41
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,69.00
2233,7.84
2234,0
2235,1.97
2236,40.78
2237,398.35
2238,400
2239,On
2240,45.91
2241,24
2242,-580
2243,37.50
2244,3.02
2245,-1.11
2246,7.84
2247,11.25
2248,C/L
2249,0.10
2250,1.03
2251,1.00
2252,12.40
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,9
2260,0
2261,2.22
2262,79.68
2263,Off
2264,1.01
2265,0.66
2266,0
2267,3.42
2268,0.99
2269,2.75
2270,0.71
2271,3.53
2272,4.27
2273,4.31
2274,0
2275,3
2276,Off
2277,323.02
2278,0.68
2279,13.66
2280,OK
2281,0.94
2282,970
2283,-1.50
2284,14.64
2285,980
2286,Off
2287,0
2288,0.49
2289,0.31
2290,7.47
2291,0.41
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,69.00
2298,7.84
2299,0
2300,1.97
2301,40.78
2302,398.35
2303,400
2304,On
2305,45.91
2306,24
2307,-580
2308,37.50
2309,3.02
2310,-1.11
2311,7.84
2312,11.25
2313,C/L
2314,0.10
2315,1.03
2316,1.00
2317,12.40
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,9
2325,0
2326,2.22
2327,79.68
2328,Off
2329,1.01
2330,0.66
2331,0
2332,3.42
2333,0.99
2334,2.75
2335,0.71
2336,3.53
2337,4.27
2338,4.31
2339,0
2340,3
2341,Off
2342,323.02
2343,0.68
2344,13.66
2345,OK
2346,0.94
2347,970
2348,-1.50
2349,14.64
2350,980
2351,Off
2352,0
2353,0.49
2354,0.31
2355,7.47
2356,0.41
2357,On
2358,Off
2359,Off
2360,Off
2361,Off
2362,69.00
2363,7.84
2364,0
2365,1.97
