Num,1. A/C Compressor Active (A/C Pressure)
369,0
370,0
371,0
372,0
373,1
374,7.50
375,0
376,3.68
377,79.68
378,Off
379,1.05
380,0.08
381,0
382,2.76
383,1.04
384,3.14
385,0.70
386,3.14
387,4.30
388,3.14
389,0
390,83
391,Off
392,201.63
393,0.97
394,19.51
395,OK
396,0.94
397,985
398,-1.50
399,14.43
400,1030
401,Off
402,0
403,3.57
404,-0.36
405,4.63
406,0
407,On
408,Off
409,Off
410,Off
411,Off
412,84.75
413,7.84
414,0
415,2.28
416,7.84
417,409.22
418,400
419,On
420,45.96
421,14
422,-1050
423,40.50
424,1.36
425,-1.08
426,7.84
427,1.50
428,O/L
429,1.20
430,1.07
431,1.00
432,22.30
433,0
434,0
435,0
436,0
437,0
438,1
439,7.50
440,0
441,3.68
442,79.68
443,Off
444,1.05
445,0.08
446,0
447,2.76
448,1.04
449,3.14
450,0.70
451,3.14
452,4.30
453,3.14
454,0
455,83
456,Off
457,201.63
458,0.97
459,19.51
460,OK
461,0.94
462,985
463,-1.50
464,14.43
465,1030
466,Off
467,0
468,3.57
469,-0.36
470,4.63
471,0
472,On
473,Off
474,Off
475,Off
476,Off
477,84.75
478,7.84
479,0
480,2.28
481,7.84
482,409.22
483,400
484,On
485,45.96
486,14
487,-1050
488,40.50
489,1.36
490,-1.08
491,7.84
492,1.50
493,O/L
494,1.20
495,1.07
496,1.00
497,22.30
498,0
499,0
500,0
501,0
502,0
503,1
504,7.50
505,0
506,3.68
507,79.68
508,Off
509,1.05
510,0.08
511,0
512,2.76
513,1.04
514,3.14
515,0.70
516,3.14
517,4.30
518,3.14
519,0
520,83
521,Off
522,201.63
523,0.97
524,19.51
525,OK
526,0.94
527,985
528,-1.50
529,14.43
530,1030
531,Off
532,0
533,-0.06
534,-0.36
535,4.63
536,0
537,On
538,Off
539,Off
540,Off
541,Off
542,84.75
543,7.84
544,0
545,2.28
546,7.84
547,409.22
548,400
549,On
550,45.96
551,14
552,-1050
553,40.50
554,1.36
555,-1.08
556,7.84
557,1.50
558,O/L
559,1.20
560,1.07
561,1.00
562,22.30
563,0
564,0
565,0
566,0
567,0
568,1
569,7.50
570,0
571,3.68
572,79.68
573,Off
574,1.05
575,0.08
576,0
577,2.76
578,1.04
579,3.14
580,0.70
581,3.14
582,4.30
583,3.14
584,0
585,83
586,Off
587,201.63
588,0.97
589,19.51
590,OK
591,0.94
592,985
593,-1.50
594,14.43
595,1030
596,Off
597,0
598,-0.06
599,0.09
600,4.63
601,0
602,On
603,Off
604,Off
605,Off
606,Off
607,84.75
608,7.84
609,0
610,2.28
611,7.84
612,409.22
613,400
614,On
615,45.96
616,14
617,-1050
618,40.50
619,1.36
620,-1.08
621,7.84
622,1.50
623,O/L
624,1.20
625,1.07
626,1.00
627,22.30
628,0
629,0
630,0
631,0
632,0
633,1
634,7.50
635,0
636,3.68
637,79.68
638,Off
639,1.05
640,0.08
641,0
642,2.76
643,1.04
644,3.14
645,0.70
646,3.14
647,4.30
648,3.14
649,0
650,83
651,Off
652,201.63
653,0.96
654,19.14
655,OK
656,0.94
657,985
658,-1.50
659,14.50
660,1030
661,Off
662,0
663,-2.38
664,0.02
665,3.31
666,-0.14
667,On
668,Off
669,Off
670,Off
671,Off
672,87.75
673,7.84
674,0.19
675,2.28
676,43.14
677,404.00
678,400
679,On
680,45.92
681,13
682,-630
683,37.50
684,2.91
685,-1.08
686,7.84
687,1.50
688,C/L
689,0.20
690,1.07
691,1.00
692,38.20
693,0
694,0
695,0
696,0
697,0
698,1
699,1.50
700,0
701,9.34
702,79.68
703,Off
704,0.97
705,0.84
706,15.23
707,2.91
708,0.98
709,9.80
710,0.96
711,10.59
712,4.03
713,10.59
714,0
715,23
716,Off
717,201.63
718,1.03
719,20.70
720,OK
721,0.94
722,985
723,-1.50
724,14.57
725,1100
726,Off
727,0
728,-0.60
729,-0.30
730,-0.55
731,7.09
732,On
733,Off
734,Off
735,Off
736,Off
737,87.75
738,7.84
739,1.02
740,2.28
741,7.84
742,394.51
743,400
744,On
745,48.65
746,13
747,-1280
748,34.50
749,6.25
750,-1.08
751,37.25
752,2.25
753,C/L
754,0.20
755,1.07
756,1.00
757,76
758,0
759,0
760,0
761,0
762,0
763,1
764,0
765,0
766,11.75
767,79.68
768,Off
769,1.00
770,0.74
771,44.14
772,2.91
773,0.93
774,8.63
775,0.92
776,9.02
777,4.09
778,9.41
779,0
780,41
781,Off
782,201.63
783,0.91
784,18.32
785,OK
786,0.94
787,985
788,-1.50
789,14.57
790,1030
791,Off
792,0
793,-0.04
794,0.09
795,0.94
796,0.09
797,On
798,Off
799,Off
800,Off
801,Off
802,87.00
803,7.84
804,1.63
805,2.28
806,42.35
807,400.74
808,400
809,On
810,46.94
811,13
812,-900
813,36.00
814,3.87
815,-1.08
816,7.84
817,2.25
818,C/L
819,0.20
820,1.07
821,1.00
822,58.20
823,0
824,0
825,0
826,0
827,0
828,1
829,1
830,0
831,7.79
832,79.68
833,Off
834,0.99
835,0.71
836,35.93
837,2.91
838,0.94
839,6.27
840,0.82
841,6.27
842,4.18
843,6.27
844,0
845,46
846,Off
847,201.63
848,0.71
849,14.37
850,OK
851,0.94
852,985
853,-1.50
854,14.57
855,1000
856,Off
857,0
858,0.44
859,-0.14
860,1.74
861,0.08
862,On
863,Off
864,Off
865,Off
866,Off
867,87.00
868,7.84
869,0.14
870,2.28
871,45.49
872,391.39
873,400
874,On
875,51.36
876,13
877,-1280
878,31.50
879,8.25
880,-1.08
881,41.96
882,2.25
883,C/L
884,0.20
885,1.07
886,1.00
887,183.30
888,0
889,0
890,0
891,0
892,0
893,1
894,0
895,7
896,14.55
897,79.68
898,Off
899,0.98
900,0.64
901,99.60
902,2.91
903,0.99
904,14.51
905,1.13
906,14.51
907,3.87
908,14.90
909,0
910,60
911,Off
912,201.63
913,0.97
914,19.36
915,OK
916,0.94
917,985
918,-1.50
919,14.57
920,1090
921,Off
922,0
923,-0.70
924,-0.42
925,-0.81
926,15.72
927,On
928,Off
929,Off
930,Off
931,Off
932,87.75
933,7.84
934,0.96
935,2.28
936,7.84
937,401.46
938,400
939,On
940,50.12
941,13
942,-1280
943,18.75
944,11.64
945,-1.08
946,36.08
947,3.00
948,C/L
949,0.20
950,1.07
951,1.00
952,133.30
953,0
954,0
955,0
956,0
957,0
958,1
959,0
960,9.50
961,14.35
962,79.68
963,Off
964,0.99
965,0.71
966,99.60
967,2.91
968,0.98
969,14.51
970,1.12
971,14.51
972,3.88
973,14.51
974,0
975,68
976,Off
977,201.63
978,1.20
979,24.32
980,OK
981,0.95
982,985
983,-1.50
984,14.57
985,1200
986,Off
987,0
988,-0.35
989,1.82
990,-0.44
991,9.83
992,On
993,Off
994,Off
995,Off
996,Off
997,87.75
998,7.84
999,2.17
1000,2.28
1001,44.31
1002,405.60
1003,400
1004,On
1005,46.58
1006,13
1007,-1170
1008,42.00
1009,2.75
1010,-1.08
1011,7.84
1012,3.00
1013,C/L
1014,0.20
1015,1.07
1016,1.00
1017,114.20
1018,0
1019,0
1020,0
1021,0
1022,0
1023,1
1024,0
1025,15
1026,16.45
1027,79.68
1028,Off
1029,0.97
1030,0.13
1031,99.60
1032,2.91
1033,1.08
1034,18.04
1035,1.25
1036,17.65
1037,3.76
1038,17.65
1039,0
1040,73
1041,Off
1042,201.63
1043,1.06
1044,21.36
1045,OK
1046,0.95
1047,985
1048,-1.50
1049,14.57
1050,1170
1051,Off
1052,0
1053,-0.52
1054,1.65
1055,-0.33
1056,-0.09
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,88.50
1063,7.84
1064,2.76
1065,2.28
1066,42.75
1067,403.42
1068,400
1069,On
1070,47.17
1071,14
1072,-1280
1073,37.50
1074,4.21
1075,-1.08
1076,7.84
1077,3.00
1078,C/L
1079,0.20
1080,1.07
1081,1.00
1082,82.70
1083,0
1084,0
1085,0
1086,0
1087,0
1088,1
1089,0
1090,12
1091,16.48
1092,79.68
1093,Off
1094,1.02
1095,0.10
1096,99.60
1097,2.91
1098,1.07
1099,15.69
1100,1.18
1101,15.69
1102,3.90
1103,12.16
1104,0
1105,80
1106,Off
1107,201.63
1108,0.97
1109,19.54
1110,OK
1111,0.95
1112,985
1113,-1.50
1114,14.71
1115,1090
1116,Off
1117,0
1118,0.02
1119,0
1120,0.05
1121,0.05
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,88.50
1128,7.84
1129,1.38
1130,2.28
1131,42.75
1132,405.52
1133,400
1134,On
1135,46.71
1136,14
1137,-910
1138,39.00
1139,2.53
1140,-1.08
1141,7.84
1142,3.00
1143,C/L
1144,0.20
1145,1.07
1146,1.00
1147,120.80
1148,0
1149,0
1150,0
1151,0
1152,0
1153,1
1154,0.50
1155,2.50
1156,10.47
1157,79.68
1158,Off
1159,1.04
1160,0.72
1161,29.68
1162,2.91
1163,0.99
1164,9.80
1165,0.91
1166,7.84
1167,4.18
1168,4.31
1169,0
1170,81
1171,Off
1172,201.63
1173,0.69
1174,13.70
1175,OK
1176,0.95
1177,985
1178,-1.50
1179,14.64
1180,1010
1181,Off
1182,0
1183,0.37
1184,-0.03
1185,4.63
1186,0
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,88.50
1193,7.84
1194,0
1195,2.28
1196,7.84
1197,395.30
1198,400
1199,On
1200,47.26
1201,15
1202,-910
1203,32.25
1204,5.58
1205,-1.08
1206,45.10
1207,2.25
1208,C/L
1209,0.20
1210,1.07
1211,1.00
1212,82.50
1213,0
1214,0
1215,0
1216,0
1217,0
1218,1
1219,0
1220,0
1221,10.04
1222,79.68
1223,Off
1224,0.99
1225,0.18
1226,0
1227,2.91
1228,1.07
1229,10.59
1230,0.99
1231,10.59
1232,4.02
1233,9.41
1234,0
1235,80
1236,Off
1237,201.63
1238,0.84
1239,16.85
1240,OK
1241,0.95
1242,985
1243,-1.50
1244,14.50
1245,1020
1246,Off
1247,0
1248,-0.28
1249,-0.43
1250,-0.28
1251,1.66
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,87.75
1258,7.84
1259,0
1260,2.28
1261,42.75
1262,400.52
1263,400
1264,On
1265,49.80
1266,16
1267,-930
1268,9.00
1269,13.08
1270,-1.08
1271,42.75
1272,2.25
1273,C/L
1274,0.20
1275,1.07
1276,1.00
1277,165.70
1278,0
1279,0
1280,0
1281,0
1282,0
1283,1
1284,15.50
1285,27.50
1286,41.25
1287,79.68
1288,Off
1289,0.89
1290,0.87
1291,7.03
1292,2.91
1293,0.98
1294,23.14
1295,1.48
1296,23.92
1297,3.51
1298,24.71
1299,0
1300,87
1301,Off
1302,201.63
1303,1.40
1304,28.34
1305,OK
1306,0.95
1307,985
1308,-1.50
1309,14.50
1310,1370
1311,Off
1312,0
1313,3.02
1314,-0.03
1315,4.55
1316,15.38
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,87.75
1323,7.84
1324,0.24
1325,2.28
1326,7.84
1327,404.44
1328,400
1329,On
1330,46.91
1331,16
1332,-1130
1333,40.50
1334,2.53
1335,-1.08
1336,7.84
1337,3.75
1338,C/L
1339,0.20
1340,1.07
1341,1.00
1342,55.70
1343,0
1344,0
1345,0
1346,0
1347,0
1348,1
1349,0.50
1350,0
1351,10.81
1352,79.68
1353,Off
1354,1.04
1355,0.31
1356,15.23
1357,2.91
1358,0.98
1359,11.37
1360,1.01
1361,11.37
1362,4.05
1363,9.80
1364,0
1365,88
