Num,1. A/C Compressor Active (A/C Pressure)
519,0
520,86
521,Off
522,390.45
523,1.23
524,24.93
525,OK
526,0.97
527,975
528,14.25
529,14.57
530,970
531,Off
532,0
533,-0.14
534,-1.34
535,7.38
536,0.16
537,On
538,Off
539,Off
540,Off
541,Off
542,87.75
543,7.84
544,0
545,1.48
546,40
547,401.46
548,400
549,On
550,44.62
551,40
552,-1100
553,39.00
554,3.27
555,-1.47
556,7.84
557,15.75
558,C/L
559,0.70
560,1.03
561,1.00
562,22.10
563,0
564,1
565,1
566,0
567,0
568,0
569,0
570,0
571,2.68
572,79.68
573,Off
574,4.06
575,0.80
576,0
577,3.33
578,1.00
579,2.35
580,0.68
581,2.35
582,4.33
583,2.35
584,0
585,86
586,Off
587,390.45
588,1.23
589,24.93
590,OK
591,0.97
592,975
593,14.25
594,14.36
595,970
596,Off
597,0
598,-0.14
599,-1.34
600,7.38
601,0.16
602,On
603,Off
604,Off
605,Off
606,Off
607,87.75
608,7.84
609,0
610,1.48
611,40
612,401.46
613,400
614,On
615,44.62
616,40
617,-1100
618,39.00
619,3.27
620,-1.47
621,7.84
622,15.75
623,C/L
624,0.70
625,1.03
626,1.00
627,22.10
628,0
629,1
630,1
631,0
632,0
633,0
634,0
635,0
636,2.68
637,79.68
638,Off
639,4.06
640,0.80
641,0
642,3.33
643,1.00
644,2.35
645,0.68
646,2.35
647,4.33
648,2.35
649,0
650,86
651,Off
652,390.45
653,1.23
654,24.93
655,OK
656,0.97
657,975
658,14.25
659,14.36
660,1220
661,Off
662,0
663,-0.14
664,-1.34
665,7.38
666,0.16
667,On
668,Off
669,Off
670,Off
671,Off
672,87.75
673,7.84
674,0
675,1.48
676,40
677,401.46
678,400
679,On
680,44.62
681,40
682,-1100
683,39.00
684,3.27
685,-1.47
686,7.84
687,15.75
688,C/L
689,0.70
690,1.03
691,1.00
692,22.10
693,0
694,1
695,1
696,0
697,0
698,0
699,0
700,0
701,2.68
702,79.68
703,Off
704,4.06
705,0.80
706,0
707,3.33
708,1.00
709,2.35
710,0.68
711,2.35
712,4.33
713,2.35
714,0
715,86
716,Off
717,390.45
718,1.23
719,24.93
720,OK
721,0.97
722,975
723,14.25
724,14.36
725,1220
726,Off
727,0
728,-0.14
729,-1.34
730,7.38
731,0.16
732,On
733,Off
734,Off
735,Off
736,Off
737,87.75
738,7.84
739,0
740,1.48
741,40
742,401.46
743,400
744,On
745,44.62
746,40
747,-1100
748,39.00
749,3.27
750,-1.47
751,7.84
752,15.75
753,C/L
754,0.70
755,1.03
756,1.00
757,22.10
758,0
759,1
760,1
761,0
762,0
763,0
764,0
765,0
766,2.68
767,79.68
768,Off
769,4.06
770,0.80
771,0
772,3.33
773,1.00
774,2.35
775,0.68
776,2.35
777,4.33
778,2.35
779,0
780,86
781,Off
782,390.45
783,1.23
784,24.93
785,OK
786,0.97
787,975
788,14.25
789,14.36
790,1220
791,Off
792,0
793,-0.14
794,-1.34
795,7.38
796,0.16
797,On
798,Off
799,Off
800,Off
801,Off
802,87.75
803,7.84
804,0
805,1.48
806,40
807,401.46
808,400
809,On
810,44.62
811,40
812,-1100
813,39.00
814,3.27
815,-1.47
816,7.84
817,15.75
818,C/L
819,0.70
820,1.03
821,1.00
822,22.10
823,0
824,1
825,1
826,0
827,0
828,0
829,0
830,0
831,2.68
832,79.68
833,Off
834,4.06
835,0.80
836,0
837,3.33
838,1.00
839,2.35
840,0.68
841,2.35
842,4.33
843,2.35
844,0
845,86
846,Off
847,390.45
848,1.23
849,24.93
850,OK
851,0.97
852,975
853,14.25
854,14.36
855,1220
856,Off
857,0
858,-0.67
859,-1.34
860,7.38
861,0.16
862,On
863,Off
864,Off
865,Off
866,Off
867,87.75
868,7.84
869,0
870,1.48
871,40
872,401.46
873,400
874,On
875,44.62
876,40
877,-1100
878,39.00
879,3.27
880,-1.47
881,7.84
882,15.75
883,C/L
884,0.70
885,1.03
886,1.00
887,22.10
888,0
889,1
890,1
891,0
892,0
893,0
894,0
895,0
896,2.68
897,79.68
898,Off
899,4.06
900,0.80
901,0
902,3.33
903,1.00
904,2.35
905,0.68
906,2.35
907,4.33
908,2.35
909,0
910,86
911,Off
912,390.45
913,1.23
914,24.93
915,OK
916,0.97
917,975
918,14.25
919,14.36
920,1220
921,Off
922,0
923,-0.67
924,0.05
925,7.38
926,0.16
927,On
928,Off
929,Off
930,Off
931,Off
932,87.75
933,7.84
934,0
935,1.48
936,40
937,401.46
938,400
939,On
940,44.62
941,40
942,-1100
943,39.00
944,3.27
945,-1.47
946,7.84
947,15.75
948,C/L
949,0.70
950,1.03
951,1.00
952,22.10
953,0
954,1
955,1
956,0
957,0
958,0
959,0
960,0
961,2.68
962,79.68
963,Off
964,4.06
965,0.80
966,0
967,3.33
968,1.00
969,2.35
970,0.68
971,2.35
972,4.33
973,2.35
974,0
975,86
976,Off
977,390.45
978,1.23
979,24.93
980,OK
981,0.97
982,975
983,14.25
984,14.36
985,1220
986,Off
987,0
988,-0.67
989,0.05
990,-0.72
991,0.16
992,On
993,Off
994,Off
995,Off
996,Off
997,87.75
998,7.84
999,0
1000,1.48
1001,40
1002,401.46
1003,400
1004,On
1005,44.62
1006,40
1007,-1100
1008,39.00
1009,3.27
1010,-1.47
1011,7.84
1012,15.75
1013,C/L
1014,0.70
1015,1.03
1016,1.00
1017,22.10
1018,0
1019,1
1020,1
1021,0
1022,0
1023,0
1024,0
1025,0
1026,2.68
1027,79.68
1028,Off
1029,4.06
1030,0.80
1031,0
1032,3.33
1033,1.00
1034,2.35
1035,0.68
1036,2.35
1037,4.33
1038,2.35
1039,0
1040,86
1041,Off
1042,390.45
1043,1.23
1044,24.93
1045,OK
1046,0.97
1047,975
1048,14.25
1049,14.36
1050,1220
1051,Off
1052,0
1053,-0.67
1054,0.05
1055,-0.72
1056,14.60
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,87.75
1063,7.84
1064,0
1065,1.48
1066,40
1067,401.46
1068,400
1069,On
1070,44.62
1071,40
1072,-1100
1073,39.00
1074,3.27
1075,-1.47
1076,7.84
1077,15.75
1078,C/L
1079,0.70
1080,1.03
1081,1.00
1082,22.10
1083,0
1084,1
1085,1
1086,0
1087,0
1088,0
1089,0
1090,0
1091,2.68
1092,79.68
1093,Off
1094,4.06
1095,0.80
1096,0
1097,3.33
1098,1.00
1099,2.35
1100,0.68
1101,2.35
1102,4.33
1103,2.35
1104,0
1105,86
1106,Off
1107,390.45
1108,1.23
1109,24.93
1110,OK
1111,0.97
1112,975
1113,14.25
1114,14.36
1115,1220
1116,Off
1117,0
1118,-0.67
1119,0.05
1120,-0.72
1121,14.60
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,87.75
1128,7.84
1129,0
1130,1.48
1131,40
1132,401.46
1133,400
1134,On
1135,44.62
1136,40
1137,-1100
1138,39.00
1139,3.27
1140,-1.47
1141,7.84
1142,15.75
1143,C/L
1144,0.70
1145,1.03
1146,1.00
1147,22.10
1148,0
1149,1
1150,1
1151,0
1152,0
1153,0
1154,0
1155,0
1156,2.68
1157,79.68
1158,Off
1159,4.06
1160,0.80
1161,0
1162,3.33
1163,1.00
1164,2.35
1165,0.68
1166,2.35
1167,4.33
1168,2.35
1169,0
1170,86
1171,Off
1172,390.45
1173,1.23
1174,24.93
1175,OK
1176,0.97
1177,975
1178,14.25
1179,14.36
1180,1220
1181,Off
1182,0
1183,-0.67
1184,0.05
1185,-0.72
1186,14.60
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,87.75
1193,7.84
1194,0
1195,1.48
1196,40
1197,401.46
1198,400
1199,On
1200,44.62
1201,40
1202,-1100
1203,39.00
1204,3.27
1205,-1.47
1206,7.84
1207,15.75
1208,C/L
1209,0.70
1210,1.03
1211,1.00
1212,22.10
1213,0
1214,1
1215,1
1216,0
1217,0
1218,0
1219,0
1220,0
1221,2.68
1222,79.68
1223,Off
1224,4.06
1225,0.80
1226,0
1227,3.33
1228,1.00
1229,2.35
1230,0.68
1231,2.35
1232,4.33
1233,2.35
1234,0
1235,86
1236,Off
1237,390.45
1238,1.23
1239,24.93
1240,OK
1241,0.97
1242,975
1243,14.25
1244,14.36
1245,1220
1246,Off
1247,0
1248,-0.67
1249,0.05
1250,-0.72
1251,14.60
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,87.75
1258,7.84
1259,0
1260,1.48
1261,40
1262,401.46
1263,400
1264,On
1265,44.62
1266,40
1267,-1100
1268,39.00
1269,3.27
1270,-1.47
1271,7.84
1272,15.75
1273,C/L
1274,0.70
1275,1.03
1276,1.00
1277,22.10
1278,0
1279,1
1280,1
1281,0
1282,0
1283,0
1284,0
1285,0
1286,2.68
1287,79.68
1288,Off
1289,4.06
1290,0.80
1291,0
1292,3.33
1293,1.00
1294,2.35
1295,0.68
1296,2.35
1297,4.33
1298,2.35
1299,0
1300,86
1301,Off
1302,390.45
1303,1.23
1304,24.93
1305,OK
1306,0.97
1307,975
1308,14.25
1309,14.36
1310,1220
1311,Off
1312,0
1313,-0.67
1314,0.05
1315,-0.72
1316,14.60
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,87.75
1323,7.84
1324,0
1325,1.48
1326,40
1327,401.46
1328,400
1329,On
1330,44.62
1331,40
1332,-1100
1333,39.00
1334,3.27
1335,-1.47
1336,7.84
1337,15.75
1338,C/L
1339,0.70
1340,1.03
1341,1.00
1342,22.10
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,0
1351,2.68
1352,79.68
1353,Off
1354,4.06
1355,0.80
1356,0
1357,3.33
1358,1.00
1359,2.35
1360,0.68
1361,2.35
1362,4.33
1363,2.35
1364,0
1365,86
1366,Off
1367,390.45
1368,1.23
1369,24.93
1370,OK
1371,0.97
1372,975
1373,14.25
1374,14.36
1375,1220
1376,Off
1377,0
1378,-0.67
1379,0.05
1380,-0.72
1381,14.60
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,87.75
1388,7.84
1389,0
1390,1.48
1391,40
1392,401.46
1393,400
1394,On
1395,44.62
1396,40
1397,-1100
1398,39.00
1399,3.27
1400,-1.47
1401,7.84
1402,15.75
1403,C/L
1404,0.70
1405,1.03
1406,1.00
1407,22.10
1408,0
1409,1
1410,1
1411,0
1412,0
1413,0
1414,0
1415,0
1416,2.68
1417,79.68
1418,Off
1419,4.06
1420,0.80
1421,0
1422,3.33
1423,1.00
1424,2.35
1425,0.68
1426,2.35
1427,4.33
1428,2.35
1429,0
1430,86
1431,Off
1432,390.45
1433,1.23
1434,24.93
1435,OK
1436,0.97
1437,975
1438,14.25
1439,14.36
1440,1220
1441,Off
1442,0
1443,-0.67
1444,0.05
1445,-0.72
1446,14.60
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,86.25
1453,7.84
1454,0
1455,1.48
1456,40
1457,401.46
1458,400
1459,On
1460,44.62
1461,40
1462,-1100
1463,39.00
1464,3.27
1465,-1.47
1466,7.84
1467,15.75
1468,C/L
1469,0.70
1470,1.03
1471,1.00
1472,22.10
1473,0
1474,1
1475,1
1476,0
1477,0
1478,0
1479,0
1480,0
1481,2.68
1482,79.68
1483,Off
1484,4.06
1485,0.80
1486,0
1487,3.33
1488,1.00
1489,2.35
1490,0.68
1491,2.35
1492,4.33
1493,2.35
1494,0
1495,86
1496,Off
1497,390.45
1498,1.23
1499,24.93
1500,OK
1501,0.97
1502,975
1503,14.25
1504,14.36
1505,1220
1506,Off
1507,0
1508,-0.67
1509,0.05
1510,-0.72
1511,14.60
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,86.25
1518,7.84
1519,0
1520,1.48
1521,40
1522,401.46
1523,400
1524,On
1525,44.62
1526,40
1527,-1100
1528,39.00
1529,3.27
1530,-1.47
1531,7.84
1532,15.75
1533,C/L
1534,0.70
1535,1.03
1536,1.00
1537,22.10
1538,0
1539,1
1540,1
1541,0
1542,0
1543,0
1544,0
1545,0
1546,2.68
1547,79.68
1548,Off
1549,4.06
1550,0.80
1551,0
1552,3.33
1553,1.00
1554,2.35
1555,0.68
1556,2.35
1557,4.33
1558,2.35
1559,0
1560,86
1561,Off
1562,390.45
1563,1.23
1564,24.93
1565,OK
1566,0.97
1567,975
1568,14.25
1569,14.36
1570,1220
1571,Off
1572,0
1573,-0.67
1574,0.05
1575,-0.72
1576,14.60
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,86.25
1583,7.84
1584,0.03
1585,1.48
1586,40
1587,401.46
1588,400
1589,On
1590,44.62
1591,40
1592,-1100
1593,39.00
1594,3.27
1595,-1.47
1596,7.84
1597,15.75
1598,C/L
1599,0.70
1600,1.03
1601,1.00
1602,22.10
1603,0
1604,1
1605,1
1606,0
1607,0
1608,0
1609,0
1610,0
1611,2.68
1612,79.68
1613,Off
1614,4.06
1615,0.80
1616,0
1617,3.33
1618,1.00
1619,2.35
1620,0.68
1621,2.35
1622,4.33
1623,2.35
1624,0
1625,86
1626,Off
1627,390.45
1628,1.23
1629,24.93
1630,OK
1631,0.97
1632,975
1633,14.25
1634,14.36
1635,1220
1636,Off
1637,0
1638,-0.67
1639,0.05
1640,-0.72
1641,14.60
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,86.25
1648,7.84
1649,0.03
1650,1.48
1651,40
1652,401.46
1653,400
1654,On
1655,44.62
1656,40
1657,-1100
1658,39.00
1659,3.27
1660,-1.47
1661,7.84
1662,15.75
1663,C/L
1664,0.70
1665,1.03
1666,1.00
1667,22.10
1668,0
1669,1
1670,1
1671,0
1672,0
1673,0
1674,0
1675,0
1676,2.68
1677,79.68
1678,Off
1679,4.06
1680,0.80
1681,0
1682,3.33
1683,1.00
1684,2.35
1685,0.68
1686,2.35
1687,4.33
1688,2.35
1689,0
1690,86
1691,Off
1692,390.45
1693,1.23
1694,24.93
1695,OK
1696,0.97
1697,975
1698,14.25
1699,14.36
1700,1220
1701,Off
1702,0
1703,-0.67
1704,0.05
1705,-0.72
1706,14.60
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,86.25
1713,7.84
1714,0.03
1715,1.48
1716,45.88
1717,401.46
1718,400
1719,On
1720,44.62
1721,40
1722,-1100
1723,39.00
1724,3.27
1725,-1.47
1726,7.84
1727,15.75
1728,C/L
1729,0.70
1730,1.03
1731,1.00
1732,22.10
1733,0
1734,1
1735,1
1736,0
1737,0
1738,0
1739,0
1740,0
1741,2.68
1742,79.68
1743,Off
1744,4.06
1745,0.80
1746,0
1747,3.33
1748,1.00
1749,2.35
1750,0.68
1751,2.35
1752,4.33
1753,2.35
1754,0
1755,86
1756,Off
1757,390.45
1758,1.23
1759,24.93
1760,OK
1761,0.97
1762,975
1763,14.25
1764,14.36
1765,1220
1766,Off
1767,0
1768,-0.67
1769,0.05
1770,-0.72
1771,14.60
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,86.25
1778,7.84
1779,0.03
1780,1.48
1781,45.88
1782,394.29
1783,400
1784,On
1785,44.62
1786,40
1787,-1100
1788,39.00
1789,3.27
1790,-1.47
1791,7.84
1792,15.75
1793,C/L
1794,0.70
1795,1.03
1796,1.00
1797,22.10
1798,0
1799,1
1800,1
1801,0
1802,0
1803,0
1804,0
1805,0
1806,2.68
1807,79.68
1808,Off
1809,4.06
1810,0.80
1811,0
1812,3.33
1813,1.00
1814,2.35
1815,0.68
1816,2.35
1817,4.33
1818,2.35
1819,0
1820,86
1821,Off
1822,390.45
1823,1.23
1824,24.93
1825,OK
1826,0.97
1827,975
1828,14.25
1829,14.36
1830,1220
1831,Off
1832,0
1833,-0.67
1834,0.05
1835,-0.72
1836,14.60
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,86.25
1843,7.84
1844,0.03
1845,1.48
1846,45.88
1847,394.29
1848,400
1849,On
1850,44.62
1851,40
1852,-1100
1853,39.00
1854,3.27
1855,-1.47
1856,7.84
1857,15.75
1858,C/L
1859,0.70
1860,1.03
1861,1.00
1862,22.10
1863,0
1864,1
1865,1
1866,0
1867,0
1868,0
1869,0
1870,0
1871,2.68
1872,79.68
1873,Off
1874,4.06
1875,0.80
1876,0
1877,3.33
1878,1.00
1879,2.35
1880,0.68
1881,2.35
1882,4.33
1883,2.35
1884,0
1885,86
1886,Off
1887,390.45
1888,1.23
1889,24.93
1890,OK
1891,0.97
1892,975
1893,14.25
1894,14.36
1895,1220
1896,Off
1897,0
1898,-0.67
1899,0.05
1900,-0.72
1901,14.60
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,86.25
1908,7.84
1909,0.03
1910,1.48
1911,45.88
1912,394.29
1913,400
1914,On
1915,44.62
1916,40
1917,-1100
1918,39.00
1919,3.27
1920,-1.47
1921,7.84
1922,15.75
1923,C/L
1924,0.70
1925,1.03
1926,1.00
1927,22.10
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,2.68
1937,79.68
1938,Off
1939,4.06
1940,0.80
1941,0
1942,3.33
1943,1.00
1944,2.35
1945,0.68
1946,2.35
1947,4.33
1948,2.35
1949,0
1950,86
1951,Off
1952,390.45
1953,1.23
1954,24.93
1955,OK
1956,0.97
1957,975
1958,14.25
1959,14.36
1960,1220
1961,Off
1962,0
1963,-0.67
1964,0.05
1965,-0.72
1966,14.60
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,86.25
1973,7.84
1974,0.03
1975,1.48
1976,45.88
1977,394.29
1978,400
1979,On
1980,49.32
1981,40
1982,-1100
1983,39.00
1984,3.27
1985,-1.47
1986,7.84
1987,15.75
1988,C/L
1989,0.70
1990,1.03
1991,1.00
1992,22.10
1993,0
1994,1
1995,1
1996,0
1997,0
1998,0
1999,0
2000,0
2001,2.68
2002,79.68
2003,Off
2004,4.06
2005,0.80
2006,0
2007,3.33
2008,1.00
2009,2.35
2010,0.68
2011,2.35
2012,4.33
2013,2.35
2014,0
2015,86
2016,Off
2017,390.45
2018,1.23
2019,24.93
2020,OK
2021,0.97
2022,975
2023,14.25
2024,14.36
2025,1220
2026,Off
2027,0
2028,-0.67
2029,0.05
2030,-0.72
2031,14.60
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,86.25
2038,7.84
2039,0.03
2040,1.48
2041,45.88
2042,394.29
2043,400
2044,On
2045,49.32
2046,40
2047,-1100
2048,39.00
2049,3.27
2050,-1.47
2051,7.84
2052,15.75
2053,C/L
2054,0.70
2055,1.03
2056,1.00
2057,22.10
2058,0
2059,1
2060,1
2061,0
2062,0
2063,0
2064,0
2065,0
2066,2.68
2067,79.68
2068,Off
2069,4.06
2070,0.80
2071,0
2072,3.33
2073,1.00
2074,2.35
2075,0.68
2076,2.35
2077,4.33
2078,2.35
2079,0
2080,86
2081,Off
2082,390.45
2083,1.23
2084,24.93
2085,OK
2086,0.97
2087,975
2088,14.25
2089,14.36
2090,1220
2091,Off
2092,0
2093,-0.67
2094,0.05
2095,-0.72
2096,14.60
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,86.25
2103,7.84
2104,0.03
2105,1.48
2106,45.88
2107,394.29
2108,400
2109,On
2110,49.32
2111,40
2112,-1280
2113,39.00
2114,3.27
2115,-1.47
2116,7.84
2117,15.75
2118,C/L
2119,0.70
2120,1.03
2121,1.00
2122,22.10
2123,0
2124,1
2125,1
2126,0
2127,0
2128,0
2129,0
2130,0
2131,2.68
2132,79.68
2133,Off
2134,4.06
2135,0.80
2136,0
2137,3.33
2138,1.00
2139,2.35
2140,0.68
2141,2.35
2142,4.33
2143,2.35
2144,0
2145,86
2146,Off
2147,390.45
2148,1.23
2149,24.93
2150,OK
2151,0.97
2152,975
2153,14.25
2154,14.36
2155,1220
2156,Off
2157,0
2158,-0.67
2159,0.05
2160,-0.72
2161,14.60
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,86.25
2168,7.84
2169,0.03
2170,1.48
2171,45.88
2172,394.29
2173,400
2174,On
2175,49.32
2176,40
2177,-1280
2178,27.75
2179,3.27
2180,-1.47
2181,7.84
2182,15.75
2183,C/L
2184,0.70
2185,1.03
2186,1.00
2187,22.10
2188,0
2189,1
2190,1
2191,0
2192,0
2193,0
2194,0
2195,0
2196,2.68
2197,79.68
2198,Off
2199,4.06
2200,0.80
2201,0
2202,3.33
2203,1.00
2204,2.35
2205,0.68
2206,2.35
2207,4.33
2208,2.35
2209,0
2210,86
2211,Off
2212,390.45
2213,1.23
2214,24.93
2215,OK
2216,0.97
2217,975
2218,14.25
2219,14.36
2220,1220
2221,Off
2222,0
2223,-0.67
2224,0.05
2225,-0.72
2226,14.60
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,86.25
2233,7.84
2234,0.03
2235,1.48
2236,45.88
2237,394.29
2238,400
2239,On
2240,49.32
2241,40
2242,-1280
2243,27.75
2244,9.47
2245,-1.47
2246,7.84
2247,15.75
2248,C/L
2249,0.70
2250,1.03
2251,1.00
2252,22.10
2253,0
2254,1
2255,1
2256,0
2257,0
2258,0
2259,0
2260,0
2261,2.68
2262,79.68
2263,Off
2264,4.06
2265,0.80
2266,0
2267,3.33
2268,1.00
2269,2.35
2270,0.68
2271,2.35
2272,4.33
2273,2.35
2274,0
2275,86
2276,Off
2277,390.45
2278,1.23
2279,24.93
2280,OK
2281,0.97
2282,975
2283,14.25
2284,14.36
2285,1220
2286,Off
2287,0
2288,-0.67
2289,0.05
2290,-0.72
2291,14.60
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,86.25
2298,7.84
2299,0.03
2300,1.48
2301,45.88
2302,394.29
2303,400
2304,On
2305,49.32
2306,40
2307,-1280
2308,27.75
2309,9.47
2310,-1.47
2311,7.84
2312,15.75
2313,C/L
2314,0.70
2315,1.03
2316,1.00
2317,22.10
2318,0
2319,1
2320,1
2321,0
2322,0
2323,0
2324,0
2325,0
2326,2.68
2327,79.68
2328,Off
2329,4.06
2330,0.80
2331,0
2332,3.33
2333,1.00
2334,2.35
2335,0.68
2336,2.35
2337,4.33
2338,2.35
2339,0
2340,86
2341,Off
2342,390.45
2343,1.23
2344,24.93
2345,OK
2346,0.97
2347,975
2348,14.25
2349,14.36
2350,1220
2351,Off
2352,0
2353,-0.67
2354,0.05
2355,-0.72
2356,14.60
2357,On
2358,Off
