Num,1. A/C Compressor Active (A/C Pressure)
229,2.01
230,-1.00
231,7.84
232,0.75
233,C/L
234,0.40
235,1.06
236,1.00
237,31.10
238,0
239,0
240,0
241,0
242,0
243,0
244,2
245,0
246,15.01
247,79.68
248,Off
249,1.07
250,0.78
251,0
252,3.51
253,0.97
254,12.94
255,1.07
256,12.55
257,3.91
258,14.12
259,11.31
260,12
261,Off
262,188.15
263,1.14
264,24.69
265,OK
266,0.97
267,975
268,0.00
269,14.57
270,1070
271,Off
272,0
273,-0.42
274,-1.08
275,9.08
276,0.08
277,On
278,Off
279,Off
280,Off
281,Off
282,85.50
283,7.84
284,0
285,2.19
286,36.86
287,402.62
288,400
289,On
290,45.82
291,14
292,0
293,12.00
294,2.01
295,-1.00
296,7.84
297,0.75
298,C/L
299,0.40
300,1.06
301,1.00
302,31.10
303,0
304,0
305,0
306,0
307,0
308,0
309,2
310,0
311,15.01
312,79.68
313,Off
314,1.07
315,0.78
316,0
317,3.51
318,0.97
319,12.94
320,1.07
321,12.55
322,3.91
323,14.12
324,11.31
325,12
326,Off
327,188.15
328,1.14
329,24.69
330,OK
331,0.97
332,975
333,0.00
334,14.57
335,1070
336,Off
337,0
338,-0.42
339,-1.08
340,9.08
341,0.08
342,On
343,Off
344,Off
345,Off
346,Off
347,85.50
348,7.84
349,0
350,2.19
351,36.86
352,402.62
353,400
354,On
355,45.82
356,14
357,0
358,12.00
359,2.01
360,-1.00
361,7.84
362,0.75
363,C/L
364,0.40
365,1.06
366,1.00
367,31.10
368,0
369,0
370,0
371,0
372,0
373,0
374,2
375,0
376,15.01
377,79.68
378,Off
379,1.07
380,0.78
381,0
382,3.51
383,0.97
384,12.94
385,1.07
386,12.55
387,3.91
388,14.12
389,11.31
390,12
391,Off
392,188.15
393,1.14
394,24.69
395,OK
396,0.97
397,975
398,0.00
399,14.57
400,1070
401,Off
402,0
403,-0.42
404,-1.08
405,9.08
406,0.08
407,On
408,Off
409,Off
410,Off
411,Off
412,85.50
413,7.84
414,0
415,2.19
416,36.86
417,402.62
418,400
419,On
420,45.82
421,14
422,0
423,12.00
424,2.01
425,-1.00
426,7.84
427,0.75
428,C/L
429,0.40
430,1.06
431,1.00
432,31.10
433,0
434,0
435,0
436,0
437,0
438,0
439,2
440,0
441,15.01
442,79.68
443,Off
444,1.07
445,0.78
446,0
447,3.51
448,0.97
449,12.94
450,1.07
451,12.55
452,3.91
453,14.12
454,11.31
455,12
456,Off
457,188.15
458,1.14
459,24.69
460,OK
461,0.97
462,975
463,0.00
464,14.57
465,1070
466,Off
467,0
468,-0.42
469,-1.08
470,9.08
471,0.08
472,On
473,Off
474,Off
475,Off
476,Off
477,85.50
478,7.84
479,0
480,2.19
481,36.86
482,402.62
483,400
484,On
485,45.82
486,14
487,0
488,12.00
489,2.01
490,-1.00
491,7.84
492,0.75
493,C/L
494,0.40
495,1.06
496,1.00
497,31.10
498,0
499,0
500,0
501,0
502,0
503,0
504,2
505,0
506,15.01
507,79.68
508,Off
509,1.07
510,0.78
511,0
512,3.51
513,0.97
514,12.94
515,1.07
516,12.55
517,3.91
518,14.12
519,11.31
520,12
521,Off
522,188.15
523,1.14
524,24.69
525,OK
526,0.97
527,975
528,-0.75
529,14.57
530,1070
531,Off
532,0
533,-0.42
534,-1.08
535,9.08
536,0.08
537,On
538,Off
539,Off
540,Off
541,Off
542,85.50
543,7.84
544,0
545,2.19
546,36.86
547,402.62
548,400
549,On
550,45.82
551,14
552,0
553,12.00
554,2.01
555,-1.00
556,7.84
557,0.75
558,C/L
559,0.40
560,1.06
561,1.00
562,31.10
563,0
564,0
565,0
566,0
567,0
568,0
569,2
570,0
571,15.01
572,79.68
573,Off
574,1.07
575,0.78
576,0
577,3.51
578,0.97
579,12.94
580,1.07
581,12.55
582,3.91
583,14.12
584,11.31
585,12
586,Off
587,188.15
588,1.14
589,24.69
590,OK
591,0.97
592,975
593,-0.75
594,14.15
595,1070
596,Off
597,0
598,-0.42
599,-1.08
600,9.08
601,0.08
602,On
603,Off
604,Off
605,Off
606,Off
607,85.50
608,7.84
609,0
610,2.19
611,36.86
612,402.62
613,400
614,On
615,45.82
616,14
617,0
618,12.00
619,2.01
620,-1.00
621,7.84
622,0.75
623,C/L
624,0.40
625,1.06
626,1.00
627,31.10
628,0
629,0
630,0
631,0
632,0
633,0
634,2
635,0
636,15.01
637,79.68
638,Off
639,1.07
640,0.78
641,0
642,3.51
643,0.97
644,12.94
645,1.07
646,12.55
647,3.91
648,14.12
649,11.31
650,12
651,Off
652,188.15
653,1.14
654,24.69
655,OK
656,0.97
657,975
658,-0.75
659,14.15
660,1270
661,Off
662,0
663,-0.42
664,-1.08
665,9.08
666,0.08
667,On
668,Off
669,Off
670,Off
671,Off
672,85.50
673,7.84
674,0
675,2.19
676,36.86
677,402.62
678,400
679,On
680,45.82
681,14
682,0
683,12.00
684,2.01
685,-1.00
686,7.84
687,0.75
688,C/L
689,0.40
690,1.06
691,1.00
692,31.10
693,0
694,0
695,0
696,0
697,0
698,0
699,2
700,0
701,15.01
702,79.68
703,Off
704,1.07
705,0.78
706,0
707,3.51
708,0.97
709,12.94
710,1.07
711,12.55
712,3.91
713,14.12
714,11.31
715,12
716,Off
717,188.15
718,1.14
719,24.69
720,OK
721,0.97
722,975
723,-0.75
724,14.15
725,1270
726,Off
727,0
728,-0.42
729,-1.08
730,9.08
731,0.08
732,On
733,Off
734,Off
735,Off
736,Off
737,85.50
738,7.84
739,0
740,2.19
741,36.86
742,402.62
743,400
744,On
745,45.82
746,14
747,0
748,12.00
749,2.01
750,-1.00
751,7.84
752,0.75
753,C/L
754,0.40
755,1.06
756,1.00
757,31.10
758,0
759,0
760,0
761,0
762,0
763,0
764,2
765,0
766,15.01
767,79.68
768,Off
769,1.07
770,0.78
771,0
772,3.51
773,0.97
774,12.94
775,1.07
776,12.55
777,3.91
778,14.12
779,11.31
780,12
781,Off
782,188.15
783,1.14
784,24.69
785,OK
786,0.97
787,975
788,-0.75
789,14.15
790,1270
791,Off
792,0
793,-0.42
794,-1.08
795,9.08
796,0.08
797,On
798,Off
799,Off
800,Off
801,Off
802,85.50
803,7.84
804,0
805,2.19
806,36.86
807,402.62
808,400
809,On
810,45.82
811,14
812,0
813,12.00
814,2.01
815,-1.00
816,7.84
817,0.75
818,C/L
819,0.40
820,1.06
821,1.00
822,31.10
823,0
824,0
825,0
826,0
827,0
828,0
829,2
830,0
831,15.01
832,79.68
833,Off
834,1.07
835,0.78
836,0
837,3.51
838,0.97
839,12.94
840,1.07
841,12.55
842,3.91
843,14.12
844,11.31
845,12
846,Off
847,188.15
848,1.14
849,24.69
850,OK
851,0.97
852,975
853,-0.75
854,14.15
855,1270
856,Off
857,0
858,-0.87
859,-1.08
860,9.08
861,0.08
862,On
863,Off
864,Off
865,Off
866,Off
867,85.50
868,7.84
869,0
870,2.19
871,36.86
872,402.62
873,400
874,On
875,45.82
876,14
877,0
878,12.00
879,2.01
880,-1.00
881,7.84
882,0.75
883,C/L
884,0.40
885,1.06
886,1.00
887,31.10
888,0
889,0
890,0
891,0
892,0
893,0
894,2
895,0
896,15.01
897,79.68
898,Off
899,1.07
900,0.78
901,0
902,3.51
903,0.97
904,12.94
905,1.07
906,12.55
907,3.91
908,14.12
909,11.31
910,12
911,Off
912,188.15
913,1.14
914,24.69
915,OK
916,0.97
917,975
918,-0.75
919,14.15
920,1270
921,Off
922,0
923,-0.87
924,-0.13
925,9.08
926,0.08
927,On
928,Off
929,Off
930,Off
931,Off
932,85.50
933,7.84
934,0
935,2.19
936,36.86
937,402.62
938,400
939,On
940,45.82
941,14
942,0
943,12.00
944,2.01
945,-1.00
946,7.84
947,0.75
948,C/L
949,0.40
950,1.06
951,1.00
952,31.10
953,0
954,0
955,0
956,0
957,0
958,0
959,2
960,0
961,15.01
962,79.68
963,Off
964,1.07
965,0.78
966,0
967,3.51
968,0.97
969,12.94
970,1.07
971,12.55
972,3.91
973,14.12
974,11.31
975,12
976,Off
977,188.15
978,1.14
979,24.69
980,OK
981,0.97
982,975
983,-0.75
984,14.15
985,1270
986,Off
987,0
988,-0.87
989,-0.13
990,16.86
991,0.08
992,On
993,Off
994,Off
995,Off
996,Off
997,85.50
998,7.84
999,0
1000,2.19
1001,36.86
1002,402.62
1003,400
1004,On
1005,45.82
1006,14
1007,0
1008,12.00
1009,2.01
1010,-1.00
1011,7.84
1012,0.75
1013,C/L
1014,0.40
1015,1.06
1016,1.00
1017,31.10
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,2
1025,0
1026,15.01
1027,79.68
1028,Off
1029,1.07
1030,0.78
1031,0
1032,3.51
1033,0.97
1034,12.94
1035,1.07
1036,12.55
1037,3.91
1038,14.12
1039,11.31
1040,12
1041,Off
1042,188.15
1043,1.14
1044,24.69
1045,OK
1046,0.97
1047,975
1048,-0.75
1049,14.15
1050,1270
1051,Off
1052,0
1053,-0.87
1054,-0.13
1055,16.86
1056,33.97
1057,On
1058,Off
1059,Off
1060,Off
1061,Off
1062,85.50
1063,7.84
1064,0
1065,2.19
1066,36.86
1067,402.62
1068,400
1069,On
1070,45.82
1071,14
1072,0
1073,12.00
1074,2.01
1075,-1.00
1076,7.84
1077,0.75
1078,C/L
1079,0.40
1080,1.06
1081,1.00
1082,31.10
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,2
1090,0
1091,15.01
1092,79.68
1093,Off
1094,1.07
1095,0.78
1096,0
1097,3.51
1098,0.97
1099,12.94
1100,1.07
1101,12.55
1102,3.91
1103,14.12
1104,11.31
1105,12
1106,Off
1107,188.15
1108,1.14
1109,24.69
1110,OK
1111,0.97
1112,975
1113,-0.75
1114,14.15
1115,1270
1116,Off
1117,0
1118,-0.87
1119,-0.13
1120,16.86
1121,33.97
1122,On
1123,Off
1124,Off
1125,Off
1126,Off
1127,85.50
1128,7.84
1129,0
1130,2.19
1131,36.86
1132,402.62
1133,400
1134,On
1135,45.82
1136,14
1137,0
1138,12.00
1139,2.01
1140,-1.00
1141,7.84
1142,0.75
1143,C/L
1144,0.40
1145,1.06
1146,1.00
1147,31.10
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,2
1155,0
1156,15.01
1157,79.68
1158,Off
1159,1.07
1160,0.78
1161,0
1162,3.51
1163,0.97
1164,12.94
1165,1.07
1166,12.55
1167,3.91
1168,14.12
1169,11.31
1170,12
1171,Off
1172,188.15
1173,1.14
1174,24.69
1175,OK
1176,0.97
1177,975
1178,-0.75
1179,14.15
1180,1270
1181,Off
1182,0
1183,-0.87
1184,-0.13
1185,16.86
1186,33.97
1187,On
1188,Off
1189,Off
1190,Off
1191,Off
1192,85.50
1193,7.84
1194,0
1195,2.19
1196,36.86
1197,402.62
1198,400
1199,On
1200,45.82
1201,14
1202,0
1203,12.00
1204,2.01
1205,-1.00
1206,7.84
1207,0.75
1208,C/L
1209,0.40
1210,1.06
1211,1.00
1212,31.10
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,2
1220,0
1221,15.01
1222,79.68
1223,Off
1224,1.07
1225,0.78
1226,0
1227,3.51
1228,0.97
1229,12.94
1230,1.07
1231,12.55
1232,3.91
1233,14.12
1234,11.31
1235,12
1236,Off
1237,188.15
1238,1.14
1239,24.69
1240,OK
1241,0.97
1242,975
1243,-0.75
1244,14.15
1245,1270
1246,Off
1247,0
1248,-0.87
1249,-0.13
1250,16.86
1251,33.97
1252,On
1253,Off
1254,Off
1255,Off
1256,Off
1257,85.50
1258,7.84
1259,0
1260,2.19
1261,36.86
1262,402.62
1263,400
1264,On
1265,45.82
1266,14
1267,0
1268,12.00
1269,2.01
1270,-1.00
1271,7.84
1272,0.75
1273,C/L
1274,0.40
1275,1.06
1276,1.00
1277,31.10
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,2
1285,0
1286,15.01
1287,79.68
1288,Off
1289,1.07
1290,0.78
1291,0
1292,3.51
1293,0.97
1294,12.94
1295,1.07
1296,12.55
1297,3.91
1298,14.12
1299,11.31
1300,12
1301,Off
1302,188.15
1303,1.14
1304,24.69
1305,OK
1306,0.97
1307,975
1308,-0.75
1309,14.15
1310,1270
1311,Off
1312,0
1313,-0.87
1314,-0.13
1315,16.86
1316,33.97
1317,On
1318,Off
1319,Off
1320,Off
1321,Off
1322,85.50
1323,7.84
1324,0
1325,2.19
1326,36.86
1327,402.62
1328,400
1329,On
1330,45.82
1331,14
1332,0
1333,12.00
1334,2.01
1335,-1.00
1336,7.84
1337,0.75
1338,C/L
1339,0.40
1340,1.06
1341,1.00
1342,31.10
1343,0
1344,0
1345,0
1346,0
1347,0
1348,0
1349,2
1350,0
1351,15.01
1352,79.68
1353,Off
1354,1.07
1355,0.78
1356,0
1357,3.51
1358,0.97
1359,12.94
1360,1.07
1361,12.55
1362,3.91
1363,14.12
1364,11.31
1365,12
1366,Off
1367,188.15
1368,1.14
1369,24.69
1370,OK
1371,0.97
1372,975
1373,-0.75
1374,14.15
1375,1270
1376,Off
1377,0
1378,-0.87
1379,-0.13
1380,16.86
1381,33.97
1382,On
1383,Off
1384,Off
1385,Off
1386,Off
1387,85.50
1388,7.84
1389,0
1390,2.19
1391,36.86
1392,402.62
1393,400
1394,On
1395,45.82
1396,14
1397,0
1398,12.00
1399,2.01
1400,-1.00
1401,7.84
1402,0.75
1403,C/L
1404,0.40
1405,1.06
1406,1.00
1407,31.10
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,2
1415,0
1416,15.01
1417,79.68
1418,Off
1419,1.07
1420,0.78
1421,0
1422,3.51
1423,0.97
1424,12.94
1425,1.07
1426,12.55
1427,3.91
1428,14.12
1429,11.31
1430,12
1431,Off
1432,188.15
1433,1.14
1434,24.69
1435,OK
1436,0.97
1437,975
1438,-0.75
1439,14.15
1440,1270
1441,Off
1442,0
1443,-0.87
1444,-0.13
1445,16.86
1446,33.97
1447,On
1448,Off
1449,Off
1450,Off
1451,Off
1452,87.00
1453,7.84
1454,0
1455,2.19
1456,36.86
1457,402.62
1458,400
1459,On
1460,45.82
1461,14
1462,0
1463,12.00
1464,2.01
1465,-1.00
1466,7.84
1467,0.75
1468,C/L
1469,0.40
1470,1.06
1471,1.00
1472,31.10
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,2
1480,0
1481,15.01
1482,79.68
1483,Off
1484,1.07
1485,0.78
1486,0
1487,3.51
1488,0.97
1489,12.94
1490,1.07
1491,12.55
1492,3.91
1493,14.12
1494,11.31
1495,12
1496,Off
1497,188.15
1498,1.14
1499,24.69
1500,OK
1501,0.97
1502,975
1503,-0.75
1504,14.15
1505,1270
1506,Off
1507,0
1508,-0.87
1509,-0.13
1510,16.86
1511,33.97
1512,On
1513,Off
1514,Off
1515,Off
1516,Off
1517,87.00
1518,7.84
1519,0
1520,2.19
1521,36.86
1522,402.62
1523,400
1524,On
1525,45.82
1526,14
1527,0
1528,12.00
1529,2.01
1530,-1.00
1531,7.84
1532,0.75
1533,C/L
1534,0.40
1535,1.06
1536,1.00
1537,31.10
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,2
1545,0
1546,15.01
1547,79.68
1548,Off
1549,1.07
1550,0.78
1551,0
1552,3.51
1553,0.97
1554,12.94
1555,1.07
1556,12.55
1557,3.91
1558,14.12
1559,11.31
1560,12
1561,Off
1562,188.15
1563,1.14
1564,24.69
1565,OK
1566,0.97
1567,975
1568,-0.75
1569,14.15
1570,1270
1571,Off
1572,0
1573,-0.87
1574,-0.13
1575,16.86
1576,33.97
1577,On
1578,Off
1579,Off
1580,Off
1581,Off
1582,87.00
1583,7.84
1584,0.24
1585,2.19
1586,36.86
1587,402.62
1588,400
1589,On
1590,45.82
1591,14
1592,0
1593,12.00
1594,2.01
1595,-1.00
1596,7.84
1597,0.75
1598,C/L
1599,0.40
1600,1.06
1601,1.00
1602,31.10
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,2
1610,0
1611,15.01
1612,79.68
1613,Off
1614,1.07
1615,0.78
1616,0
1617,3.51
1618,0.97
1619,12.94
1620,1.07
1621,12.55
1622,3.91
1623,14.12
1624,11.31
1625,12
1626,Off
1627,188.15
1628,1.14
1629,24.69
1630,OK
1631,0.97
1632,975
1633,-0.75
1634,14.15
1635,1270
1636,Off
1637,0
1638,-0.87
1639,-0.13
1640,16.86
1641,33.97
1642,On
1643,Off
1644,Off
1645,Off
1646,Off
1647,87.00
1648,7.84
1649,0.24
1650,2.19
1651,36.86
1652,402.62
1653,400
1654,On
1655,45.82
1656,14
1657,0
1658,12.00
1659,2.01
1660,-1.00
1661,7.84
1662,0.75
1663,C/L
1664,0.40
1665,1.06
1666,1.00
1667,31.10
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,2
1675,0
1676,15.01
1677,79.68
1678,Off
1679,1.07
1680,0.78
1681,0
1682,3.51
1683,0.97
1684,12.94
1685,1.07
1686,12.55
1687,3.91
1688,14.12
1689,11.31
1690,12
1691,Off
1692,188.15
1693,1.14
1694,24.69
1695,OK
1696,0.97
1697,975
1698,-0.75
1699,14.15
1700,1270
1701,Off
1702,0
1703,-0.87
1704,-0.13
1705,16.86
1706,33.97
1707,On
1708,Off
1709,Off
1710,Off
1711,Off
1712,87.00
1713,7.84
1714,0.24
1715,2.19
1716,42.35
1717,402.62
1718,400
1719,On
1720,45.82
1721,14
1722,0
1723,12.00
1724,2.01
1725,-1.00
1726,7.84
1727,0.75
1728,C/L
1729,0.40
1730,1.06
1731,1.00
1732,31.10
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,2
1740,0
1741,15.01
1742,79.68
1743,Off
1744,1.07
1745,0.78
1746,0
1747,3.51
1748,0.97
1749,12.94
1750,1.07
1751,12.55
1752,3.91
1753,14.12
1754,11.31
1755,12
1756,Off
1757,188.15
1758,1.14
1759,24.69
1760,OK
1761,0.97
1762,975
1763,-0.75
1764,14.15
1765,1270
1766,Off
1767,0
1768,-0.87
1769,-0.13
1770,16.86
1771,33.97
1772,On
1773,Off
1774,Off
1775,Off
1776,Off
1777,87.00
1778,7.84
1779,0.24
1780,2.19
1781,42.35
1782,396.90
1783,400
1784,On
1785,45.82
1786,14
1787,0
1788,12.00
1789,2.01
1790,-1.00
1791,7.84
1792,0.75
1793,C/L
1794,0.40
1795,1.06
1796,1.00
1797,31.10
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,2
1805,0
1806,15.01
1807,79.68
1808,Off
1809,1.07
1810,0.78
1811,0
1812,3.51
1813,0.97
1814,12.94
1815,1.07
1816,12.55
1817,3.91
1818,14.12
1819,11.31
1820,12
1821,Off
1822,188.15
1823,1.14
1824,24.69
1825,OK
1826,0.97
1827,975
1828,-0.75
1829,14.15
1830,1270
1831,Off
1832,0
1833,-0.87
1834,-0.13
1835,16.86
1836,33.97
1837,On
1838,Off
1839,Off
1840,Off
1841,Off
1842,87.00
1843,7.84
1844,0.24
1845,2.19
1846,42.35
1847,396.90
1848,400
1849,On
1850,45.82
1851,14
1852,0
1853,12.00
1854,2.01
1855,-1.00
1856,7.84
1857,0.75
1858,C/L
1859,0.40
1860,1.06
1861,1.00
1862,31.10
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,2
1870,0
1871,15.01
1872,79.68
1873,Off
1874,1.07
1875,0.78
1876,0
1877,3.51
1878,0.97
1879,12.94
1880,1.07
1881,12.55
1882,3.91
1883,14.12
1884,11.31
1885,12
1886,Off
1887,188.15
1888,1.14
1889,24.69
1890,OK
1891,0.97
1892,975
1893,-0.75
1894,14.15
1895,1270
1896,Off
1897,0
1898,-0.87
1899,-0.13
1900,16.86
1901,33.97
1902,On
1903,Off
1904,Off
1905,Off
1906,Off
1907,87.00
1908,7.84
1909,0.24
1910,2.19
1911,42.35
1912,396.90
1913,400
1914,On
1915,45.82
1916,14
1917,0
1918,12.00
1919,2.01
1920,-1.00
1921,7.84
1922,0.75
1923,C/L
1924,0.40
1925,1.06
1926,1.00
1927,31.10
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,2
1935,0
1936,15.01
1937,79.68
1938,Off
1939,1.07
1940,0.78
1941,0
1942,3.51
1943,0.97
1944,12.94
1945,1.07
1946,12.55
1947,3.91
1948,14.12
1949,11.31
1950,12
1951,Off
1952,188.15
1953,1.14
1954,24.69
1955,OK
1956,0.97
1957,975
1958,-0.75
1959,14.15
1960,1270
1961,Off
1962,0
1963,-0.87
1964,-0.13
1965,16.86
1966,33.97
1967,On
1968,Off
1969,Off
1970,Off
1971,Off
1972,87.00
1973,7.84
1974,0.24
1975,2.19
1976,42.35
1977,396.90
1978,400
1979,On
1980,52.41
1981,14
1982,0
1983,12.00
1984,2.01
1985,-1.00
1986,7.84
1987,0.75
1988,C/L
1989,0.40
1990,1.06
1991,1.00
1992,31.10
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,2
2000,0
2001,15.01
2002,79.68
2003,Off
2004,1.07
2005,0.78
2006,0
2007,3.51
2008,0.97
2009,12.94
2010,1.07
2011,12.55
2012,3.91
2013,14.12
2014,11.31
2015,12
2016,Off
2017,188.15
2018,1.14
2019,24.69
2020,OK
2021,0.97
2022,975
2023,-0.75
2024,14.15
2025,1270
2026,Off
2027,0
2028,-0.87
2029,-0.13
2030,16.86
2031,33.97
2032,On
2033,Off
2034,Off
2035,Off
2036,Off
2037,87.00
2038,7.84
2039,0.24
2040,2.19
2041,42.35
2042,396.90
2043,400
2044,On
2045,52.41
2046,17
2047,0
2048,12.00
2049,2.01
2050,-1.00
2051,7.84
2052,0.75
2053,C/L
2054,0.40
2055,1.06
2056,1.00
2057,31.10
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,2
2065,0
2066,15.01
2067,79.68
2068,Off
2069,1.07
2070,0.78
2071,0
2072,3.51
2073,0.97
2074,12.94
2075,1.07
2076,12.55
2077,3.91
2078,14.12
2079,11.31
2080,12
2081,Off
2082,188.15
2083,1.14
2084,24.69
2085,OK
2086,0.97
2087,975
2088,-0.75
2089,14.15
2090,1270
2091,Off
2092,0
2093,-0.87
2094,-0.13
2095,16.86
2096,33.97
2097,On
2098,Off
2099,Off
2100,Off
2101,Off
2102,87.00
2103,7.84
2104,0.24
2105,2.19
2106,42.35
2107,396.90
2108,400
2109,On
2110,52.41
2111,17
2112,-1280
2113,12.00
2114,2.01
2115,-1.00
2116,7.84
2117,0.75
2118,C/L
2119,0.40
2120,1.06
2121,1.00
2122,31.10
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,2
2130,0
2131,15.01
2132,79.68
2133,Off
2134,1.07
2135,0.78
2136,0
2137,3.51
2138,0.97
2139,12.94
2140,1.07
2141,12.55
2142,3.91
2143,14.12
2144,11.31
2145,12
2146,Off
2147,188.15
2148,1.14
2149,24.69
2150,OK
2151,0.97
2152,975
2153,-0.75
2154,14.15
2155,1270
2156,Off
2157,0
2158,-0.87
2159,-0.13
2160,16.86
2161,33.97
2162,On
2163,Off
2164,Off
2165,Off
2166,Off
2167,87.00
2168,7.84
2169,0.24
2170,2.19
2171,42.35
2172,396.90
2173,400
2174,On
2175,52.41
2176,17
2177,-1280
2178,34.50
2179,2.01
2180,-1.00
2181,7.84
2182,0.75
2183,C/L
2184,0.40
2185,1.06
2186,1.00
2187,31.10
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,2
2195,0
2196,15.01
2197,79.68
2198,Off
2199,1.07
2200,0.78
2201,0
2202,3.51
2203,0.97
2204,12.94
2205,1.07
2206,12.55
2207,3.91
2208,14.12
2209,11.31
2210,12
2211,Off
2212,188.15
2213,1.14
2214,24.69
2215,OK
2216,0.97
2217,975
2218,-0.75
2219,14.15
2220,1270
2221,Off
2222,0
2223,-0.87
2224,-0.13
2225,16.86
2226,33.97
2227,On
2228,Off
2229,Off
2230,Off
2231,Off
2232,87.00
2233,7.84
2234,0.24
2235,2.19
2236,42.35
2237,396.90
2238,400
2239,On
2240,52.41
2241,17
2242,-1280
2243,34.50
2244,5.18
2245,-1.00
2246,7.84
2247,0.75
2248,C/L
2249,0.40
2250,1.06
2251,1.00
2252,31.10
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,2
2260,0
2261,15.01
2262,79.68
2263,Off
2264,1.07
2265,0.78
2266,0
2267,3.51
2268,0.97
2269,12.94
2270,1.07
2271,12.55
2272,3.91
2273,14.12
2274,11.31
2275,12
2276,Off
2277,188.15
2278,1.14
2279,24.69
2280,OK
2281,0.97
2282,975
2283,-0.75
2284,14.15
2285,1270
2286,Off
2287,0
2288,-0.87
2289,-0.13
2290,16.86
2291,33.97
2292,On
2293,Off
2294,Off
2295,Off
2296,Off
2297,87.00
2298,7.84
2299,0.24
2300,2.19
2301,42.35
2302,396.90
2303,400
2304,On
2305,52.41
2306,17
2307,-1280
2308,34.50
2309,5.18
2310,-1.00
2311,7.84
2312,0.75
2313,C/L
2314,0.40
2315,1.06
2316,1.00
2317,31.10
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,2
2325,0
2326,15.01
2327,79.68
2328,Off
2329,1.07
2330,0.78
2331,0
2332,3.51
2333,0.97
2334,12.94
2335,1.07
2336,12.55
2337,3.91
2338,14.12
2339,11.31
2340,12
2341,Off
2342,188.15
2343,1.14
