"# Codes(Include History)","+BM Voltage[V]","2nd Air Monitor","2nd Air Monitor","2nd Air Monitor CMPL","2nd Air Monitor ENA","4WD Switch","A/C Monitor","A/C Monitor","A/C Monitor CMPL","A/C Monitor ENA","A/C Signal","A/F Heater Duty B1S1[%]","A/F Heater Duty B2S1[%]","A/T Oil Temperature 1[degree F]","A/T Oil Temperature 2[degree F]","Accel Fully Close Learn #1[deg]","Accel Fully Close Learn #2[deg]","Accel Sens. No.1 Volt %[%]","Accel Sens. No.2 Volt %[%]","Accel Sensor Out No.1[V]","Accel Sensor Out No.2[V]","Accelerator Idle Position","Accelerator Position[%]","ACIS VSV","ACT VSV","Actuator Power Supply","AF Lambda B1S1","AF Lambda B2S1","AFS Current B1S1[mA]","AFS Current B2S1[mA]","AFS Voltage B1S1[V]","AFS Voltage B2S1[V]","All Cylinders Misfire Count","Atmosphere Pressure[psi]","Av Engine Speed of All Cyl[rpm]","Battery Voltage[V]","Calculate Load[%]","Cancel Switch","Cat OT MF F/C Cylinder#1","Cat OT MF F/C Cylinder#2","Cat OT MF F/C Cylinder#3","Cat OT MF F/C Cylinder#4","Cat OT MF F/C Cylinder#5","Cat OT MF F/C Cylinder#6","Cat OT MF F/C History","Catalyst Monitor","Catalyst Monitor","Catalyst Monitor CMPL","Catalyst Monitor ENA","Catalyst OT MF F/C","Catalyst Temp B1S1[degree F]","Catalyst Temp B1S2[degree F]","Catalyst Temp B2S1[degree F]","Catalyst Temp B2S2[degree F]","Closed Throttle Position Switch","Complete Parts Monitor","Component Monitor CMPL","Component Monitor ENA","Coolant Temp[degree F]","Cylinder #1 Misfire Count","Cylinder #2 Misfire Count","Cylinder #3 Misfire Count","Cylinder #4 Misfire Count","Cylinder #5 Misfire Count","Cylinder #6 Misfire Count","Cylinder Number","Destination","Dist Batt Cable Disconnect[mile]","Distance from DTC Cleared[mile]","EGR/VVT Monitor","EGR/VVT Monitor","EGR/VVT Monitor CMPL","EGR/VVT Monitor ENA","Electrical Load Signal 1","Electrical Load Signal 2","Engine Run Time[s]","Engine Speed[rpm]","Engine Speed of Cyl #1[rpm]","Engine Speed of Cyl #2[rpm]","Engine Speed of Cyl #3[rpm]","Engine Speed of Cyl #4[rpm]","Engine Speed of Cyl #5[rpm]","Engine Speed of Cyl #6[rpm]","Engine Type","EVAP (Purge) VSV[%]","EVAP Monitor","EVAP Monitor","EVAP Monitor CMPL","EVAP Monitor ENA","Evap Purge Flow[%]","EVAP Purge VSV","EVAP System Vent Valve","FC TAU","Fuel Cut Condition","Fuel Pump Speed Control","Fuel Pump/Speed Status","Fuel System Monitor","Fuel System Monitor CMPL","Fuel System Monitor ENA","Fuel System Monitor Result","Fuel System Status #1","Fuel System Status #2","Heated Cat Monitor CMPL","Heated Cat Monitor ENA","Heated Catalyst Monitor","Heated Catalyst Monitor","Heater Monitor CMPL","Heater Monitor ENA","Idle Fuel Cut","IG OFF Elapsed Time[min]","IGN Advance[deg]","Ignition Trig. Count","Immobiliser Communication","Initial Engine Coolant Temp[degree C]","Initial Intake Air Temp[degree C]","Injection Volum (Cylinder1)[ml]","Injector(Port)[us]","Intake Air[degree C]","Knock Correct Learn Value[degree CA]","Knock Feedback Value[degree CA]","Lock Up","Long FT B1S1[%]","Long FT B2S1[%]","MAF[gm/s]","MIL","MIL on Run Distance[km]","MISFIRE LOAD[g/rev]","Misfire Margin[%]","Misfire Monitor","Misfire Monitor CMPL","Misfire Monitor ENA","MISFIRE RPM[rpm]","Model Code","Model Year","Neutral Position Switch Signal","Number Of Emission DTC","O2 Heater B1S2","O2 Heater B2S2","O2 Heater Curr Val B1S2[A]","O2 Heater Curr Val B2S2[A]","O2S B1S2[V]","O2S B2S2[V]","O2S Impedance B1S2[ohm]","O2S Impedance B2S2[ohm]","O2S(A/FS) Heater Monitor","O2S(A/FS) Heater Monitor","O2S(A/FS) Monitor","O2S(A/FS) Monitor","O2S(A/FS) Monitor CMPL","O2S(A/FS) Monitor ENA","OBD Requirements","Open Side Malfunction","Power Steering Signal","Purge Cut VSV Duty[%]","Purge Density Learn Value","RES/ACC Switch","Running Time from MIL ON[min]","SET/COAST Switch","Shift Status","Shift Switch Status (2 Range)","Shift Switch Status (3 Range)","Shift Switch Status (D Range)","Shift Switch Status (L Range)","Shift Switch Status (R Range)","Shift Switch Status(4 Range)","Short FT B1S1[%]","Short FT B2S1[%]","SLT Solenoid Status","SLU Solenoid Status","SPD (NT)[rpm]","SPD (SP2)[km/h]","ST1","Starter Signal","Stop Light Switch","System Guard","System Identification","Target Air-Fuel Ratio","TC and TE1","TC Terminal","Throttle Fully Close Learn[V]","Throttle Idle Position","Throttle Motor Current[A]","Throttle Motor DUTY[%]","Throttle Motor Duty (Close)[%]","Throttle Motor Duty (Open)[%]","Throttle Position Command[V]","Throttle Position No.1[V]","Throttle Position No.2[V]","Throttle Require Position[V]","Throttle Sens Open Pos #1[V]","Throttle Sens Open Pos #2[V]","Throttle Sensor #2 Volt %[%]","Throttle Sensor Position[%]","Throttle Sensor Volt %[%]","Time after DTC Cleared[min]","TOTAL FT #1","TOTAL FT #2","Transfer L4","Transmission Type","Transmission Type2","Vacuum Pump","Vapor Pressure (Calculated)[kPa]","Vapor Pressure Pump[kPa]","Vehicle Load[%]","Vehicle Speed[km/h]","VN Turbo Type","VVT Aim Angle #1[%]","VVT Aim Angle #2[%]","VVT Change Angle #1[degree FR]","VVT Change Angle #2[degree FR]","VVT Control Status #1","VVT Control Status #2","VVT OCV Duty #1[%]","VVT OCV Duty #2[%]","Warmup Cycle Cleared DTC"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","1.003","1.003","0","0.008","3.298","3.313","0","14.55","51199.219","13.828","23.529","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","869.54","295.7","869.54","295.7","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","253","1012.5","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","33.725","Avail","Incmpl","Incmpl","Enable","5.481","OFF","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","203","ON","169.25","81.5","0.004","2388","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","63","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.656","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","29.333","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.008","OFF","OFF","0.684","ON","0.781","16.078","13","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.004","0.059","OFF","ECT 5th","NA","OFF","14.682","14.695","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.115","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.999","0.999","-0.012","-0.008","3.279","3.283","0","14.55","51199.219","13.847","23.529","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","869.54","295.7","869.54","295.7","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","253","1011.5","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","33.725","Avail","Incmpl","Incmpl","Enable","5.530","OFF","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","228","ON","169.25","81.5","0.004","2396","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","63","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","29.590","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.006","OFF","OFF","0.684","ON","0.781","16.078","13","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.004","0.059","OFF","ECT 5th","NA","OFF","14.678","14.688","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.119","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.999","0.998","-0.012","-0.012","3.279","3.279","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","869.9","296.6","869.9","296.6","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","254","1017.75","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.118","Avail","Incmpl","Incmpl","Enable","5.566","OFF","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","252","ON","169.25","81.5","0.004","2392","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","66","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.962","0.942","0.7","0.74","59.332","58.035","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","29.706","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.008","OFF","OFF","0.684","ON","0.781","16.078","13","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.678","14.665","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.105","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","1.000","1.000","-0.008","0","3.283","3.293","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","869.9","296.6","869.9","296.6","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","254","1017.75","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.118","Avail","Incmpl","Incmpl","Enable","5.603","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","274","ON","169.25","81.5","0.004","2388","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","66","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","56.414","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","29.993","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.006","OFF","OFF","0.684","ON","0.781","16.078","13","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.682","14.692","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.997","1.001","-0.016","0","3.269","3.298","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.08","297.5","870.08","297.5","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","255","1008.5","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.510","Avail","Incmpl","Incmpl","Enable","5.640","OFF","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","295","ON","169.25","81.5","0.004","2410","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","64","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.962","0.942","0.7","0.74","59.656","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","29.993","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","950","0","OFF","OFF","OFF","ON","Gasoline","1.006","OFF","OFF","0.684","ON","0.781","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.685","14.698","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.121","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.995","0.998","-0.023","-0.008","3.259","3.283","0","14.55","51199.219","13.847","23.529","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.08","297.5","870.08","297.5","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","255","1007","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.510","Avail","Incmpl","Incmpl","Enable","5.676","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","312","ON","169.25","81.5","0.004","2396","73.4","21","-3","OFF","0","4.688","5.590","OFF","0","0","64","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.962","0.942","0.7","0.74","60.305","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","30.402","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.008","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.678","14.688","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.995","0.997","-0.02","-0.012","3.264","3.279","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.08","297.5","870.08","297.5","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","255","1017","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.902","Avail","Incmpl","Incmpl","Enable","5.707","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","329","ON","169.25","81.5","0.004","2377","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","64","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","60.629","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","30.542","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.010","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.678","14.675","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","40.625","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","1.001","1.000","0","0","3.293","3.298","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.26","298.4","870.26","298.4","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","256","1028","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","34.902","Avail","Incmpl","Incmpl","Enable","5.737","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","346","ON","169.25","81.5","0.004","2359","73.4","21","-3","OFF","0","4.688","5.510","OFF","0","0","69","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","58.035","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","30.701","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.010","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.678","14.659","13.333","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.121","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","42.969","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","1.000","1.004","-0.004","0.012","3.288","3.318","0","14.55","51199.219","13.867","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.26","298.4","870.26","298.4","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","256","1030.25","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","35.294","Avail","Incmpl","Incmpl","Enable","5.774","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","364","ON","169.25","81.5","0.004","2370","73.4","21","-3","OFF","0","4.688","5.560","OFF","0","0","69","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","60.305","57.387","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","30.902","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-1.562","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.009","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.675","14.668","13.333","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.121","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","39.062","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.996","1.000","-0.023","0","3.259","3.293","0","14.55","51199.219","13.867","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.26","298.4","870.26","298.4","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","257","1023.25","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","35.294","Avail","Incmpl","Incmpl","Enable","5.811","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","389","ON","169.25","81.5","0.004","2385","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","69","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","31.152","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","1.562","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.009","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.682","14.695","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.121","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.996","0.994","-0.02","-0.023","3.264","3.259","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.44","299.3","870.44","299.3","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","257","1028","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","35.686","Avail","Incmpl","Incmpl","Enable","5.853","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","411","ON","169.25","81.5","0.004","2374","73.4","21","-3","OFF","0","4.688","5.600","OFF","0","0","71","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.656","57.387","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","31.439","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.012","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.678","14.675","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.999","0.996","-0.012","-0.012","3.279","3.274","0","14.55","51199.219","13.847","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.44","299.3","870.44","299.3","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","257","1011.5","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","35.686","Avail","Incmpl","Incmpl","Enable","5.884","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","429","ON","169.25","81.5","0.004","2414","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","71","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","31.415","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","0.781","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.012","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.675","14.659","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
"0","14.12","Not Avl","Compl","Compl","Unable","ON","Not Avl","Compl","Compl","Unable","OFF","38.281","38.281","105.125","106.25","19.531","39.551","15.686","31.765","0.781","1.582","ON","0","OFF","ON","ON","0.994","0.995","-0.027","-0.016","3.249","3.269","0","14.55","51199.219","13.867","23.137","OFF","OFF","OFF","OFF","OFF","OFF","OFF","OFF","Avail","Incmpl","Incmpl","Enable","Avail","870.44","299.3","870.44","299.3","ON","Avail","Compl","Enable","167","0","0","0","0","0","0","6","A","0","0","Avail","Incmpl","Incmpl","Enable","OFF","OFF","258","1025","51199.219","51199.219","51199.219","51199.219","51199.219","51199.219","1GRFE ","36.078","Avail","Incmpl","Incmpl","Enable","5.920","ON","OFF","OFF","OFF","ON","ON","Avail","Compl","Enable","Compl","CL","CL","Compl","Unable","Not Avl","Compl","Compl","Enable","OFF","0","15.500","451","ON","169.25","81.5","0.004","2363","73.4","21","-3","OFF","0","4.688","5.570","OFF","0","0","71","Avail","Compl","Enable","0","GRN2#  ","2011","ON","0","ACTIVE","ACTIVE","0.957","0.942","0.7","0.74","59.98","57.711","Avail","Compl","Avail","Incmpl","Incmpl","Enable","OBD II (California ARB)","OFF","OFF","31.708","1.001","OFF","0","OFF","1st","OFF","OFF","OFF","OFF","OFF","OFF","-2.344","0","ON","OFF","1000","0","OFF","OFF","OFF","ON","Gasoline","1.015","OFF","OFF","0.684","ON","0.703","16.078","12","0","0.801","0.801","2.383","0.801","0.918","2.031","47.843","0","16.078","31","-0.008","0.059","OFF","ECT 5th","NA","OFF","14.682","14.695","13.725","0","Not Avl","0","0","0","0","ON","ON","0","0","1"
